0.000000000000000000e+00 -0.000000000000000000e+00 4.394203164576023779e-01 1.000000000000000000e+00
1.436431848193416363e-02 -6.504530728514257287e-01 4.453895895734234500e-01 1.000000000000000000e+00
2.872863696386832727e-02 -1.300478366433240440e+00 4.510659461956921801e-01 1.000000000000000000e+00
4.309295544580249437e-02 -1.949648382810661884e+00 4.564456531916256110e-01 1.000000000000000000e+00
5.745727392773665454e-02 -2.597536186533538682e+00 4.615251725240840930e-01 1.000000000000000000e+00
7.182159240967081471e-02 -3.243715685416233896e+00 4.663011635784088393e-01 1.000000000000000000e+00
8.618591089160498875e-02 -3.887761910762915996e+00 4.707704853594224526e-01 1.000000000000000000e+00
1.005502293735391489e-01 -4.529251296853972875e+00 4.749301985571471874e-01 1.000000000000000000e+00
1.149145478554733091e-01 -5.167761959509751257e+00 4.787775674798816494e-01 1.000000000000000000e+00
1.292788663374074831e-01 -5.802873973548387632e+00 4.823100618533656680e-01 1.000000000000000000e+00
1.436431848193416294e-01 -6.434169648955294640e+00 4.855253584848493453e-01 1.000000000000000000e+00
1.580075033012758035e-01 -7.061233805582658896e+00 4.884213427909722682e-01 1.000000000000000000e+00
1.723718217832099775e-01 -7.683654046198276966e+00 4.909961101884477985e-01 1.000000000000000000e+00
1.867361402651441238e-01 -8.301021027704184263e+00 4.932479673466380610e-01 1.000000000000000000e+00
2.011004587470782978e-01 -8.912928730346679984e+00 4.951754333011960663e-01 1.000000000000000000e+00
2.154647772290124441e-01 -9.518974724740729698e+00 4.967772404280415000e-01 1.000000000000000000e+00
2.298290957109466182e-01 -1.011876043653307811e+01 4.980523352770310774e-01 1.000000000000000000e+00
2.441934141928807922e-01 -1.071189140853008226e+01 4.989998792647741821e-01 1.000000000000000000e+00
2.585577326748149662e-01 -1.129797756011782539e+01 4.996192492261390394e-01 1.000000000000000000e+00
2.729220511567491125e-01 -1.187663344380389496e+01 4.999100378240848852e-01 1.000000000000000000e+00
2.872863696386832588e-01 -1.244747849871218115e+01 4.998720538175535077e-01 1.000000000000000000e+00
3.016506881206174606e-01 -1.301013730086385856e+01 4.995053221872410854e-01 1.000000000000000000e+00
3.160150066025516069e-01 -1.356423981008004631e+01 4.988100841191693280e-01 1.000000000000000000e+00
3.303793250844857532e-01 -1.410942161334377332e+01 4.977867968460662484e-01 1.000000000000000000e+00
3.447436435664199550e-01 -1.464532416446110474e+01 4.964361333466609238e-01 1.000000000000000000e+00
3.591079620483541013e-01 -1.517159501986389714e+01 4.947589819030899783e-01 1.000000000000000000e+00
3.734722805302882476e-01 -1.568788807039910793e+01 4.927564455167065538e-01 1.000000000000000000e+00
3.878365990122223939e-01 -1.619386376895214852e+01 4.904298411826768511e-01 1.000000000000000000e+00
4.022009174941565957e-01 -1.668918935375464230e+01 4.877806990238400253e-01 1.000000000000000000e+00
4.165652359760907419e-01 -1.717353906722970436e+01 4.848107612844028136e-01 1.000000000000000000e+00
4.309295544580248882e-01 -1.764659437023083299e+01 4.815219811841283115e-01 1.000000000000000000e+00
4.452938729399590900e-01 -1.810804415153349112e+01 4.779165216337750710e-01 1.000000000000000000e+00
4.596581914218932363e-01 -1.855758493244158913e+01 4.739967538126295676e-01 1.000000000000000000e+00
4.740225099038273826e-01 -1.899492106637440614e+01 4.697652556090675113e-01 1.000000000000000000e+00
4.883868283857615844e-01 -1.941976493330250975e+01 4.652248099251714564e-01 1.000000000000000000e+00
5.027511468676957307e-01 -1.983183712890501482e+01 4.603784028465165989e-01 1.000000000000000000e+00
5.171154653496299325e-01 -2.023086664832358750e+01 4.552292216783322409e-01 1.000000000000000000e+00
5.314797838315640233e-01 -2.061659106439245903e+01 4.497806528493263900e-01 1.000000000000000000e+00
5.458441023134982251e-01 -2.098875670022722773e+01 4.440362796845556681e-01 1.000000000000000000e+00
5.602084207954324269e-01 -2.134711879605886509e+01 4.379998800488028032e-01 1.000000000000000000e+00
5.745727392773665176e-01 -2.169144167020329661e+01 4.316754238620132966e-01 1.000000000000000000e+00
5.889370577593007194e-01 -2.202149887406070761e+01 4.250670704884224604e-01 1.000000000000000000e+00
6.033013762412349212e-01 -2.233707334104243358e+01 4.181791660010946154e-01 1.000000000000000000e+00
6.176656947231690120e-01 -2.263795752932782079e+01 4.110162403236690132e-01 1.000000000000000000e+00
6.320300132051032138e-01 -2.292395355835688164e+01 4.035830042511934779e-01 1.000000000000000000e+00
