0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.346651825433925753e-02 3.171195982828225457e+00 6.342391965656450810e-03 1.000000000000000000e+00
1.269330365086785151e-01 6.329622678687463200e+00 1.265924535737492779e-02 1.000000000000000000e+00
1.903995547630177865e-01 9.462562218020512006e+00 1.892512443604102423e-02 1.000000000000000000e+00
2.538660730173570301e-01 1.255739935905396010e+01 2.511479871810792450e-02 1.000000000000000000e+00
3.173325912716962738e-01 1.560167228492435676e+01 3.120334456984871427e-02 1.000000000000000000e+00
3.807991095260355729e-01 1.858312278301638187e+01 3.716624556603275592e-02 1.000000000000000000e+00
4.442656277803748166e-01 2.148974560445858017e+01 4.297949120891716990e-02 1.000000000000000000e+00
5.077321460347140603e-01 2.430983680502343347e+01 4.861967361004686933e-02 1.000000000000000000e+00
5.711986642890533039e-01 2.703204087277987355e+01 5.406408174555974583e-02 1.000000000000000000e+00
6.346651825433925476e-01 2.964539645273201884e+01 5.929079290546404590e-02 1.000000000000000000e+00
6.981317007977317912e-01 3.213938048432696348e+01 6.427876096865392519e-02 1.000000000000000000e+00
7.615982190520711459e-01 3.450395057410560185e+01 6.900790114821120369e-02 1.000000000000000000e+00
8.250647373064103896e-01 3.672958543287667510e+01 7.345917086575334820e-02 1.000000000000000000e+00
8.885312555607496332e-01 3.880732321458784639e+01 7.761464642917570433e-02 1.000000000000000000e+00
9.519977738150888769e-01 4.072879760251679215e+01 8.145759520503359497e-02 1.000000000000000000e+00
1.015464292069428121e+00 4.248627149747571963e+01 8.497254299495143881e-02 1.000000000000000000e+00
1.078930810323767364e+00 4.407266817237909606e+01 8.814533634475818502e-02 1.000000000000000000e+00
1.142397328578106608e+00 4.548159976772590340e+01 9.096319953545183024e-02 1.000000000000000000e+00
1.205863846832445851e+00 4.670739301325534143e+01 9.341478602651066832e-02 1.000000000000000000e+00
1.269330365086785095e+00 4.774511207220369613e+01 9.549022414440740125e-02 1.000000000000000000e+00
1.332796883341124339e+00 4.859057841617708817e+01 9.718115683235417634e-02 1.000000000000000000e+00
1.396263401595463582e+00 4.924038765061039413e+01 9.848077530122080481e-02 1.000000000000000000e+00
1.459729919849802826e+00 4.969192322306270881e+01 9.938384644612541230e-02 1.000000000000000000e+00
