0.000000000000000000e+00 0.000000000000000000e+00 5.572520085646611721e-01 1.000000000000000000e+00
1.429849556495684827e-02 2.498130977216452345e-02 5.572641132212342585e-01 1.000000000000000000e+00
2.859699112991369654e-02 4.996229417476318047e-02 5.572689597802839012e-01 1.000000000000000000e+00
4.289548669487054655e-02 7.494262784246789877e-02 5.572665481786860386e-01 1.000000000000000000e+00
5.719398225982739309e-02 9.992198541842610415e-02 5.572568784478505455e-01 1.000000000000000000e+00
7.149247782478423963e-02 1.249000415584983481e-01 5.572399507137210106e-01 1.000000000000000000e+00
8.579097338974109310e-02 1.498764709354957758e-01 5.572157651967730718e-01 1.000000000000000000e+00
1.000894689546979327e-01 1.748509482434172924e-01 5.571843222120115291e-01 1.000000000000000000e+00
1.143879645196547862e-01 1.998231482016866456e-01 5.571456221689661259e-01 1.000000000000000000e+00
1.286864600846116258e-01 2.247927455593889123e-01 5.570996655716863311e-01 1.000000000000000000e+00
1.429849556495684793e-01 2.497594150995068041e-01 5.570464530187348995e-01 1.000000000000000000e+00
1.572834512145253327e-01 2.747228316431564732e-01 5.569859852031795455e-01 1.000000000000000000e+00
1.715819467794821862e-01 2.996826700538226529e-01 5.569182629125846162e-01 1.000000000000000000e+00
1.858804423444390397e-01 3.246386052415937695e-01 5.568432870290004333e-01 1.000000000000000000e+00
2.001789379093958654e-01 3.495903121673956115e-01 5.567610585289519687e-01 1.000000000000000000e+00
2.144774334743527189e-01 3.745374658472254703e-01 5.566715784834259662e-01 1.000000000000000000e+00
2.287759290393095724e-01 3.994797413563839217e-01 5.565748480578568413e-01 1.000000000000000000e+00
2.430744246042664258e-01 4.244168138337076623e-01 5.564708685121121379e-01 1.000000000000000000e+00
2.573729201692232516e-01 4.493483584858003477e-01 5.563596412004755409e-01 1.000000000000000000e+00
2.716714157341801328e-01 4.742740505912631521e-01 5.562411675716292248e-01 1.000000000000000000e+00
2.859699112991369585e-01 4.991935655049233311e-01 5.561154491686355339e-01 1.000000000000000000e+00
3.002684068640938397e-01 5.241065786620635603e-01 5.559824876289161111e-01 1.000000000000000000e+00
3.145669024290506655e-01 5.490127655826484432e-01 5.558422846842312470e-01 1.000000000000000000e+00
3.288653979940074912e-01 5.739118018755511308e-01 5.556948421606570099e-01 1.000000000000000000e+00
3.431638935589643724e-01 5.988033632427787190e-01 5.555401619785614864e-01 1.000000000000000000e+00
3.574623891239211981e-01 6.236871254836948708e-01 5.553782461525796910e-01 1.000000000000000000e+00
3.717608846888780794e-01 6.485627644992435492e-01 5.552090967915875863e-01 1.000000000000000000e+00
3.860593802538349051e-01 6.734299562961699737e-01 5.550327160986744390e-01 1.000000000000000000e+00
4.003578758187917308e-01 6.982883769912396899e-01 5.548491063711139537e-01 1.000000000000000000e+00
4.146563713837486120e-01 7.231377028154584163e-01 5.546582700003348521e-01 1.000000000000000000e+00
4.289548669487054378e-01 7.479776101182877834e-01 5.544602094718891205e-01 1.000000000000000000e+00
4.432533625136623190e-01 7.728077753718610721e-01 5.542549273654200359e-01 1.000000000000000000e+00
4.575518580786191447e-01 7.976278751751972873e-01 5.540424263546286365e-01 1.000000000000000000e+00
4.718503536435759704e-01 8.224375862584131225e-01 5.538227092072383062e-01 1.000000000000000000e+00
4.861488492085328517e-01 8.472365854869332580e-01 5.535957787849595801e-01 1.000000000000000000e+00
5.004473447734897329e-01 8.720245498656989946e-01 5.533616380434521753e-01 1.000000000000000000e+00
5.147458403384465031e-01 8.968011565433752219e-01 5.531202900322869098e-01 1.000000000000000000e+00
5.290443359034033843e-01 9.215660828165558316e-01 5.528717378949057348e-01 1.000000000000000000e+00
5.433428314683602656e-01 9.463190061339661341e-01 5.526159848685808784e-01 1.000000000000000000e+00
5.576413270333170358e-01 9.710596041006642754e-01 5.523530342843727681e-01 1.000000000000000000e+00
5.719398225982739170e-01 9.957875544822401004e-01 5.520828895670865100e-01 1.000000000000000000e+00
5.862383181632307982e-01 1.020502535209011796e+00 5.518055542352271470e-01 1.000000000000000000e+00
6.005368137281876795e-01 1.045204224380221980e+00 5.515210319009544726e-01 1.000000000000000000e+00
6.148353092931444497e-01 1.069892300268228347e+00 5.512293262700352914e-01 1.000000000000000000e+00
6.291338048581013309e-01 1.094566441322695649e+00 5.509304411417952352e-01 1.000000000000000000e+00
6.434323004230582121e-01 1.119226326174783459e+00 5.506243804090695804e-01 1.000000000000000000e+00
6.577307959880149824e-01 1.143871633641331043e+00 5.503111480581526216e-01 1.000000000000000000e+00
6.720292915529718636e-01 1.168502042729041346e+00 5.499907481687451583e-01 1.000000000000000000e+00
6.863277871179287448e-01 1.193117232638660985e+00 5.496631849139020920e-01 1.000000000000000000e+00
7.006262826828855150e-01 1.217716882769160014e+00 5.493284625599773596e-01 1.000000000000000000e+00
7.149247782478423963e-01 1.242300672721905919e+00 5.489865854665690881e-01 1.000000000000000000e+00
7.292232738127992775e-01 1.266868282304838056e+00 5.486375580864621959e-01 1.000000000000000000e+00
7.435217693777561587e-01 1.291419391536636097e+00 5.482813849655706617e-01 1.000000000000000000e+00
7.578202649427129289e-01 1.315953680650890245e+00 5.479180707428786823e-01 1.000000000000000000e+00
7.721187605076698102e-01 1.340470830100263910e+00 5.475476201503791662e-01 1.000000000000000000e+00
7.864172560726266914e-01 1.364970520560656375e+00 5.471700380130133379e-01 1.000000000000000000e+00
8.007157516375834616e-01 1.389452432935362802e+00 5.467853292486074546e-01 1.000000000000000000e+00
8.150142472025403428e-01 1.413916248359228245e+00 5.463934988678083027e-01 1.000000000000000000e+00
8.293127427674972241e-01 1.438361648202802101e+00 5.459945519740185826e-01 1.000000000000000000e+00
8.436112383324539943e-01 1.462788314076487906e+00 5.455884937633298515e-01 1.000000000000000000e+00
8.579097338974108755e-01 1.487195927834690901e+00 5.451753295244554653e-01 1.000000000000000000e+00
8.722082294623677567e-01 1.511584171579959612e+00 5.447550646386614126e-01 1.000000000000000000e+00
8.865067250273246380e-01 1.535952727667128981e+00 5.443277045796957037e-01 1.000000000000000000e+00
9.008052205922814082e-01 1.560301278707455497e+00 5.438932549137183159e-01 1.000000000000000000e+00
9.151037161572382894e-01 1.584629507572751894e+00 5.434517212992272528e-01 1.000000000000000000e+00
9.294022117221951707e-01 1.608937097399518068e+00 5.430031094869860464e-01 1.000000000000000000e+00
9.437007072871519409e-01 1.633223731593065997e+00 5.425474253199479291e-01 1.000000000000000000e+00
9.579992028521088221e-01 1.657489093831646887e+00 5.420846747331807824e-01 1.000000000000000000e+00
9.722976984170657033e-01 1.681732868070567211e+00 5.416148637537884225e-01 1.000000000000000000e+00
9.865961939820225846e-01 1.705954738546306748e+00 5.411379985008336613e-01 1.000000000000000000e+00
1.000894689546979466e+00 1.730154389780632851e+00 5.406540851852571494e-01 1.000000000000000000e+00
1.015193185111936236e+00 1.754331506584705824e+00 5.401631301097977733e-01 1.000000000000000000e+00
1.029491680676893006e+00 1.778485774063188307e+00 5.396651396689093882e-01 1.000000000000000000e+00
1.043790176241849998e+00 1.802616877618342217e+00 5.391601203486785510e-01 1.000000000000000000e+00
1.058088671806806769e+00 1.826724502954130358e+00 5.386480787267394765e-01 1.000000000000000000e+00
