 3.6737131663827395E-003  -1.1331660964138834      -0.34802712602620672     
   8.0272614493487864E-003  -1.0857513320987255      -0.36665687237074229     
   1.2039441922464878E-002  -1.1118627773719900      -0.38567171589690064     
   1.5711786126782673E-002 -0.99557945304118678      -0.30518387825137977     
   1.8873442963701442E-002  -1.1345889604664869      -0.29223029951891921     
   2.1641222681676137E-002  -1.3945556025091057      -0.72016648176623321     
   2.4126051508330189E-002  -2.1933681653001407       -1.7116084265912663     
   2.6388136952078603E-002  -6.1889177499839274        2.0350552948303582E-002
   2.8447667603893653E-002  -4.8625636891346256       -1.3939136810296802     
   3.0318504711314163E-002  -6.4582409186824039       0.15271415687018944     
   3.2007004053005370E-002  -6.7764052815519795       0.17384479177716267     
   3.3524490850423430E-002  -6.2982303450486770        9.9552830800680767E-002
   3.4881601697199047E-002  -6.3855742264797257       0.10506077431030061     
   3.6086904607027376E-002  -6.4422315160180199       0.23842217223884138     
   3.7156509745338059E-002  -6.3583271954664005       0.15062067197423937     
   3.8113795939897298E-002  -6.3552150012232502       0.19837467280823984     
   3.8990943186626201E-002  -5.1468629563981994      -0.56720111238431759     
   3.9717790439741954E-002  -6.7371903683607508       0.15495165907960670     
   4.0294326832572780E-002  -6.7167069061860909       0.12685720463276237     
   4.1056329375132837E-002  -5.1162071042429424      -0.61424417873535242     
   4.1404225352183452E-002  -6.1528427852251752      -0.17908057575362937     
   4.1984642672586774E-002  -6.4988331379492230       0.20721468477052149     
   4.2278691606452930E-002  -6.4109565500210506        5.9748456204615948E-002
   4.2894754249120412E-002  -6.1788549074791792      -0.12821200213640993     
   4.2920875358763627E-002  -6.7325110982178336        4.3559205278444091E-002
   4.3305370459144864E-002  -6.5654011897250495       0.17654168444297980     
   4.3615955414431487E-002  -4.4156634446582030       -1.5345848578288279     
   4.4083986435511285E-002  -6.6160244040231442       0.15777859164131949     
   4.4681775325494777E-002  -4.4418189809643494      -0.89155272613629599     
   4.4640909279422478E-002  -5.4653845863058041      -0.42500650197461992     
   4.4969716179752650E-002  -6.7251740690181103       -5.2802625606959086E-002
   4.5473843307356182E-002  -6.5412933492206333       0.10238192306858880     
   4.4880116103293025E-002  -6.3361083303887336        6.1141340099960112E-003
   4.5983875600056644E-002  -6.2250879737049898       0.13535471793026133     
   4.5835439825925833E-002  -4.6225232803220972       -1.2493581561673355     
   4.6219858112288389E-002  -6.5505417932172998        2.5746911645523764E-002
   4.6076333543864485E-002  -6.4708971672355649        7.7368976873414139E-002
   4.6670464358633722E-002  -6.6254900414685016        8.8784386082084110E-002
   4.6353208625327200E-002  -5.8425928628413129      -0.24341688199279748     
   4.6927125808065268E-002  -6.4556876043409401       -1.6353710566882548E-002
   4.6604968719141361E-002  -5.9011485787438840      -0.14943182507656963     
   4.6884254538088442E-002  -4.0447457795948543       -1.3626098029130786     
   4.7080882389153665E-002  -4.5841624618027659       -1.3451336382022643     
   4.6691838305822186E-002  -6.0874217052040747       -7.1301240235786642E-002
   4.7164762636095516E-002  -4.5495586827984393       -1.1662411743874617     
   4.6930969934553084E-002  -6.2473413463301819        3.9720202282470002E-002
   4.6832810489318019E-002  -4.8375018103100391       -1.3075470898805148     
   4.7186069542999282E-002  -4.7270324506093662       -1.3402238118244620     
   4.6570117072431694E-002  -4.8529918164521835       -1.6541513677124942     
   4.7038023071907561E-002  -4.8571824367365215       -1.5254829857830654     
   4.6183561573458487E-002  -5.7765671641779521      -0.27247617325960022     
   4.7094604553195772E-002  -4.4121351798462571       -1.3723009080243687     
