 NaN NaN NaN 
  -4.1529119053206831E-002  -1.0060569656299148       0.43090229514083089     
   0.0000000000000000       -7.1725354034942543E-003  0.44790388454171576     
  -1.7249224808149680E-002  -1.0140891436914941       0.44255445360416840     
  -1.7041068781294900E-002  -1.0130534209880686       0.44256621004853558     
  -1.6660134408600622E-002  -1.0109841223010663       0.44258970088370997     
  -1.6184121233954837E-002  -1.0078855365728527       0.44262487782674959     
  -1.5729921293519980E-002  -1.0037640861054347       0.44267166880953623     
  -1.5589977875431737E-002 -0.99862831323700596       0.44272997704898726     
  -1.6124776260001032E-002 -0.99248886262205338       0.44279967996233260     
  -1.7238588160561990E-002 -0.98535845919486742       0.44288063172743075     
  -1.8364434131002551E-002 -0.97725188181659250       0.44297266547190239     
  -1.9133435614809104E-002 -0.96818593261935115       0.44307559146735653     
  -1.9612972361230517E-002 -0.95817940216803665       0.44318919635808174     
  -1.9944912046703688E-002 -0.94725303052144749       0.44331324425967589     
  -2.0173221306197867E-002 -0.93542946425172691       0.44344747780996074     
  -2.0328413313263582E-002 -0.92273320950877946       0.44359161895771626     
  -2.0437590841364050E-002 -0.90919058122264407       0.44374536910858076     
  -2.0499127215371924E-002 -0.89482964855955516       0.44390840954795729     
  -2.0508015377034085E-002 -0.87968017674657961       0.44408040230187107     
  -2.0473368538075128E-002 -0.86377356537902517       0.44426099087185245     
  -2.0394013196225899E-002 -0.84714278333994819       0.44444980097096071     
  -2.0254868745713112E-002 -0.82982230046686234       0.44464644127816910     
  -2.0061046994546316E-002 -0.81184801610743684       0.44485050422340378     
  -1.9816605699726673E-002 -0.79325718471284057       0.44506156685237735     
  -1.9501273678977797E-002 -0.77408833862219528       0.44527919170297220     
  -1.9118739671948062E-002 -0.75438120819840204       0.44550292771080297     
  -1.8679089155768575E-002 -0.73417663948092948       0.44573231114746048     
  -1.8158880930281156E-002 -0.71351650952612389       0.44596686657889906     
  -1.7561091078920222E-002 -0.69244363961065503       0.44620610785474768     
  -1.6902088512198609E-002 -0.67100170647784352       0.44644953911314211     
  -1.6156569106856280E-002 -0.64923515181087987       0.44669665580351797     
  -1.5327021037763774E-002 -0.62718909012068813       0.44694694573618871     
  -1.4436201752824184E-002 -0.60490921523922969       0.44719989014595884     
  -1.3457943429964005E-002 -0.58244170561206021       0.44745496476791041     
  -1.2394285842897283E-002 -0.55983312858641043       0.44771164092101579     
