# time bound_circ lift drag moment
0.028667 0.443831 -1.264694 -0.258833 -3.194181
0.043000 0.518073 -4.373517 -0.392661 -1.090262
0.057334 0.590866 -3.284470 -0.393014 -1.118209
0.071667 0.658034 -3.037292 -0.419057 -1.027249
0.086001 0.713937 -2.801401 -0.439753 -0.926496
0.100334 0.757903 -2.669169 -0.463697 -0.803107
0.114668 0.791501 -2.550316 -0.485695 -0.689787
0.129001 0.817703 -2.455144 -0.507425 -0.608059
0.143334 0.841461 -2.369236 -0.527964 -0.587572
0.157668 0.866548 -2.272229 -0.544832 -0.614127
0.172001 0.894101 -2.162608 -0.557377 -0.654865
0.186335 0.923774 -2.042044 -0.565395 -0.691102
0.200668 0.954925 -1.908227 -0.568058 -0.718361
0.215002 0.986955 -1.761017 -0.564834 -0.735806
0.229335 1.019064 -1.601719 -0.555477 -0.739241
0.243669 1.049848 -1.460158 -0.545937 -0.719326
0.258002 1.077766 -1.384995 -0.547964 -0.678659
0.272335 1.102667 -1.362300 -0.560735 -0.642735
0.286669 1.125735 -1.320726 -0.568192 -0.626153
0.301002 1.147943 -1.237353 -0.563523 -0.620454
0.315336 1.169473 -1.131061 -0.550391 -0.614128
0.329669 1.189953 -1.029161 -0.535873 -0.601007
0.344003 1.209019 -0.944697 -0.524099 -0.583525
0.358336 1.226665 -0.867221 -0.512423 -0.567015
0.372670 1.243046 -0.786165 -0.497632 -0.552356
0.387003 1.258203 -0.704516 -0.480609 -0.537420
0.401336 1.272055 -0.628332 -0.463479 -0.521564
0.415670 1.284529 -0.555871 -0.445810 -0.505733
0.430003 1.295579 -0.482601 -0.426022 -0.490151
0.444337 1.305146 -0.407660 -0.403745 -0.474169
0.458670 1.313161 -0.332221 -0.379393 -0.457300
0.473004 1.319554 -0.256958 -0.353228 -0.439144
0.487337 1.324229 -0.183205 -0.325835 -0.419049
0.501671 1.327036 -0.113364 -0.298338 -0.396428
0.516004 1.327771 -0.050118 -0.272110 -0.370968
0.530337 1.328823 0.008022 -0.241998 -0.341582
0.544671 1.330263 0.058856 -0.211276 -0.322462
0.559004 1.332062 0.103903 -0.180455 -0.308162
0.573338 1.334191 0.146428 -0.148593 -0.296383
0.587671 1.336617 0.188925 -0.114829 -0.286077
0.602005 1.339301 0.232245 -0.078953 -0.275880
0.616338 1.342202 0.274973 -0.041864 -0.264186
0.630672 1.345280 0.313965 -0.005440 -0.249940
0.645005 1.348495 0.346720 0.028668 -0.233333
0.659339 1.351812 0.373473 0.060256 -0.215371
