# time bound_circ lift drag moment
0.014349 0.170170 -2.713525 -0.046147 0.426886
0.021524 0.151188 -2.221976 -0.057462 0.394245
0.028698 0.154800 -1.726938 -0.062881 -0.022661
0.035873 0.163242 -1.670704 -0.076071 -0.104831
0.043047 0.168678 -1.783990 -0.095235 -0.048546
0.050222 0.172564 -1.865040 -0.114792 -0.018060
0.057396 0.174916 -1.950740 -0.135953 0.014281
0.064571 0.175790 -2.037592 -0.158597 0.046803
0.071746 0.175373 -2.120648 -0.182424 0.076417
0.078920 0.173823 -2.198773 -0.207269 0.103011
0.086095 0.171280 -2.270881 -0.232941 0.126480
0.093269 0.167868 -2.336084 -0.259233 0.146679
0.100444 0.163699 -2.394203 -0.285979 0.163676
0.107618 0.158870 -2.445977 -0.313090 0.177869
0.114793 0.153454 -2.492943 -0.340573 0.189976
0.121967 0.147500 -2.537031 -0.368510 0.200909
0.129142 0.141028 -2.580006 -0.397016 0.211545
0.136316 0.134043 -2.622882 -0.426157 0.222436
0.143491 0.126544 -2.665556 -0.455889 0.233592
0.150666 0.118547 -2.706974 -0.486044 0.244533
0.157840 0.110078 -2.745885 -0.516404 0.254672
0.165015 0.101174 -2.781603 -0.546797 0.263702
0.172189 0.091868 -2.814217 -0.577148 0.271679
0.179364 0.082185 -2.844273 -0.607448 0.278856
0.186538 0.072143 -2.872368 -0.637712 0.285488
0.193713 0.061757 -2.898944 -0.667942 0.291755
0.200887 0.051040 -2.924273 -0.698123 0.297759
0.208062 0.043483 -2.941545 -0.720105 0.305781
0.215237 0.038984 -2.943817 -0.735004 0.289911
0.222411 0.036394 -2.943310 -0.749175 0.250180
0.229586 0.035605 -2.945322 -0.763528 0.211855
0.236760 0.036339 -2.948808 -0.777895 0.178683
0.243935 0.038397 -2.953885 -0.792308 0.149161
0.251109 0.041612 -2.960547 -0.806777 0.122762
0.258284 0.045837 -2.968714 -0.821297 0.099142
0.265458 0.050940 -2.978258 -0.835850 0.078061
0.272633 0.056797 -2.989024 -0.850410 0.059326
0.279808 0.063296 -3.000846 -0.864944 0.042771
0.286982 0.070334 -3.013555 -0.879417 0.028244
0.294157 0.077813 -3.026990 -0.893791 0.015605
0.301331 0.085649 -3.040992 -0.908026 0.004724
0.308506 0.093760 -3.055410 -0.922080 -0.004524
0.315680 0.102076 -3.070089 -0.935911 -0.012255
0.322855 0.110532 -3.084877 -0.949472 -0.018582
0.330029 0.119071 -3.099615 -0.962713 -0.023614
0.337204 0.127643 -3.114144 -0.975584 -0.027454
0.344378 0.136202 -3.128301 -0.988030 -0.030195
0.351553 0.144709 -3.141923 -0.999995 -0.031927
0.358728 0.153130 -3.154834 -1.011421 -0.032732
0.365902 0.161437 -3.166871 -1.022249 -0.032687
0.373077 0.169603 -3.177883 -1.032423 -0.031867
0.380251 0.177608 -3.187602 -1.041859 -0.030346
0.387426 0.185435 -3.195977 -1.050526 -0.028219
0.394600 0.193071 -3.202564 -1.058292 -0.025594
0.401775 0.200507 -3.207359 -1.065138 -0.022641
0.408949 0.207740 -3.210012 -1.070957 -0.019573
0.416124 0.214768 -3.210288 -1.075674 -0.016623
0.423299 0.221594 -3.208535 -1.079364 -0.013947
0.430473 0.228214 -3.204811 -1.082034 -0.011424
0.437648 0.234614 -3.200334 -1.083999 -0.008591
