# time bound_circ lift drag moment
0.029048 0.301510 9.666130 0.297479 -1.080823
0.043573 0.395100 12.170499 0.534603 -2.090610
0.058097 0.504985 12.871618 0.708694 -2.320797
0.072621 0.613960 12.969358 0.829372 -2.268380
0.087145 0.677809 12.799396 0.974955 -2.162007
0.101670 0.697207 12.529363 1.135684 -1.923883
0.116194 0.680862 12.397116 1.300901 -1.577889
0.130718 0.646411 12.403316 1.476201 -1.322892
0.145242 0.604838 12.444265 1.651117 -1.123081
0.159767 0.557359 12.428021 1.811269 -0.926704
0.174291 0.503297 12.312820 1.946419 -0.731849
0.188815 0.443479 12.109769 2.054529 -0.553467
0.203339 0.379298 11.870831 2.142643 -0.387422
0.217864 0.312068 11.602516 2.210846 -0.238744
0.232388 0.242386 11.285933 2.254105 -0.097028
0.246912 0.171472 10.932840 2.273949 0.026220
0.261436 0.100599 10.545972 2.270468 0.130139
0.275961 0.029381 10.114164 2.240708 0.234661
0.290485 -0.037539 9.639865 2.185128 0.270404
0.305009 -0.094213 9.199700 2.123597 0.229523
0.319533 -0.154641 8.702271 2.033868 0.365448
0.334057 -0.220409 8.153427 1.918025 0.536999
0.348582 -0.284806 7.516194 1.767226 0.631370
0.363106 -0.345426 6.872696 1.604708 0.689017
0.377630 -0.401544 6.217929 1.431064 0.735793
0.392154 -0.455162 5.586693 1.257619 0.809608
0.406679 -0.510110 4.884786 1.061322 0.936333
0.421203 -0.563410 4.150862 0.854931 1.017799
0.435727 -0.616605 3.422306 0.650702 1.119241
0.450251 -0.668776 2.660438 0.441027 1.205426
0.464776 -0.718706 1.890351 0.234929 1.270526
0.479300 -0.765687 1.129558 0.039043 1.323209
0.493824 -0.810088 0.377235 -0.144857 1.379923
0.508348 -0.852921 -0.399419 -0.322316 1.448583
0.522873 -0.893955 -1.201293 -0.490928 1.511794
0.537397 -0.933228 -2.013959 -0.645117 1.572301
0.551921 -0.971470 -2.812561 -0.775043 1.624820
0.566445 -1.015649 -3.580504 -0.863065 1.691340
0.580970 -1.065835 -4.322131 -0.918024 1.798554
0.595494 -1.122105 -5.060741 -0.946736 1.912877
0.610018 -1.184506 -5.786453 -0.948822 2.023453
0.624542 -1.253033 -6.484052 -0.924316 2.128558
0.639066 -1.327624 -7.130962 -0.873809 2.226276
0.653591 -1.408161 -7.716097 -0.801704 2.323196
0.668115 -1.494488 -8.257393 -0.716517 2.430642
0.682639 -1.586404 -8.781361 -0.625252 2.549246
0.697163 -1.683648 -9.291790 -0.530501 2.666670
0.711688 -1.785885 -9.773331 -0.433667 2.772765
0.726212 -1.892704 -10.214677 -0.337693 2.865040
0.740736 -2.003624 -10.608027 -0.246552 2.942719
0.755260 -2.106224 -10.955442 -0.139361 3.001623
0.769785 -2.182836 -11.212438 0.041386 3.082218
0.784309 -2.244799 -11.365454 0.225251 2.985167
0.798833 -2.280027 -11.518589 0.412444 2.729471
0.813357 -2.301527 -11.709177 0.604966 2.576129
0.827882 -2.311569 -11.868681 0.797925 2.412305
0.842406 -2.311919 -11.973898 0.986809 2.252305
0.856930 -2.303395 -12.029329 1.168978 2.092763
0.871454 -2.286413 -12.036888 1.341809 1.933112
0.885979 -2.261295 -11.995634 1.502479 1.774582
0.900503 -2.228447 -11.914979 1.649883 1.618726
0.915027 -2.188279 -11.802954 1.783325 1.467284
0.929551 -2.140788 -11.667291 1.902603 1.314696
0.944075 -2.085656 -11.504137 2.005770 1.156362
0.958600 -2.022435 -11.337894 2.096650 0.986365
0.973124 -1.951437 -11.166562 2.174533 0.817973
0.987648 -1.873190 -10.999131 2.241173 0.652356
1.002172 -1.787760 -10.809122 2.290434 0.484403
1.016697 -1.696018 -10.596248 2.321719 0.323815
1.031221 -1.602927 -10.333814 2.328063 0.241557
1.045745 -1.507045 -10.022010 2.308892 0.134580
1.060269 -1.395761 -9.646707 2.260292 -0.164563
1.074794 -1.291703 -9.207674 2.182143 -0.173600
1.089318 -1.200809 -8.784817 2.096047 -0.089059
1.103842 -1.108410 -8.253140 1.969918 -0.231019
1.118366 -1.003324 -7.726847 1.835328 -0.551254
1.132891 -0.913977 -7.112179 1.668807 -0.489054
1.147415 -0.825201 -6.449261 1.483046 -0.613381
1.161939 -0.695745 -5.574798 1.237230 -1.353380
1.176463 -0.621465 -4.747588 1.003070 -0.764560
1.190988 -0.560955 -4.221647 0.847794 -0.702622
1.205512 -0.505125 -3.427696 0.626275 -0.764295
1.220036 -0.447066 -2.655770 0.416167 -0.919427
1.234560 -0.378046 -1.942845 0.228101 -1.204456
1.249084 -0.291921 -1.211603 0.045085 -1.592689
1.263609 -0.207847 -0.305386 -0.164984 -1.702394
1.278133 -0.140498 0.617422 -0.361779 -1.571974
1.292657 -0.033955 1.498470 -0.530982 -2.235818
1.307181 0.022122 2.498476 -0.702339 -1.676702
1.321706 0.051360 3.240727 -0.752945 -1.087575
1.336230 0.086514 4.088002 -0.802369 -1.206189
1.350754 0.127478 4.718710 -0.803664 -1.369539
1.365278 0.174272 5.227329 -0.777168 -1.539745
1.379803 0.226989 5.703136 -0.738937 -1.731069
1.394327 0.285781 6.208721 -0.693209 -1.882977
1.408851 0.350768 6.742790 -0.637835 -1.985866
1.423375 0.422002 7.282881 -0.573894 -2.091650
1.437900 0.499452 7.813567 -0.503604 -2.218720
1.452424 0.583012 8.320241 -0.428305 -2.354113
1.466948 0.672492 8.788371 -0.350004 -2.484212
1.481472 0.767610 9.205941 -0.272368 -2.602132
1.495997 0.867990 9.563070 -0.201068 -2.702821
