# time bound_circ lift drag moment
0.028729 -0.349725 0.201345 -0.231452 -0.708893
0.043093 -0.420896 -3.531037 -0.106755 1.307606
0.057457 -0.485048 -3.671975 -0.060471 1.337212
0.071822 -0.532655 -3.106658 -0.051120 1.011568
0.086186 -0.566180 -2.662081 -0.046435 0.755221
0.100550 -0.591188 -2.364767 -0.040208 0.592924
0.114915 -0.611297 -2.159552 -0.032439 0.490488
0.129279 -0.628790 -2.007447 -0.023981 0.424170
0.143643 -0.645052 -1.882670 -0.015949 0.377976
0.158008 -0.660890 -1.769349 -0.009388 0.341777
0.172372 -0.675671 -1.658173 -0.003419 0.310718
0.186736 -0.688141 -1.545660 0.002931 0.277533
0.201100 -0.698392 -1.425357 0.007051 0.236281
0.215465 -0.706488 -1.296767 0.008083 0.192164
0.229829 -0.712540 -1.187933 0.010331 0.149835
0.244193 -0.716653 -1.074140 0.009717 0.109016
0.258558 -0.718966 -0.961119 0.007168 0.070816
0.272922 -0.719661 -0.864419 0.005806 0.036922
0.287286 -0.718887 -0.765676 0.002102 0.005662
0.301651 -0.716789 -0.680932 -0.000412 -0.021807
0.316015 -0.713417 -0.579624 -0.008601 -0.051130
0.330379 -0.708874 -0.506521 -0.011887 -0.074652
0.344744 -0.703150 -0.406769 -0.023624 -0.102644
0.359108 -0.696317 -0.324548 -0.032720 -0.126635
0.373472 -0.688411 -0.242631 -0.043509 -0.150361
0.387837 -0.679459 -0.152127 -0.058509 -0.174341
0.402201 -0.669521 -0.077926 -0.070593 -0.195958
0.416565 -0.658613 0.011434 -0.088928 -0.218233
0.430930 -0.646793 0.080874 -0.102867 -0.237981
0.445294 -0.634052 0.174811 -0.126269 -0.260497
0.459658 -0.620469 0.238760 -0.141596 -0.277783
0.474023 -0.606050 0.319229 -0.163985 -0.296225
0.488387 -0.590765 0.416065 -0.193761 -0.320989
0.502751 -0.574814 0.446077 -0.201438 -0.325411
0.517115 -0.557918 0.592481 -0.252660 -0.362941
0.531480 -0.540510 0.583840 -0.248306 -0.355402
0.545844 -0.522150 0.745675 -0.309394 -0.397398
0.560208 -0.503308 0.745863 -0.310100 -0.390982
0.574573 -0.483634 0.878040 -0.363546 -0.423825
0.588937 -0.463396 0.923723 -0.384150 -0.430441
0.603301 -0.442551 0.993654 -0.415615 -0.443207
0.617666 -0.420966 1.112651 -0.468680 -0.472804
0.632030 -0.399008 1.127460 -0.479420 -0.465768
0.646394 -0.376336 1.248836 -0.536240 -0.496195
0.660759 -0.353157 1.322889 -0.574099 -0.508995
0.675123 -0.329617 1.366139 -0.599435 -0.509371
0.689487 -0.305494 1.476439 -0.655142 -0.535411
0.703852 -0.280967 1.555031 -0.697842 -0.548479
0.718216 -0.256217 1.608572 -0.730046 -0.550222
0.732580 -0.231251 1.687586 -0.774426 -0.561385
0.746945 -0.206207 1.772645 -0.822280 -0.573948
0.761309 -0.181441 1.844172 -0.864532 -0.578560
0.775673 -0.157586 1.904751 -0.902178 -0.574381
0.790038 -0.135875 1.953226 -0.934510 -0.557489
0.804402 -0.117927 1.988589 -0.960897 -0.525786
0.818766 -0.101170 2.057531 -1.003233 -0.523496
0.833130 -0.087155 2.101522 -1.033941 -0.500738
0.847495 -0.078465 2.136223 -1.060264 -0.460974
0.861859 -0.064339 2.282528 -1.139567 -0.529767
0.876223 -0.046687 2.396903 -1.203820 -0.572516
0.890588 -0.031898 2.449363 -1.238571 -0.552503
0.904952 -0.014200 2.574700 -1.307732 -0.597424
0.919316 0.016005 2.791429 -1.420001 -0.735445
0.933681 0.048155 2.889580 -1.475706 -0.761394
0.948045 0.081010 2.986699 -1.530414 -0.780408
0.962409 0.114431 3.081447 -1.583398 -0.797535
0.976774 0.148175 3.172031 -1.633720 -0.811407
0.991138 0.182149 3.260103 -1.682072 -0.823635
1.005502 0.216303 3.346351 -1.728691 -0.834829
1.019867 0.250608 3.431080 -1.773632 -0.845291
1.034231 0.285041 3.514370 -1.816853 -0.855144
1.048595 0.319580 3.596167 -1.858251 -0.864418
1.062960 0.347962 3.664431 -1.881518 -0.876469
1.077324 0.367093 3.706345 -1.882999 -0.856389
1.091688 0.378196 3.745615 -1.881760 -0.808994
1.106053 0.382274 3.789661 -1.881026 -0.766516
1.120417 0.380520 3.837977 -1.880497 -0.728661
1.134781 0.373887 3.890902 -1.880230 -0.694675
1.149145 0.363119 3.948461 -1.880140 -0.664209
1.163510 0.348856 4.008659 -1.879312 -0.637081
1.177874 0.331670 4.071568 -1.877709 -0.613179
1.192238 0.312074 4.136459 -1.874972 -0.592289
1.206603 0.290524 4.201208 -1.870222 -0.574052
1.220967 0.267415 4.264395 -1.862909 -0.558079
1.235331 0.243064 4.327811 -1.853724 -0.544166
1.249696 0.217711 4.393842 -1.843525 -0.532451
1.264060 0.191634 4.446910 -1.826687 -0.521855
1.278424 0.164892 4.515407 -1.813415 -0.513525
1.292789 0.137800 4.542527 -1.784013 -0.503613
1.307153 0.110408 4.573807 -1.754635 -0.494002
1.321517 0.082901 4.602751 -1.723099 -0.489780
1.335882 0.055029 4.679240 -1.705131 -0.488777
1.350246 0.027011 4.634633 -1.648106 -0.467960
1.364610 -0.001604 4.742909 -1.636267 -0.466711
1.378975 -0.030147 4.654763 -1.565546 -0.446803
1.393339 -0.058615 4.650455 -1.518962 -0.438761
1.407703 -0.087575 4.807886 -1.514875 -0.451986
1.422068 -0.116508 4.677061 -1.433157 -0.418001
