# time bound_circ lift drag moment
0.029089 -0.425027 5.324792 -0.501039 -2.988199
0.043633 -0.688023 -6.330843 0.260163 4.013871
0.058178 -0.817783 -4.516672 0.234741 2.826763
0.072722 -0.885653 0.406432 -0.280549 0.671960
0.087266 -0.919994 2.757428 -0.647376 -0.242804
0.101811 -0.913061 4.571585 -0.991958 -0.875917
0.116355 -0.878302 5.855712 -1.302979 -1.357798
0.130900 -0.826621 6.761712 -1.591623 -1.698648
0.145444 -0.764831 7.453585 -1.878669 -1.947790
0.159989 -0.695583 8.061059 -2.187215 -2.162931
0.174533 -0.619112 8.643093 -2.529123 -2.369838
0.189077 -0.534853 9.208467 -2.904627 -2.572604
0.203622 -0.442206 9.751428 -3.309462 -2.769703
0.218166 -0.340797 10.267729 -3.739188 -2.958613
0.232711 -0.230639 10.753522 -4.188922 -3.134796
0.247255 -0.146940 11.166494 -4.572876 -3.304854
0.261799 -0.101623 11.435670 -4.857345 -3.283229
0.276344 -0.089092 11.797056 -5.172831 -3.107618
0.290888 -0.095867 12.305097 -5.544158 -2.988688
0.305433 -0.110291 12.871403 -5.934635 -2.931663
0.319977 -0.127873 13.487195 -6.338643 -2.925969
0.334521 -0.148827 14.144163 -6.749874 -2.915737
0.349066 -0.173745 14.880219 -7.182830 -2.902103
0.363610 -0.205037 15.456837 -7.522246 -2.871334
0.378155 -0.263954 15.912122 -7.780362 -2.550990
0.392699 -0.415943 16.266734 -7.963167 -1.270134
0.407243 -0.574531 16.196311 -7.914837 -0.595976
0.421788 -0.549779 17.626900 -8.543138 -3.387554
0.436332 -0.579644 18.135411 -8.699403 -3.061446
0.450877 -0.621397 18.557580 -8.778152 -3.137504
0.465421 -0.650161 19.431887 -9.022804 -3.304451
0.479966 -0.677159 19.992473 -9.080766 -3.350870
0.494510 -0.701161 20.418596 -9.036931 -3.442570
0.509054 -0.720957 20.813360 -8.938475 -3.527704
0.523599 -0.740581 21.034384 -8.729143 -3.552960
0.538143 -0.759985 21.125220 -8.434187 -3.556157
0.552688 -0.777308 21.063249 -8.052911 -3.547775
0.567232 -0.786817 20.893675 -7.611214 -3.586140
0.581776 -0.794541 20.609208 -7.115052 -3.522231
0.596321 -0.794006 20.092644 -6.537103 -3.520926
0.610865 -0.785524 19.567359 -5.960029 -3.506657
0.625410 -0.783358 18.784422 -5.320106 -3.274406
0.639954 -0.777960 17.806479 -4.653153 -3.145015
0.654498 -0.769362 16.741581 -4.000135 -3.007681
0.669043 -0.767907 15.460524 -3.344322 -2.751444
0.683587 -0.722267 14.484714 -2.796630 -3.049582
0.698132 -0.700069 13.132419 -2.233277 -2.475429
0.712676 -0.671164 11.457997 -1.691389 -2.262689
0.727221 -0.616760 9.622315 -1.209237 -2.347274
0.741765 -0.632808 8.068948 -0.849038 -1.107666
0.756309 -0.647197 6.710600 -0.572328 -0.797473
0.770854 -0.672394 4.932157 -0.353889 -0.379934
0.785398 -0.712456 3.246759 -0.226823 0.055120
0.799943 -0.713075 2.283145 -0.168113 -0.094786
0.814487 -0.708190 1.069405 -0.151463 0.040036
0.829031 -0.715873 -0.127881 -0.179529 0.378130
0.843576 -0.735033 -1.281711 -0.266253 0.784501
0.858120 -0.764878 -2.382377 -0.403582 1.121593
0.872665 -0.804618 -3.273328 -0.556029 1.322143
0.887209 -0.853531 -3.840506 -0.693695 1.394084
0.901753 -0.911133 -4.225622 -0.851599 1.577310
0.916298 -0.977359 -4.737316 -1.084304 2.032186
0.930842 -1.052230 -5.257129 -1.355247 2.362102
0.945387 -1.135719 -5.548267 -1.623709 2.410615
0.959931 -1.193353 -5.674281 -1.896127 2.056455
0.974475 -1.216814 -5.944939 -2.101551 2.281338
0.989020 -1.291613 -6.896476 -2.540015 3.138404
1.003564 -1.376612 -7.442790 -2.866127 3.369557
1.018109 -1.463065 -7.917502 -3.178005 3.453306
1.032653 -1.554934 -8.458111 -3.522751 3.490609
1.047198 -1.515464 -7.164752 -3.134600 1.800397
1.061742 -1.537991 -10.157461 -4.488057 3.146116
1.076286 -1.566561 -9.746121 -4.442547 2.833883
1.090831 -1.622369 -10.203299 -4.755851 3.130646
1.105375 -1.690868 -10.245616 -4.874997 3.278826
1.119920 -1.755075 -10.098540 -4.890624 3.244704
1.134464 -1.797071 -9.602613 -4.724027 2.896175
1.149008 -1.798823 -10.076176 -4.990946 2.514283
1.163553 -1.753584 -10.211942 -5.083105 1.912521
1.178097 -1.643537 -10.578352 -5.266275 1.028502
1.192642 -1.532502 -11.764770 -5.817884 1.024244
1.207186 -1.496365 -12.201592 -5.990835 2.076035
1.221730 -1.403270 -12.294305 -5.978069 1.773122
1.236275 -1.355488 -13.853795 -6.616430 2.543045
1.250819 -1.309494 -14.782984 -6.923720 2.594433
1.265364 -1.204033 -15.738447 -7.201312 1.894464
1.279908 -1.097588 -16.247177 -7.241181 1.658073
1.294453 -1.086397 -17.298692 -7.470580 3.056624
1.308997 -0.979711 -17.239467 -7.198401 2.268106
1.323541 -0.874791 -18.429383 -7.388927 2.697122
1.338086 -0.787399 -19.188914 -7.357842 2.919417
1.352630 -0.736102 -20.533999 -7.484331 3.518741
1.367175 -0.708160 -21.474329 -7.403686 3.927633
1.381719 -0.645493 -21.404730 -6.948465 3.613203
1.396263 -0.568381 -22.113542 -6.704819 3.866113
1.410808 -0.594281 -22.504077 -6.327051 4.616962
1.425352 -0.570355 -21.722698 -5.625133 4.036893
1.439897 -0.472068 -20.354693 -4.813255 3.129805
1.454441 -0.387085 -19.369748 -4.131437 2.869137
1.468985 -0.354053 -19.829387 -3.743553 3.450926
1.483530 -0.232298 -18.473395 -3.048237 1.717195
1.498074 -0.193863 -16.552149 -2.341707 2.440836
1.512619 -0.079598 -14.063038 -1.668825 1.430880
1.527163 -0.028067 -12.963956 -1.226095 1.866738
1.541708 0.053773 -10.762891 -0.780785 1.201650
1.556252 0.159537 -8.619592 -0.448831 0.498184
1.570796 0.178318 -8.175950 -0.226823 1.126523
