# time bound_circ lift drag moment
0.028690 0.104843 3.497555 0.036965 -0.392656
0.043036 0.123419 4.107603 0.061830 -0.575137
0.057381 0.156085 4.366921 0.082577 -0.695897
0.071726 0.187479 4.475656 0.098887 -0.685606
0.086071 0.219500 4.584135 0.113172 -0.685269
0.100416 0.251524 4.676119 0.124774 -0.676368
0.114761 0.283799 4.769622 0.134170 -0.669659
0.129107 0.316480 4.865737 0.141394 -0.665035
0.143452 0.349668 4.963461 0.146396 -0.661885
0.157797 0.383412 5.061716 0.149102 -0.659600
0.172142 0.417725 5.159274 0.149413 -0.657602
0.186487 0.452597 5.255488 0.147248 -0.655596
0.200832 0.468368 5.305885 0.174782 -0.664746
0.215178 0.471002 5.308199 0.202808 -0.578820
0.229523 0.460214 5.344139 0.233589 -0.472647
0.243868 0.439499 5.404558 0.266801 -0.386408
0.258213 0.412191 5.487723 0.302641 -0.316531
0.272558 0.380577 5.590021 0.341074 -0.258777
0.286903 0.346013 5.704549 0.381631 -0.209713
0.301249 0.309300 5.824305 0.423691 -0.167221
0.315594 0.270914 5.945391 0.466849 -0.129764
0.329939 0.231193 6.060697 0.510230 -0.097176
0.344284 0.190270 6.173854 0.554180 -0.067498
0.358629 0.148128 6.277391 0.597654 -0.037897
0.372974 0.104765 6.369236 0.640200 -0.006678
0.387320 0.060588 6.452824 0.682108 0.019510
0.401665 0.016086 6.560269 0.727917 0.033998
0.416010 -0.028455 6.652103 0.771991 0.044391
0.430355 -0.072931 6.748635 0.817232 0.052962
0.444700 -0.117074 6.831328 0.860715 0.059224
0.459046 -0.160772 6.936600 0.908197 0.065221
0.473391 -0.204025 7.026433 0.953540 0.071253
0.487736 -0.246824 7.097008 0.995850 0.072999
0.502081 -0.288572 7.165371 1.037866 0.064032
0.516426 -0.327908 7.252566 1.083343 0.038104
0.530771 -0.363737 7.358590 1.132481 -0.000015
0.545117 -0.396996 7.451468 1.179422 -0.027556
0.559462 -0.427320 7.526528 1.223068 -0.064301
0.573807 -0.455485 7.614205 1.269174 -0.088597
0.588152 -0.482714 7.661884 1.307284 -0.100645
0.602497 -0.508162 7.720754 1.347386 -0.123827
0.616842 -0.534451 7.762209 1.383623 -0.111322
0.631188 -0.560556 7.775652 1.413539 -0.117580
0.645533 -0.585460 7.799799 1.445145 -0.137352
0.659878 -0.609082 7.834375 1.478472 -0.155947
0.674223 -0.631876 7.858511 1.508976 -0.167692
0.688568 -0.654285 7.879782 1.538237 -0.172051
0.702913 -0.677408 7.872345 1.560324 -0.164159
0.717259 -0.701149 7.846974 1.577449 -0.164882
0.731604 -0.726128 7.812535 1.591520 -0.162695
0.745949 -0.749285 7.809924 1.612120 -0.197356
0.760294 -0.767635 7.864444 1.645545 -0.259344
0.774639 -0.784670 7.903830 1.674770 -0.272704
0.788984 -0.804173 7.881263 1.688240 -0.241902
0.803330 -0.824856 7.828076 1.693216 -0.232541
0.817675 -0.844866 7.787709 1.700281 -0.247840
0.832020 -0.864882 7.760946 1.709718 -0.251799
0.846365 -0.885503 7.724544 1.715746 -0.247144
0.860710 -0.905940 7.680883 1.718917 -0.253555
0.875055 -0.925469 7.638447 1.721369 -0.269470
0.889401 -0.943694 7.599718 1.723754 -0.289454
0.903746 -0.960627 7.562202 1.725451 -0.307745
0.918091 -0.977222 7.512816 1.723062 -0.313556
0.932436 -0.994215 7.447003 1.715356 -0.311516
0.946781 -1.011152 7.379518 1.706168 -0.315441
0.961127 -1.027263 7.319041 1.697804 -0.327626
0.975472 -1.042526 7.261941 1.689339 -0.338384
0.989817 -1.057638 7.196118 1.677586 -0.339221
1.004162 -1.073044 7.114305 1.660606 -0.334632
1.018507 -1.088599 7.020236 1.639393 -0.332766
1.032852 -1.103959 6.921648 1.616026 -0.335865
1.047198 -1.118906 6.824440 1.592114 -0.341947
1.061543 -1.133395 6.730968 1.568322 -0.348537
1.075888 -1.147447 6.639889 1.544329 -0.353983
1.090233 -1.161061 6.547649 1.519214 -0.357887
1.104578 -1.174196 6.451324 1.492229 -0.360935
1.118923 -1.186822 6.350543 1.463315 -0.363803
1.133269 -1.198981 6.245252 1.432499 -0.366211
1.147614 -1.210754 6.135241 1.399771 -0.367771
1.161959 -1.222167 6.022300 1.365658 -0.369186
1.176304 -1.233166 5.908578 1.330778 -0.371125
1.190649 -1.243704 5.795229 1.295482 -0.373390
1.204994 -1.253803 5.681921 1.259726 -0.375198
1.219340 -1.263535 5.566365 1.222955 -0.375814
1.233685 -1.272931 5.447931 1.185058 -0.375753
1.248030 -1.281958 5.327582 1.146343 -0.375785
1.262375 -1.290566 5.206323 1.107122 -0.375970
1.276720 -1.298736 5.084363 1.067502 -0.375811
1.291065 -1.306497 4.960801 1.027304 -0.374752
1.305411 -1.313893 4.834577 0.986316 -0.372727
1.319756 -1.320941 4.706197 0.944728 -0.370375
1.334101 -1.327621 4.576934 0.902919 -0.368261
1.348446 -1.333912 4.447595 0.861142 -0.366333
1.362791 -1.339812 4.318291 0.819472 -0.364129
1.377137 -1.345341 4.189248 0.778011 -0.361424
1.391482 -1.350526 4.060199 0.736742 -0.358218
1.405827 -1.355392 3.930401 0.695537 -0.354567
1.420172 -1.359950 3.799662 0.654402 -0.350660
1.434517 -1.364201 3.668143 0.613429 -0.346673
1.448862 -1.368145 3.535976 0.572700 -0.342706
1.463208 -1.371779 3.403248 0.532286 -0.338807
1.477553 -1.375091 3.270609 0.492382 -0.335151
1.491898 -1.378054 3.139268 0.453293 -0.332038
1.506243 -1.380637 3.009581 0.415128 -0.329450
1.520588 -1.382818 2.881273 0.377853 -0.327183
1.534933 -1.384577 2.754263 0.341476 -0.325174
1.549279 -1.385896 2.628610 0.306037 -0.323453
1.563624 -1.386756 2.504852 0.271665 -0.322181
1.577969 -1.387127 2.383983 0.238573 -0.321596
1.592314 -1.386980 2.266213 0.206803 -0.321630
1.606659 -1.386292 2.151102 0.176270 -0.322016
1.621004 -1.385048 2.038344 0.146917 -0.322604
1.635350 -1.383238 1.927564 0.118678 -0.323336
1.649695 -1.380850 1.818418 0.091497 -0.324249
1.664040 -1.377865 1.710972 0.065394 -0.325532
1.678385 -1.374250 1.605783 0.040466 -0.327488
1.692730 -1.369955 1.503504 0.016817 -0.330361
1.707075 -1.365143 1.404285 -0.005091 -0.334266
1.721421 -1.360842 1.307955 -0.023211 -0.338724
1.735766 -1.357021 1.217676 -0.037796 -0.340351
1.750111 -1.353649 1.133131 -0.049451 -0.340447
1.764456 -1.350694 1.053970 -0.058561 -0.340437
1.778801 -1.348126 0.979912 -0.065421 -0.340850
1.793146 -1.345914 0.910758 -0.070276 -0.341952
1.807492 -1.344031 0.846446 -0.073334 -0.343914
1.821837 -1.342450 0.786949 -0.074782 -0.346831
1.836182 -1.341146 0.732160 -0.074807 -0.350725
1.850527 -1.340095 0.681913 -0.073592 -0.355586
1.864872 -1.339273 0.636009 -0.071313 -0.361396
1.879218 -1.338658 0.594275 -0.068136 -0.368146
1.893563 -1.338226 0.556560 -0.064213 -0.375833
1.907908 -1.337957 0.522673 -0.059697 -0.384447
1.922253 -1.337828 0.492409 -0.054732 -0.393981
1.936598 -1.337818 0.465633 -0.049451 -0.404467
1.950943 -1.337900 0.442281 -0.043972 -0.415974
1.965289 -1.338039 0.422392 -0.038404 -0.428616
1.979634 -1.338188 0.406094 -0.032842 -0.442533
1.993979 -1.338292 0.393559 -0.027379 -0.457865
2.008324 -1.338286 0.384941 -0.022109 -0.474710
2.022669 -1.338103 0.380253 -0.017133 -0.493083
2.037014 -1.337678 0.379273 -0.012555 -0.512898
2.051360 -1.336943 0.381531 -0.008485 -0.533996
2.065705 -1.335817 0.386409 -0.005020 -0.556232
2.080050 -1.334186 0.393396 -0.002237 -0.579614
2.094395 -1.331873 0.402409 -0.000193 -0.604442
2.108740 -1.328621 0.413904 0.001073 -0.631284
2.123085 -1.324114 0.428537 0.001514 -0.660706
2.137431 -1.318002 0.446597 0.001072 -0.692976
2.151776 -1.309901 0.467794 -0.000315 -0.728097
2.166121 -1.299363 0.491674 -0.002698 -0.766154
2.180466 -1.285839 0.517932 -0.006117 -0.807369
2.194811 -1.268754 0.545795 -0.010594 -0.851496
2.209156 -1.247582 0.573561 -0.016113 -0.897589
2.223502 -1.221791 0.600300 -0.022638 -0.945307
2.237847 -1.190769 0.626862 -0.030172 -0.995336
2.252192 -1.154101 0.652658 -0.038678 -1.046679
2.266537 -1.111795 0.673107 -0.047939 -1.095854
2.280882 -1.063564 0.692148 -0.058051 -1.145768
2.295228 -1.008774 0.719425 -0.069500 -1.201718
2.309573 -0.952097 0.705314 -0.079483 -1.221492
2.323918 -0.905662 0.542164 -0.080512 -1.131113
2.338263 -0.863112 0.413382 -0.083150 -1.082487
2.352608 -0.819884 0.347697 -0.090078 -1.078180
2.366953 -0.776208 0.273533 -0.096532 -1.069489
2.381299 -0.731739 0.196080 -0.102858 -1.061416
2.395644 -0.687001 0.124785 -0.109895 -1.054229
2.409989 -0.643267 0.054256 -0.117254 -1.043082
2.424334 -0.602107 -0.040925 -0.122436 -1.016615
2.438679 -0.564422 -0.139359 -0.127368 -0.983552
2.453024 -0.530460 -0.278700 -0.127930 -0.936684
2.467370 -0.499787 -0.406888 -0.129658 -0.896880
2.481715 -0.473261 -0.679057 -0.114358 -0.809168
2.496060 -0.450268 -0.782721 -0.119094 -0.772194
2.510405 -0.425178 -1.087975 -0.085546 -0.658790
2.524750 -0.394028 -1.168210 -0.069515 -0.642058
2.539095 -0.357731 -1.346220 -0.038978 -0.634622
2.553441 -0.317103 -1.517269 -0.007855 -0.627671
2.567786 -0.273624 -1.649553 0.018936 -0.625887
2.582131 -0.228750 -1.819135 0.052627 -0.609689
2.596476 -0.182819 -2.107705 0.106735 -0.566521
2.610821 -0.134977 -2.121682 0.118238 -0.607847
2.625166 -0.087531 -2.513573 0.193377 -0.525016
2.639512 -0.041449 -2.639882 0.225866 -0.517799
2.653857 0.000492 -2.912080 0.285067 -0.446608
2.668202 0.038747 -3.086574 0.328642 -0.412201
2.682547 0.079513 -3.387097 0.396770 -0.373671
2.696892 0.125440 -3.397098 0.412088 -0.432567
2.711237 0.166848 -3.687306 0.481351 -0.351678
2.725583 0.204052 -4.016575 0.560271 -0.261235
2.739928 0.240774 -4.137186 0.599465 -0.253666
2.754273 0.273844 -4.367067 0.661553 -0.193995
2.768618 0.306395 -4.600036 0.725579 -0.154571
2.782963 0.343320 -4.710518 0.764934 -0.177951
2.797309 0.381138 -4.837280 0.808129 -0.175969
2.811654 0.424482 -4.925257 0.843265 -0.213650
2.825999 0.473317 -5.028151 0.881821 -0.245015
2.840344 0.520782 -5.168461 0.928959 -0.224874
2.854689 0.567964 -5.282380 0.970450 -0.218443
2.869034 0.616009 -5.387469 1.010062 -0.217720
2.883380 0.663261 -5.510596 1.053953 -0.200748
2.897725 0.708448 -5.628288 1.096683 -0.177867
2.912070 0.750122 -5.787812 1.149455 -0.132774
2.926415 0.790245 -5.886498 1.187754 -0.115867
2.940760 0.832578 -5.939232 1.214710 -0.132751
2.955105 0.877300 -5.993208 1.241580 -0.149658
2.969451 0.927238 -6.015143 1.260083 -0.187140
2.983796 0.981259 -6.063706 1.284684 -0.204138
