# time bound_circ lift drag moment
0.028601 0.068974 -0.131023 -0.001127 0.066090
0.042902 0.070019 0.232453 0.002928 -0.063362
0.057203 0.080412 0.326518 0.005493 -0.145882
0.071503 0.087712 0.290108 0.006083 -0.119083
0.085804 0.094064 0.275657 0.006918 -0.111053
0.100105 0.099434 0.259546 0.007574 -0.102327
0.114405 0.104049 0.245496 0.008156 -0.095540
0.128706 0.108050 0.232885 0.008667 -0.090032
0.143007 0.111539 0.221427 0.009112 -0.085507
0.157307 0.114592 0.210865 0.009493 -0.081731
0.171608 0.117267 0.201019 0.009812 -0.078541
0.185909 0.119609 0.191758 0.010071 -0.075821
0.200209 0.121655 0.182982 0.010271 -0.073487
0.214510 0.123433 0.174607 0.010412 -0.071471
0.228810 0.124969 0.166560 0.010495 -0.069721
0.243111 0.126283 0.158779 0.010518 -0.068192
0.257412 0.127394 0.151212 0.010480 -0.066849
0.271712 0.128315 0.143816 0.010382 -0.065664
0.286013 0.129060 0.136561 0.010221 -0.064614
0.300314 0.129641 0.129424 0.009997 -0.063683
0.314614 0.130067 0.122387 0.009711 -0.062856
0.328915 0.130347 0.115438 0.009361 -0.062123
0.343216 0.130490 0.108567 0.008948 -0.061475
0.357516 0.130503 0.101767 0.008471 -0.060904
0.371817 0.130392 0.095032 0.007931 -0.060404
0.386118 0.130164 0.088356 0.007328 -0.059969
0.400418 0.129824 0.081736 0.006661 -0.059594
0.414719 0.129377 0.075168 0.005931 -0.059276
0.429020 0.128828 0.068650 0.005138 -0.059009
0.443320 0.128182 0.062179 0.004282 -0.058792
0.457621 0.127443 0.055756 0.003364 -0.058622
0.471922 0.126614 0.049378 0.002383 -0.058495
0.486222 0.125700 0.043046 0.001341 -0.058410
0.500523 0.124704 0.036759 0.000237 -0.058366
0.514824 0.123628 0.030516 -0.000928 -0.058360
0.529124 0.122477 0.024317 -0.002154 -0.058390
0.543425 0.121254 0.018163 -0.003440 -0.058455
0.557726 0.119960 0.012051 -0.004786 -0.058553
0.572026 0.118599 0.005981 -0.006191 -0.058683
0.586327 0.117174 -0.000047 -0.007656 -0.058843
0.600628 0.115686 -0.006035 -0.009180 -0.059032
0.614928 0.114138 -0.011983 -0.010763 -0.059249
0.629229 0.112532 -0.017893 -0.012403 -0.059491
0.643529 0.110871 -0.023765 -0.014102 -0.059759
0.657830 0.109156 -0.029599 -0.015859 -0.060050
0.672131 0.107390 -0.035397 -0.017672 -0.060364
0.686431 0.105574 -0.041157 -0.019543 -0.060700
0.700732 0.103710 -0.046881 -0.021470 -0.061057
0.715033 0.101800 -0.052569 -0.023452 -0.061435
0.729333 0.099845 -0.058219 -0.025490 -0.061832
0.743634 0.097847 -0.063832 -0.027583 -0.062248
0.757935 0.095808 -0.069408 -0.029730 -0.062682
0.772235 0.093729 -0.074945 -0.031930 -0.063134
0.786536 0.091612 -0.080444 -0.034183 -0.063603
0.800837 0.089458 -0.085904 -0.036488 -0.064090
0.815137 0.087269 -0.091325 -0.038844 -0.064592
0.829438 0.085046 -0.096706 -0.041251 -0.065110
0.843739 0.082789 -0.102048 -0.043708 -0.065644
0.858039 0.080502 -0.107349 -0.046215 -0.066192
0.872340 0.078184 -0.112610 -0.048770 -0.066755
0.886641 0.075837 -0.117830 -0.051373 -0.067331
0.900941 0.073463 -0.123009 -0.054023 -0.067921
0.915242 0.071062 -0.128147 -0.056719 -0.068524
0.929543 0.068636 -0.133242 -0.059461 -0.069140
0.943843 0.066186 -0.138296 -0.062247 -0.069769
0.958144 0.063712 -0.143307 -0.065077 -0.070409
0.972445 0.061217 -0.148274 -0.067950 -0.071060
0.986745 0.058700 -0.153199 -0.070866 -0.071723
1.001046 0.056164 -0.158080 -0.073822 -0.072397
1.015347 0.053609 -0.162917 -0.076819 -0.073081
1.029647 0.051036 -0.167710 -0.079856 -0.073776
1.043948 0.048447 -0.172459 -0.082931 -0.074480
1.058248 0.045841 -0.177162 -0.086043 -0.075194
1.072549 0.043221 -0.181821 -0.089193 -0.075916
1.086850 0.040586 -0.186435 -0.092378 -0.076648
1.101150 0.037939 -0.191003 -0.095599 -0.077388
1.115451 0.035279 -0.195526 -0.098853 -0.078136
1.129752 0.032609 -0.200003 -0.102141 -0.078891
1.144052 0.029928 -0.204434 -0.105461 -0.079654
1.158353 0.027237 -0.208819 -0.108812 -0.080424
1.172654 0.024538 -0.213157 -0.112194 -0.081201
1.186954 0.021832 -0.217449 -0.115605 -0.081985
1.201255 0.019118 -0.221695 -0.119044 -0.082774
1.215556 0.016398 -0.225894 -0.122511 -0.083569
1.229856 0.013673 -0.230045 -0.126004 -0.084370
1.244157 0.010943 -0.234150 -0.129522 -0.085176
1.258458 0.008210 -0.238207 -0.133065 -0.085987
1.272758 0.005473 -0.242216 -0.136632 -0.086802
1.287059 0.002734 -0.246178 -0.140220 -0.087622
1.301360 -0.000006 -0.250092 -0.143830 -0.088446
1.315660 -0.002747 -0.253957 -0.147461 -0.089274
1.329961 -0.005488 -0.257775 -0.151110 -0.090105
1.344262 -0.008229 -0.261544 -0.154778 -0.090939
1.358562 -0.010968 -0.265264 -0.158463 -0.091776
1.372863 -0.013705 -0.268936 -0.162165 -0.092615
1.387164 -0.016439 -0.272560 -0.165881 -0.093457
1.401464 -0.019170 -0.276134 -0.169612 -0.094301
1.415765 -0.021897 -0.279660 -0.173355 -0.095147
1.430066 -0.024620 -0.283137 -0.177111 -0.095994
1.444366 -0.027337 -0.286564 -0.180878 -0.096842
1.458667 -0.030048 -0.289943 -0.184654 -0.097691
1.472967 -0.032752 -0.293273 -0.188440 -0.098541
1.487268 -0.035450 -0.296553 -0.192233 -0.099391
1.501569 -0.038139 -0.299784 -0.196033 -0.100241
1.515869 -0.040821 -0.302966 -0.199839 -0.101091
1.530170 -0.043493 -0.306099 -0.203650 -0.101940
1.544471 -0.046156 -0.309183 -0.207464 -0.102789
1.558771 -0.048809 -0.312218 -0.211282 -0.103636
1.573072 -0.051451 -0.315203 -0.215101 -0.104482
1.587373 -0.054083 -0.318140 -0.218921 -0.105326
1.601673 -0.056702 -0.321027 -0.222740 -0.106169
1.615974 -0.059310 -0.323866 -0.226558 -0.107009
1.630275 -0.061904 -0.326656 -0.230374 -0.107847
1.644575 -0.064486 -0.329397 -0.234187 -0.108682
1.658876 -0.067054 -0.332089 -0.237995 -0.109514
1.673177 -0.069608 -0.334733 -0.241798 -0.110343
1.687477 -0.072147 -0.337328 -0.245595 -0.111168
1.701778 -0.074671 -0.339874 -0.249385 -0.111990
1.716079 -0.077180 -0.342372 -0.253166 -0.112807
1.730379 -0.079672 -0.344822 -0.256939 -0.113620
1.744680 -0.082149 -0.347224 -0.260701 -0.114429
1.758981 -0.084608 -0.349578 -0.264452 -0.115233
1.773281 -0.087051 -0.351884 -0.268192 -0.116031
1.787582 -0.089475 -0.354142 -0.271918 -0.116825
1.801883 -0.091882 -0.356353 -0.275631 -0.117612
1.816183 -0.094270 -0.358516 -0.279329 -0.118394
1.830484 -0.096640 -0.360632 -0.283012 -0.119170
1.844784 -0.098990 -0.362701 -0.286678 -0.119940
1.859085 -0.101321 -0.364724 -0.290327 -0.120703
1.873386 -0.103632 -0.366700 -0.293957 -0.121459
1.887686 -0.105923 -0.368630 -0.297569 -0.122209
1.901987 -0.108193 -0.370513 -0.301161 -0.122950
1.916288 -0.110442 -0.372351 -0.304733 -0.123685
1.930588 -0.112671 -0.374143 -0.308283 -0.124412
1.944889 -0.114878 -0.375890 -0.311811 -0.125130
1.959190 -0.117063 -0.377593 -0.315316 -0.125841
1.973490 -0.119226 -0.379250 -0.318798 -0.126543
1.987791 -0.121367 -0.380863 -0.322255 -0.127236
2.002092 -0.123485 -0.382433 -0.325687 -0.127921
2.016392 -0.125581 -0.383958 -0.329094 -0.128596
2.030693 -0.127654 -0.385441 -0.332474 -0.129262
2.044994 -0.129703 -0.386880 -0.335827 -0.129919
2.059294 -0.131729 -0.388277 -0.339153 -0.130565
2.073595 -0.133731 -0.389632 -0.342450 -0.131202
2.087896 -0.135709 -0.390944 -0.345719 -0.131829
2.102196 -0.137664 -0.392216 -0.348958 -0.132445
2.116497 -0.139594 -0.393446 -0.352167 -0.133050
2.130798 -0.141500 -0.394636 -0.355346 -0.133645
2.145098 -0.143381 -0.395786 -0.358494 -0.134229
2.159399 -0.145237 -0.396896 -0.361610 -0.134802
2.173700 -0.147069 -0.397966 -0.364694 -0.135363
2.188000 -0.148875 -0.398998 -0.367746 -0.135913
2.202301 -0.150657 -0.399991 -0.370764 -0.136451
2.216602 -0.152413 -0.400946 -0.373750 -0.136977
2.230902 -0.154144 -0.401864 -0.376702 -0.137491
2.245203 -0.155849 -0.402745 -0.379620 -0.137993
2.259503 -0.157529 -0.403589 -0.382503 -0.138483
2.273804 -0.159183 -0.404398 -0.385352 -0.138959
