# time bound_circ lift drag moment
0.014289 0.096076 -4.196310 -0.032334 0.596144
0.021434 0.078432 -3.975729 -0.045945 0.593291
0.028579 0.072921 -3.753778 -0.057827 0.367547
0.035724 0.071722 -3.721523 -0.071643 0.288021
0.042868 0.068668 -3.827799 -0.088397 0.319457
0.050013 0.063889 -3.927396 -0.105770 0.347230
0.057158 0.058062 -4.009641 -0.123353 0.362193
0.064303 0.051323 -4.087314 -0.141386 0.374286
0.071447 0.043745 -4.162132 -0.159876 0.384777
0.078592 0.035406 -4.234177 -0.178790 0.393622
0.085737 0.026367 -4.304032 -0.198119 0.401191
0.092882 0.016675 -4.372208 -0.217857 0.407816
0.100026 0.006366 -4.439028 -0.238000 0.413695
0.107171 -0.004528 -4.504707 -0.258537 0.418957
0.114316 -0.015981 -4.569401 -0.279461 0.423693
0.121461 -0.027968 -4.633220 -0.300761 0.427967
0.128605 -0.040470 -4.696239 -0.322429 0.431823
0.135750 -0.053467 -4.758512 -0.344452 0.435292
0.142895 -0.066940 -4.820079 -0.366820 0.438396
0.150040 -0.080874 -4.880974 -0.389521 0.441153
0.157184 -0.095253 -4.941232 -0.412544 0.443579
0.164329 -0.110062 -5.000892 -0.435880 0.445691
0.171474 -0.125287 -5.060003 -0.459520 0.447508
0.178619 -0.140917 -5.118622 -0.483456 0.449051
0.185763 -0.156938 -5.176809 -0.507683 0.450343
0.192908 -0.173341 -5.234629 -0.532194 0.451407
0.200053 -0.190115 -5.292140 -0.556986 0.452262
0.207197 -0.207249 -5.349394 -0.582053 0.452925
0.214342 -0.224735 -5.406424 -0.607388 0.453405
0.221487 -0.242564 -5.463244 -0.632984 0.453703
0.228632 -0.260725 -5.519848 -0.658829 0.453813
0.235776 -0.279211 -5.576211 -0.684910 0.453723
0.242921 -0.298011 -5.632299 -0.711213 0.453418
0.250066 -0.317116 -5.688076 -0.737722 0.452884
0.257211 -0.336516 -5.743518 -0.764422 0.452112
0.264355 -0.356202 -5.798616 -0.791299 0.451102
0.271500 -0.376164 -5.853376 -0.818344 0.449856
0.278645 -0.396393 -5.907812 -0.845545 0.448382
0.285790 -0.416880 -5.961940 -0.872892 0.446686
0.292934 -0.437617 -6.015765 -0.900375 0.444773
0.300079 -0.458594 -6.069286 -0.927982 0.442642
0.307224 -0.479802 -6.122487 -0.955697 0.440290
0.314369 -0.501231 -6.175347 -0.983505 0.437712
0.321513 -0.522874 -6.227836 -1.011388 0.434901
0.328658 -0.544720 -6.279929 -1.039329 0.431850
0.335803 -0.566759 -6.331612 -1.067313 0.428559
0.342948 -0.588983 -6.382889 -1.095326 0.425034
0.350092 -0.611382 -6.433787 -1.123360 0.421289
0.357237 -0.633947 -6.484345 -1.151408 0.417346
0.364382 -0.656668 -6.534585 -1.179461 0.413221
0.371527 -0.679539 -6.584486 -1.207503 0.408917
0.378671 -0.702548 -6.633992 -1.235510 0.404425
0.385816 -0.725689 -6.683033 -1.263455 0.399731
0.392961 -0.748950 -6.731550 -1.291313 0.394825
0.400105 -0.772324 -6.779508 -1.319061 0.389704
0.407250 -0.795800 -6.826885 -1.346681 0.384372
0.414395 -0.819370 -6.873665 -1.374155 0.378832
0.421540 -0.843023 -6.919838 -1.401465 0.373093
0.428684 -0.866752 -6.965394 -1.428594 0.367162
0.435829 -0.890546 -7.010324 -1.455525 0.361048
0.442974 -0.914397 -7.054618 -1.482241 0.354760
0.450119 -0.938295 -7.098262 -1.508723 0.348306
0.457263 -0.962233 -7.141232 -1.534952 0.341692
0.464408 -0.986200 -7.183496 -1.560905 0.334922
0.471553 -1.010189 -7.225014 -1.586558 0.327998
0.478698 -1.034190 -7.265739 -1.611885 0.320918
0.485842 -1.058194 -7.305627 -1.636861 0.313685
0.492987 -1.082193 -7.344635 -1.661461 0.306299
0.500132 -1.106177 -7.382725 -1.685661 0.298763
0.507277 -1.130138 -7.419864 -1.709436 0.291083
0.514421 -1.154067 -7.456022 -1.732765 0.283265
0.521566 -1.177955 -7.491171 -1.755625 0.275314
0.528711 -1.201794 -7.525282 -1.777995 0.267238
0.535856 -1.225575 -7.558327 -1.799852 0.259044
0.543000 -1.249289 -7.590278 -1.821174 0.250737
0.550145 -1.272928 -7.621102 -1.841940 0.242325
0.557290 -1.296484 -7.650771 -1.862126 0.233814
0.564435 -1.319949 -7.679250 -1.881711 0.225210
0.571579 -1.343313 -7.706506 -1.900673 0.216518
0.578724 -1.366570 -7.732504 -1.918988 0.207743
0.585869 -1.389711 -7.757208 -1.936635 0.198891
0.593014 -1.412729 -7.780582 -1.953591 0.189967
0.600158 -1.435614 -7.802590 -1.969834 0.180974
0.607303 -1.458361 -7.823197 -1.985342 0.171919
0.614448 -1.480960 -7.842368 -2.000095 0.162806
0.621592 -1.503404 -7.860069 -2.014073 0.153640
0.628737 -1.525687 -7.876267 -2.027256 0.144426
0.635882 -1.547799 -7.890926 -2.039623 0.135169
0.643027 -1.569735 -7.904014 -2.051157 0.125873
0.650171 -1.591487 -7.915495 -2.061839 0.116543
0.657316 -1.613048 -7.925336 -2.071650 0.107184
0.664461 -1.634410 -7.933502 -2.080574 0.097798
0.671606 -1.655567 -7.939957 -2.088592 0.088389
0.678750 -1.676512 -7.944667 -2.095690 0.078960
0.685895 -1.697238 -7.947597 -2.101850 0.069514
0.693040 -1.717738 -7.948716 -2.107060 0.060055
0.700185 -1.738006 -7.947990 -2.111305 0.050585
0.707329 -1.758036 -7.945389 -2.114572 0.041107
0.714474 -1.777820 -7.940883 -2.116851 0.031623
0.721619 -1.797354 -7.934445 -2.118131 0.022138
0.728764 -1.816629 -7.926047 -2.118403 0.012653
0.735908 -1.835641 -7.915663 -2.117658 0.003172
0.743053 -1.854383 -7.903267 -2.115891 -0.006304
0.750198 -1.872850 -7.888837 -2.113094 -0.015771
0.757343 -1.891035 -7.872349 -2.109264 -0.025227
0.764487 -1.908933 -7.853782 -2.104396 -0.034671
0.771632 -1.926538 -7.833114 -2.098490 -0.044099
0.778777 -1.943846 -7.810326 -2.091542 -0.053511
0.785922 -1.960849 -7.785400 -2.083555 -0.062905
0.793066 -1.977544 -7.758318 -2.074528 -0.072279
0.800211 -1.993925 -7.729064 -2.064465 -0.081631
0.807356 -2.009986 -7.697624 -2.053370 -0.090961
0.814500 -2.025724 -7.663985 -2.041248 -0.100267
0.821645 -2.041133 -7.628137 -2.028106 -0.109547
0.828790 -2.056209 -7.590070 -2.013953 -0.118802
0.835935 -2.070946 -7.549779 -1.998798 -0.128029
0.843079 -2.085340 -7.507257 -1.982653 -0.137228
0.850224 -2.099388 -7.462503 -1.965530 -0.146396
0.857369 -2.113084 -7.415517 -1.947444 -0.155533
