# time bound_circ lift drag moment
0.028624 0.001669 0.020469 -0.006411 0.046551
0.042936 0.001774 0.028845 -0.006523 0.043170
0.057247 0.002123 0.031731 -0.006627 0.040841
0.071559 0.002411 0.031372 -0.006712 0.041457
0.085871 0.002687 0.031553 -0.006801 0.041590
0.100183 0.002952 0.031752 -0.006890 0.041703
0.114495 0.003210 0.031991 -0.006979 0.041778
0.128807 0.003463 0.032252 -0.007070 0.041830
0.143119 0.003711 0.032527 -0.007160 0.041865
0.157430 0.003958 0.032813 -0.007252 0.041888
0.171742 0.004202 0.033106 -0.007343 0.041901
0.186054 0.004444 0.033403 -0.007435 0.041906
0.200366 0.004686 0.033703 -0.007528 0.041905
0.214678 0.004927 0.034004 -0.007621 0.041898
0.228990 0.005168 0.034306 -0.007714 0.041887
0.243302 0.005408 0.034609 -0.007808 0.041872
0.257613 0.005648 0.034911 -0.007902 0.041853
0.271925 0.005888 0.035212 -0.007997 0.041831
0.286237 0.006129 0.035512 -0.008091 0.041806
0.300549 0.006369 0.035811 -0.008186 0.041777
0.314861 0.006609 0.036108 -0.008281 0.041747
0.329173 0.006850 0.036403 -0.008377 0.041713
0.343485 0.007091 0.036697 -0.008472 0.041677
0.357796 0.007332 0.036988 -0.008568 0.041639
0.372108 0.007574 0.037276 -0.008664 0.041599
0.386420 0.007815 0.037563 -0.008759 0.041556
0.400732 0.008057 0.037847 -0.008855 0.041511
0.415044 0.008299 0.038128 -0.008951 0.041464
0.429356 0.008542 0.038407 -0.009047 0.041415
0.443668 0.008784 0.038683 -0.009143 0.041363
0.457979 0.009027 0.038956 -0.009239 0.041310
0.472291 0.009270 0.039227 -0.009334 0.041255
0.486603 0.009513 0.039495 -0.009430 0.041197
0.500915 0.009756 0.039759 -0.009525 0.041138
0.515227 0.009999 0.040021 -0.009620 0.041076
0.529539 0.010242 0.040280 -0.009715 0.041013
0.543851 0.010486 0.040536 -0.009810 0.040947
0.558162 0.010729 0.040789 -0.009904 0.040880
0.572474 0.010972 0.041039 -0.009999 0.040810
0.586786 0.011215 0.041285 -0.010092 0.040739
0.601098 0.011458 0.041529 -0.010186 0.040665
0.615410 0.011701 0.041769 -0.010279 0.040590
0.629722 0.011944 0.042007 -0.010372 0.040512
0.644034 0.012187 0.042241 -0.010464 0.040433
0.658345 0.012429 0.042472 -0.010556 0.040351
0.672657 0.012671 0.042700 -0.010647 0.040268
0.686969 0.012913 0.042925 -0.010738 0.040182
0.701281 0.013154 0.043147 -0.010829 0.040095
0.715593 0.013396 0.043365 -0.010918 0.040005
0.729905 0.013636 0.043580 -0.011008 0.039913
0.744217 0.013877 0.043793 -0.011096 0.039820
0.758528 0.014116 0.044001 -0.011184 0.039724
0.772840 0.014356 0.044207 -0.011271 0.039626
0.787152 0.014595 0.044410 -0.011358 0.039526
0.801464 0.014833 0.044609 -0.011444 0.039424
0.815776 0.015071 0.044805 -0.011529 0.039320
0.830088 0.015308 0.044999 -0.011614 0.039214
0.844400 0.015544 0.045189 -0.011698 0.039106
0.858711 0.015780 0.045375 -0.011780 0.038996
0.873023 0.016015 0.045559 -0.011863 0.038884
0.887335 0.016250 0.045740 -0.011944 0.038769
0.901647 0.016483 0.045917 -0.012024 0.038653
0.915959 0.016716 0.046092 -0.012104 0.038534
0.930271 0.016948 0.046263 -0.012183 0.038413
0.944583 0.017179 0.046431 -0.012261 0.038291
0.958894 0.017410 0.046597 -0.012338 0.038165
0.973206 0.017639 0.046759 -0.012414 0.038038
0.987518 0.017868 0.046918 -0.012489 0.037909
1.001830 0.018095 0.047075 -0.012563 0.037778
1.016142 0.018322 0.047228 -0.012636 0.037644
1.030454 0.018548 0.047378 -0.012708 0.037508
1.044766 0.018773 0.047526 -0.012779 0.037370
1.059077 0.018996 0.047671 -0.012850 0.037230
1.073389 0.019219 0.047812 -0.012919 0.037088
1.087701 0.019440 0.047951 -0.012987 0.036943
1.102013 0.019661 0.048088 -0.013054 0.036797
1.116325 0.019880 0.048221 -0.013120 0.036648
1.130637 0.020099 0.048352 -0.013185 0.036497
1.144949 0.020316 0.048480 -0.013249 0.036344
1.159260 0.020531 0.048605 -0.013311 0.036188
1.173572 0.020746 0.048728 -0.013373 0.036031
1.187884 0.020960 0.048848 -0.013434 0.035871
1.202196 0.021172 0.048965 -0.013493 0.035709
1.216508 0.021383 0.049080 -0.013551 0.035544
1.230820 0.021593 0.049192 -0.013609 0.035378
1.245132 0.021801 0.049302 -0.013665 0.035209
1.259443 0.022009 0.049409 -0.013719 0.035038
1.273755 0.022214 0.049514 -0.013773 0.034865
1.288067 0.022419 0.049617 -0.013826 0.034690
1.302379 0.022622 0.049717 -0.013877 0.034512
1.316691 0.022824 0.049815 -0.013928 0.034333
1.331003 0.023025 0.049911 -0.013977 0.034151
1.345315 0.023224 0.050004 -0.014025 0.033966
1.359626 0.023422 0.050095 -0.014072 0.033780
1.373938 0.023618 0.050184 -0.014118 0.033591
1.388250 0.023813 0.050271 -0.014162 0.033400
1.402562 0.024007 0.050356 -0.014205 0.033207
1.416874 0.024199 0.050439 -0.014248 0.033012
1.431186 0.024390 0.050519 -0.014289 0.032814
1.445498 0.024579 0.050598 -0.014329 0.032615
1.459809 0.024767 0.050675 -0.014368 0.032413
1.474121 0.024953 0.050750 -0.014405 0.032209
1.488433 0.025138 0.050823 -0.014442 0.032002
1.502745 0.025321 0.050894 -0.014477 0.031794
1.517057 0.025503 0.050963 -0.014511 0.031583
1.531369 0.025684 0.051031 -0.014544 0.031370
1.545681 0.025863 0.051097 -0.014576 0.031155
1.559992 0.026040 0.051161 -0.014607 0.030938
1.574304 0.026216 0.051223 -0.014637 0.030718
1.588616 0.026391 0.051284 -0.014666 0.030497
1.602928 0.026564 0.051344 -0.014693 0.030273
1.617240 0.026735 0.051402 -0.014720 0.030047
1.631552 0.026905 0.051458 -0.014745 0.029819
1.645864 0.027074 0.051513 -0.014769 0.029589
1.660175 0.027241 0.051567 -0.014792 0.029356
1.674487 0.027406 0.051619 -0.014814 0.029122
1.688799 0.027570 0.051670 -0.014836 0.028885
1.703111 0.027732 0.051719 -0.014856 0.028647
