# time bound_circ lift drag moment
0.028667 -0.034898 -0.459957 -0.051132 -0.098629
0.043000 -0.037314 -0.640058 -0.056248 -0.041511
0.057334 -0.044752 -0.703471 -0.061158 0.001311
0.071667 -0.050964 -0.700948 -0.065504 -0.010824
0.086000 -0.056950 -0.709352 -0.070067 -0.013974
0.100334 -0.062711 -0.717422 -0.074712 -0.017226
0.114667 -0.068320 -0.726152 -0.079457 -0.019847
0.129001 -0.073821 -0.735287 -0.084303 -0.022071
0.143334 -0.079247 -0.744703 -0.089248 -0.024012
0.157667 -0.084620 -0.754308 -0.094290 -0.025749
0.172001 -0.089955 -0.764034 -0.099428 -0.027338
0.186334 -0.095264 -0.773836 -0.104660 -0.028817
0.200667 -0.100555 -0.783681 -0.109984 -0.030213
0.215001 -0.105836 -0.793544 -0.115398 -0.031543
0.229334 -0.111110 -0.803409 -0.120901 -0.032823
0.243668 -0.116382 -0.813262 -0.126490 -0.034062
0.258001 -0.121655 -0.823092 -0.132163 -0.035268
0.272334 -0.126930 -0.832892 -0.137918 -0.036448
0.286668 -0.132209 -0.842652 -0.143753 -0.037606
0.301001 -0.137494 -0.852366 -0.149665 -0.038748
0.315335 -0.142785 -0.862026 -0.155653 -0.039876
0.329668 -0.148082 -0.871627 -0.161713 -0.040993
0.344001 -0.153386 -0.881164 -0.167844 -0.042103
0.358335 -0.158697 -0.890631 -0.174042 -0.043207
0.372668 -0.164015 -0.900025 -0.180305 -0.044307
0.387002 -0.169339 -0.909344 -0.186630 -0.045403
0.401335 -0.174669 -0.918585 -0.193015 -0.046497
0.415668 -0.180004 -0.927747 -0.199457 -0.047588
0.430002 -0.185344 -0.936827 -0.205954 -0.048678
0.444335 -0.190688 -0.945824 -0.212503 -0.049766
0.458669 -0.196036 -0.954737 -0.219100 -0.050853
0.473002 -0.201387 -0.963564 -0.225744 -0.051938
0.487335 -0.206739 -0.972304 -0.232432 -0.053023
0.501669 -0.212093 -0.980955 -0.239160 -0.054107
0.516002 -0.217447 -0.989516 -0.245926 -0.055189
0.530335 -0.222801 -0.997986 -0.252728 -0.056271
0.544669 -0.228153 -1.006363 -0.259561 -0.057352
0.559002 -0.233503 -1.014647 -0.266423 -0.058431
0.573336 -0.238850 -1.022835 -0.273312 -0.059510
0.587669 -0.244193 -1.030928 -0.280224 -0.060586
0.602002 -0.249531 -1.038925 -0.287156 -0.061661
0.616336 -0.254862 -1.046823 -0.294106 -0.062735
0.630669 -0.260187 -1.054624 -0.301071 -0.063805
0.645003 -0.265504 -1.062326 -0.308046 -0.064874
0.659336 -0.270812 -1.069928 -0.315031 -0.065939
0.673669 -0.276110 -1.077431 -0.322021 -0.067002
0.688003 -0.281397 -1.084833 -0.329013 -0.068060
0.702336 -0.286673 -1.092134 -0.336005 -0.069115
0.716670 -0.291936 -1.099334 -0.342994 -0.070165
