# time bound_circ lift drag moment
0.028806 0.073267 -11.845296 -0.410025 1.523101
0.043209 0.025502 -11.516249 -0.648702 1.284032
0.057612 0.054688 -11.575525 -0.796816 1.251775
0.072015 0.120011 -11.814389 -0.951979 1.014962
0.086418 0.205827 -12.237471 -1.125038 0.781920
0.100821 0.293563 -12.843880 -1.322091 0.643695
0.115224 0.381230 -13.483881 -1.534560 0.520813
0.129627 0.472005 -14.055648 -1.751918 0.399979
0.144030 0.565255 -14.588404 -1.974625 0.307658
0.158434 0.657404 -15.167112 -2.211755 0.264910
0.172837 0.747143 -15.779278 -2.462261 0.238207
0.187240 0.835750 -16.354134 -2.715581 0.210391
0.201643 0.922296 -16.896253 -2.970375 0.212934
0.216046 1.002621 -17.503546 -3.241561 0.275326
0.230449 1.080808 -18.089981 -3.514401 0.299455
0.244852 1.159586 -18.614717 -3.779441 0.303417
0.259255 1.236604 -19.127815 -4.043933 0.325370
0.273658 1.309099 -19.568176 -4.293819 0.383837
0.288061 1.376745 -20.044550 -4.549718 0.446608
0.302464 1.444906 -20.420425 -4.780985 0.434817
0.316867 1.510988 -20.684541 -4.981869 0.468042
0.331270 1.573041 -20.919548 -5.168779 0.531933
0.345673 1.629459 -21.179408 -5.353460 0.621471
0.360076 1.683006 -21.439601 -5.529511 0.668834
0.374479 1.736372 -21.553247 -5.659198 0.684940
0.388882 1.787755 -21.578176 -5.754751 0.725427
0.403285 1.836077 -21.542287 -5.821994 0.775046
0.417688 1.881065 -21.450687 -5.861449 0.832211
0.432091 1.922523 -21.317997 -5.876463 0.893700
0.446494 1.960451 -21.115119 -5.859085 0.948487
0.460898 1.994100 -20.834668 -5.807239 1.004119
0.475301 2.022723 -20.504046 -5.728465 1.056772
0.489704 2.047949 -20.073571 -5.609976 1.082815
0.504107 2.071794 -19.506998 -5.442962 1.094130
0.518510 2.093654 -18.877733 -5.248347 1.120789
0.532913 2.111636 -18.251653 -5.045016 1.160929
0.547316 2.124411 -17.619114 -4.831708 1.198978
0.561719 2.131832 -16.938320 -4.599006 1.224665
0.576122 2.134803 -16.179547 -4.341232 1.230218
0.590525 2.134650 -15.327814 -4.057080 1.212391
0.604928 2.132173 -14.385082 -3.749943 1.178374
0.619331 2.127461 -13.370262 -3.427510 1.136760
0.633734 2.120340 -12.300725 -3.096913 1.091650
0.648137 2.110674 -11.195060 -2.765280 1.044398
0.662540 2.098470 -10.067611 -2.438386 0.994024
0.676943 2.083834 -8.921716 -2.119278 0.938965
0.691346 2.066796 -7.760384 -1.810807 0.877462
0.705749 2.047250 -6.591816 -1.516698 0.807196
0.720152 2.025164 -5.424947 -1.240461 0.726425
0.734555 2.000797 -4.263902 -0.984345 0.635712
0.748958 1.974577 -3.113698 -0.750477 0.540007
0.763362 1.955354 -1.999929 -0.524755 0.444728
0.777765 1.944340 -0.986037 -0.321080 0.324092
0.792168 1.941285 -0.066996 -0.144110 0.178877
0.806571 1.945855 0.780772 0.005229 0.014060
0.820974 1.957651 1.575595 0.125669 -0.162772
0.835377 1.976289 2.320413 0.214660 -0.341918
0.849780 2.001506 3.007394 0.269264 -0.516493
0.864183 2.033224 3.629440 0.287265 -0.685492
0.878586 2.071568 4.188378 0.267567 -0.853345
0.892989 2.116838 4.695317 0.210026 -1.027039
0.907392 2.169473 5.165132 0.114928 -1.211945
0.921795 2.229963 5.606825 -0.017994 -1.407635
0.936198 2.268680 6.070371 -0.114326 -1.594726
0.950601 2.302665 6.545015 -0.186356 -1.832260
0.965004 2.323889 6.984985 -0.270019 -1.806222
0.979407 2.337894 7.487993 -0.365678 -1.826596
0.993810 2.348919 8.086252 -0.476455 -1.856805
1.008213 2.356896 8.670713 -0.600893 -1.864739
1.022616 2.362434 9.205105 -0.736153 -1.878218
1.037019 2.365287 9.721854 -0.882224 -1.887010
1.051422 2.362943 10.217475 -1.037777 -1.851205
1.065825 2.351138 10.689300 -1.201358 -1.737096
1.080229 2.326664 11.159458 -1.373907 -1.550643
1.094632 2.291364 11.634008 -1.555520 -1.367277
1.109035 2.245587 12.001761 -1.731835 -1.200182
1.123438 2.177748 12.142808 -1.882394 -0.943049
1.137841 2.099167 12.566047 -2.074082 -0.877032
1.152244 1.978905 12.621684 -2.213116 -0.491039
1.166647 1.868107 13.857906 -2.546552 -0.768111
1.181050 1.798939 15.014695 -2.885453 -1.127692
1.195453 1.692057 15.663551 -3.146168 -0.791147
1.209856 1.576318 16.932041 -3.533351 -0.668934
1.224259 1.464182 17.941078 -3.882705 -0.668326
1.238662 1.334973 18.566546 -4.159691 -0.467762
1.253065 1.002261 17.803477 -4.133597 2.342103
1.267468 0.815158 17.277692 -4.141390 -0.053836
1.281871 0.739682 20.379434 -4.977909 -1.272013
1.296274 0.695559 20.483226 -5.126876 -1.561239
1.310677 0.683167 20.940251 -5.352358 -2.010030
1.325080 0.639482 20.329603 -5.304706 -1.574728
1.339483 0.518374 19.260327 -5.123295 -0.657761
1.353886 0.418128 20.036061 -5.397252 -0.977101
1.368289 0.366289 20.530314 -5.591316 -1.422558
1.382693 0.315685 20.687881 -5.687114 -1.438243
