# time bound_circ lift drag moment
0.028822 0.355370 3.779086 0.160445 -0.749897
0.043233 0.448461 7.187676 0.526409 -2.510188
0.057644 0.543072 7.703002 0.769307 -2.679325
0.072055 0.627618 7.538078 0.948474 -2.507781
0.086466 0.701189 7.385688 1.117325 -2.341322
0.100877 0.767739 7.330763 1.291905 -2.239189
0.115288 0.829860 7.328113 1.470506 -2.175691
0.129699 0.889075 7.345608 1.649777 -2.132154
0.144110 0.946231 7.364825 1.826563 -2.097358
0.158521 1.001753 7.375863 1.998211 -2.064791
0.172932 1.055826 7.374175 2.162686 -2.031049
0.187343 1.108510 7.358500 2.318570 -1.994712
0.201754 1.159808 7.329126 2.464867 -1.955363
0.216165 1.209697 7.287095 2.600892 -1.913073
0.230576 1.258143 7.233849 2.726225 -1.868159
0.244987 1.287295 7.129882 2.857224 -1.826780
0.259398 1.301100 6.945378 2.958146 -1.709520
0.273809 1.296865 6.775375 3.056927 -1.532815
0.288220 1.278065 6.629188 3.159419 -1.380962
0.302630 1.249252 6.495939 3.261524 -1.251629
0.317041 1.213739 6.373967 3.363223 -1.137606
0.331452 1.173383 6.256848 3.461472 -1.032977
0.345863 1.129197 6.139161 3.553156 -0.934611
0.360274 1.081847 6.015143 3.634341 -0.841278
0.374685 1.031846 5.880909 3.701739 -0.752402
0.389096 0.979450 5.750940 3.764541 -0.667641
0.403507 0.924904 5.606996 3.809617 -0.585512
0.417918 0.868464 5.440877 3.829480 -0.504507
0.432329 0.810110 5.263651 3.830868 -0.417993
0.446740 0.749750 5.097083 3.830359 -0.328790
0.461151 0.687815 4.946608 3.833188 -0.252403
0.475562 0.624925 4.758000 3.793823 -0.183927
0.489973 0.561048 4.620418 3.788200 -0.116981
0.504384 0.496374 4.456082 3.749261 -0.049814
0.518795 0.431353 4.268456 3.678198 0.016767
0.533206 0.365761 4.139964 3.652299 0.077845
0.547617 0.299971 3.974402 3.581313 0.137940
0.562028 0.234620 3.821722 3.512852 0.185284
0.576439 0.170421 3.692421 3.458591 0.221641
0.590850 0.107590 3.558547 3.390860 0.258185
0.605261 0.045694 3.413481 3.302432 0.299186
0.619672 -0.014577 3.258527 3.194246 0.324714
0.634083 -0.069721 3.143503 3.120826 0.299534
0.648494 -0.118028 3.070041 3.086225 0.255600
0.662905 -0.160881 2.969693 3.015098 0.228368
0.677316 -0.195891 2.878643 2.947856 0.166919
0.691727 -0.224363 2.760149 2.842622 0.121690
0.706138 -0.239670 2.687322 2.784022 -0.015303
0.720549 -0.275170 2.610309 2.715111 0.277416
0.734960 -0.313849 2.458085 2.552156 0.359922
0.749371 -0.348862 2.326599 2.408091 0.341791
0.763782 -0.386089 2.237406 2.309494 0.400535
0.778193 -0.421241 2.140784 2.197982 0.404857
0.792604 -0.454598 2.065221 2.107946 0.413193
0.807015 -0.487992 1.969256 1.990454 0.439698
0.821426 -0.513953 1.911918 1.916159 0.367255
0.835837 -0.545030 1.862006 1.848143 0.462720
0.850248 -0.583392 1.770272 1.728768 0.583739
0.864659 -0.622712 1.686182 1.617082 0.618741
0.879070 -0.661031 1.604524 1.507348 0.625066
0.893480 -0.696775 1.527473 1.402449 0.605436
0.907891 -0.726987 1.499048 1.352425 0.547934
0.922302 -0.754312 1.492311 1.325505 0.532651
0.936713 -0.785024 1.434259 1.240560 0.597613
0.951124 -0.818454 1.354267 1.132170 0.649301
0.965535 -0.852304 1.283567 1.035096 0.671001
0.979946 -0.886077 1.217043 0.943815 0.686621
0.994357 -0.919441 1.155841 0.859552 0.697748
1.008768 -0.952538 1.100947 0.783229 0.711413
1.023179 -0.986294 1.040891 0.703409 0.737440
1.037590 -1.020946 0.971988 0.617119 0.766072
1.052001 -1.056075 0.898103 0.528788 0.788496
1.066412 -1.091243 0.822142 0.441610 0.804465
1.080823 -1.126081 0.746897 0.358380 0.815048
1.095234 -1.160308 0.675104 0.281551 0.822150
1.109645 -1.193889 0.604792 0.209336 0.829625
1.124056 -1.226954 0.530711 0.137479 0.839395
1.138467 -1.259661 0.450310 0.064360 0.851279
1.152878 -1.292217 0.362236 -0.010475 0.865721
1.167289 -1.324764 0.265629 -0.086985 0.881820
1.181700 -1.357258 0.161882 -0.163467 0.897319
1.196111 -1.389534 0.053044 -0.237930 0.910717
1.210522 -1.421380 -0.058857 -0.308632 0.921298
1.224933 -1.452569 -0.171841 -0.374089 0.928954
1.239344 -1.484265 -0.286821 -0.431581 0.933844
1.253755 -1.516808 -0.399676 -0.478603 0.940856
1.268166 -1.550162 -0.509245 -0.515620 0.950344
1.282577 -1.584294 -0.616327 -0.543950 0.961139
1.296988 -1.619166 -0.722521 -0.565130 0.973079
1.311399 -1.654737 -0.829894 -0.580695 0.986022
1.325810 -1.690966 -0.939681 -0.591473 0.999122
1.340221 -1.727807 -1.051654 -0.597435 1.011226
1.354632 -1.765211 -1.164708 -0.598159 1.021447
1.369043 -1.803131 -1.277502 -0.593213 1.029287
1.383454 -1.841513 -1.388972 -0.582373 1.034566
1.397865 -1.880306 -1.498532 -0.565655 1.037282
1.412276 -1.919454 -1.605707 -0.543171 1.037382
1.426687 -1.958902 -1.709657 -0.515004 1.034585
1.441098 -1.998592 -1.809141 -0.481245 1.028509
1.455509 -2.038467 -1.902859 -0.442102 1.018953
1.469919 -2.078473 -1.989847 -0.397970 1.006014
1.484330 -2.118547 -2.069760 -0.349426 0.989968
1.498741 -2.158625 -2.142770 -0.297134 0.970994
1.513152 -2.198630 -2.209016 -0.241729 0.948971
1.527563 -2.238485 -2.268106 -0.183778 0.923499
1.541974 -2.278108 -2.319168 -0.123857 0.894122
1.556385 -2.317429 -2.361339 -0.062623 0.860577
1.570796 -2.356384 -2.394315 -0.000813 0.822966
1.585207 -2.394908 -2.418491 0.060834 0.781682
1.599618 -2.432920 -2.434512 0.121635 0.737061
1.614029 -2.470306 -2.442447 0.180936 0.688969
1.628440 -2.506905 -2.441270 0.237980 0.636682
1.642851 -2.542511 -2.428924 0.291783 0.578998
1.657262 -2.576893 -2.402719 0.341065 0.514534
1.671673 -2.609815 -2.360448 0.384364 0.442427
1.686084 -2.641054 -2.302107 0.420448 0.363021
1.700495 -2.670365 -2.230303 0.448683 0.277603
1.714906 -2.697437 -2.148615 0.468947 0.187381
1.729317 -2.721803 -2.060022 0.481316 0.092857
1.743728 -2.742781 -1.967821 0.486267 -0.005315
1.758139 -2.759850 -1.882785 0.487068 -0.100720
1.772550 -2.773479 -1.828189 0.492501 -0.176868
1.786961 -2.784879 -1.818183 0.510221 -0.223292
1.801372 -2.796503 -1.860222 0.546578 -0.230679
1.815783 -2.808894 -1.916099 0.588921 -0.227046
1.830194 -2.806701 -1.931529 0.642303 -0.235058
1.844605 -2.801942 -1.881517 0.666573 -0.274512
1.859016 -2.782699 -1.802828 0.673457 -0.423550
1.873427 -2.749676 -1.722234 0.675131 -0.558547
1.887838 -2.706084 -1.665262 0.685920 -0.659244
1.902249 -2.654555 -1.639710 0.712332 -0.731556
1.916660 -2.595307 -1.623760 0.743288 -0.798646
1.931071 -2.533538 -1.670851 0.814218 -0.806652
1.945482 -2.477488 -1.792635 0.938043 -0.733841
1.959893 -2.423279 -1.839307 1.015433 -0.719136
1.974304 -2.361678 -1.779581 1.017464 -0.811985
1.988715 -2.291672 -1.683274 0.988360 -0.919051
2.003126 -2.215631 -1.648813 1.002205 -0.985343
