# time bound_circ lift drag moment
0.028612 -0.171139 -0.644291 -0.081074 -0.159509
0.042918 -0.185660 -1.710873 -0.071435 0.331612
0.057224 -0.217142 -1.920643 -0.066823 0.501059
0.071530 -0.243196 -1.907895 -0.064747 0.460020
0.085836 -0.266332 -1.874927 -0.063185 0.423572
0.100142 -0.286652 -1.839534 -0.061896 0.386989
0.114448 -0.305000 -1.817936 -0.060461 0.360867
0.128754 -0.321896 -1.806351 -0.058869 0.341866
0.143060 -0.337700 -1.801791 -0.057133 0.327833
0.157366 -0.352641 -1.801353 -0.055296 0.316873
0.171672 -0.366872 -1.803157 -0.053399 0.307792
0.185978 -0.380499 -1.806175 -0.051466 0.299907
0.200284 -0.393597 -1.809842 -0.049511 0.292823
0.214590 -0.406225 -1.813876 -0.047541 0.286316
0.228896 -0.418429 -1.818160 -0.045559 0.280265
0.243202 -0.430245 -1.822670 -0.043561 0.274610
0.257508 -0.441707 -1.827431 -0.041543 0.269327
0.271814 -0.452844 -1.832487 -0.039500 0.264410
0.286120 -0.463684 -1.837862 -0.037425 0.259850
0.300426 -0.474248 -1.843534 -0.035317 0.255619
0.314732 -0.484560 -1.849437 -0.033177 0.251672
0.329037 -0.494635 -1.855493 -0.031009 0.247958
0.343343 -0.504490 -1.861641 -0.028817 0.244436
0.357649 -0.514136 -1.867853 -0.026600 0.241081
0.371955 -0.523586 -1.874114 -0.024360 0.237880
0.386261 -0.532851 -1.880412 -0.022096 0.234821
0.400567 -0.541941 -1.886724 -0.019809 0.231887
0.414873 -0.550863 -1.893017 -0.017503 0.229060
0.429179 -0.559625 -1.899257 -0.015180 0.226321
0.443485 -0.568234 -1.905418 -0.012842 0.223653
0.457791 -0.576696 -1.911484 -0.010492 0.221045
0.472097 -0.582225 -1.911072 -0.003960 0.219611
0.486403 -0.586044 -1.904019 0.001767 0.204020
0.500709 -0.587808 -1.899693 0.007769 0.187009
0.515015 -0.587755 -1.895424 0.013733 0.172004
0.529321 -0.586127 -1.891379 0.019683 0.158268
0.543627 -0.583100 -1.887758 0.025647 0.145416
0.557933 -0.578789 -1.884614 0.031636 0.133240
0.572239 -0.573278 -1.881898 0.037649 0.121660
0.586545 -0.566639 -1.879561 0.043681 0.110640
0.600851 -0.558939 -1.877589 0.049736 0.100160
0.615157 -0.550242 -1.875962 0.055812 0.090198
0.629463 -0.540611 -1.874668 0.061912 0.080732
0.643769 -0.530103 -1.873694 0.068037 0.071743
0.658075 -0.518776 -1.873018 0.074185 0.063210
0.672381 -0.506682 -1.872593 0.080353 0.055114
0.686687 -0.493874 -1.872377 0.086534 0.047435
0.700993 -0.480400 -1.872440 0.092743 0.040166
0.715299 -0.466304 -1.872991 0.099019 0.033318
0.729605 -0.451632 -1.873885 0.105341 0.026867
0.743911 -0.436425 -1.874440 0.111587 0.020709
0.758217 -0.420725 -1.874993 0.117815 0.014878
0.772523 -0.404568 -1.876712 0.124248 0.009540
0.786829 -0.387990 -1.878236 0.130633 0.004471
0.801135 -0.371026 -1.879154 0.136888 -0.000418
0.815441 -0.353706 -1.881506 0.143412 -0.004770
0.829747 -0.336065 -1.882218 0.149598 -0.009147
0.844053 -0.318127 -1.884812 0.156153 -0.012915
0.858359 -0.299917 -1.888321 0.162893 -0.016273
0.872665 -0.281472 -1.884581 0.168094 -0.020839
0.886971 -0.262801 -1.894810 0.176256 -0.022224
0.901277 -0.243931 -1.892011 0.181611 -0.026296
0.915583 -0.224897 -1.888143 0.186686 -0.030260
0.929889 -0.205690 -1.910580 0.197633 -0.028091
0.944195 -0.186358 -1.881078 0.196838 -0.037829
0.958500 -0.166901 -1.915356 0.210595 -0.032192
0.972806 -0.147333 -1.896249 0.212015 -0.039098
0.987112 -0.127689 -1.897960 0.218238 -0.041001
1.001418 -0.107950 -1.924475 0.230421 -0.036368
1.015724 -0.088178 -1.875886 0.224410 -0.049600
1.030030 -0.068321 -1.949060 0.248169 -0.033982
1.044336 -0.048468 -1.858512 0.231372 -0.056180
1.058642 -0.028599 -1.947317 0.259433 -0.034820
1.072948 -0.008624 -1.902426 0.253723 -0.049836
1.087254 0.011144 -1.851005 0.246014 -0.054962
1.101560 0.031027 -1.942753 0.275550 -0.038824
1.115866 0.050968 -1.911437 0.272928 -0.047084
1.130172 0.070891 -1.915779 0.279664 -0.045383
1.144478 0.090845 -1.889434 0.278060 -0.054527
1.158784 0.110793 -1.918045 0.291354 -0.047050
1.173090 0.130698 -1.887163 0.288276 -0.053016
