# time bound_circ lift drag moment
0.028806 0.148292 -2.777878 -0.089852 0.419073
0.043209 0.145797 -1.911946 -0.101427 0.058516
0.057612 0.156581 -1.886414 -0.134563 -0.045173
0.072015 0.158819 -2.073275 -0.181637 0.038108
0.086418 0.156733 -2.216521 -0.231399 0.086020
0.100821 0.150696 -2.349440 -0.284933 0.129821
0.115224 0.141546 -2.464742 -0.340941 0.164605
0.129627 0.129795 -2.565765 -0.398924 0.193239
0.144030 0.115806 -2.654677 -0.458388 0.217239
0.158434 0.099847 -2.733280 -0.518884 0.237713
0.172837 0.082128 -2.802992 -0.579990 0.255420
0.187240 0.062819 -2.864995 -0.641305 0.270924
0.201643 0.042063 -2.920290 -0.702455 0.284659
0.216046 0.032629 -2.941203 -0.736176 0.306021
0.230449 0.030690 -2.941028 -0.764414 0.258398
0.244852 0.035230 -2.952143 -0.793676 0.211479
0.259255 0.044438 -2.969645 -0.823209 0.174157
0.273658 0.056883 -2.993416 -0.853062 0.144228
0.288061 0.071538 -3.022194 -0.883021 0.120450
0.302464 0.087627 -3.054193 -0.912697 0.102053
0.316867 0.104536 -3.087523 -0.941616 0.088421
0.331270 0.121772 -3.120359 -0.969264 0.078969
0.345673 0.138934 -3.149822 -0.994824 0.073218
0.360076 0.155739 -3.177631 -1.018558 0.070445
0.374479 0.172045 -3.212703 -1.042588 0.069891
0.388882 0.187469 -3.205642 -1.054269 0.073004
0.403285 0.202213 -3.250991 -1.077575 0.076185
0.417688 0.215907 -3.223588 -1.080110 0.082283
0.432091 0.228656 -3.227884 -1.088895 0.087704
0.446494 0.240585 -3.236349 -1.096786 0.091521
0.460898 0.251429 -3.197855 -1.090095 0.097132
0.475301 0.261089 -3.171510 -1.084565 0.105853
0.489704 0.269470 -3.141265 -1.075960 0.116516
0.504107 0.276647 -3.110468 -1.065235 0.124927
0.518510 0.282519 -3.057204 -1.046637 0.132806
0.532913 0.287110 -3.019368 -1.030360 0.141680
0.547316 0.290323 -2.928840 -0.998629 0.145973
0.561719 0.292359 -2.904144 -0.982591 0.154369
0.576122 0.292947 -2.786263 -0.941316 0.159751
0.590525 0.291918 -2.664795 -0.898468 0.166470
0.604928 0.289409 -2.610650 -0.871676 0.177329
0.619331 0.285230 -2.476815 -0.824945 0.181282
0.633734 0.279321 -2.389651 -0.789281 0.191174
0.648137 0.271460 -2.240234 -0.739377 0.196409
0.662540 0.261597 -2.110402 -0.694671 0.200673
0.676943 0.249503 -1.987842 -0.652381 0.210189
0.691346 0.235084 -1.844247 -0.606800 0.212329
0.705749 0.218875 -1.703985 -0.561981 0.222595
0.720152 0.204326 -1.511629 -0.502411 0.227112
0.734555 0.191385 -1.369941 -0.451722 0.216989
0.748958 0.180085 -1.220085 -0.400101 0.201198
0.763362 0.170552 -1.018805 -0.341495 0.176261
0.777765 0.162729 -0.840174 -0.288979 0.157888
0.792168 0.156746 -0.637396 -0.236157 0.124322
0.806571 0.152399 -0.529409 -0.199639 0.104022
0.820974 0.149923 -0.299518 -0.151188 0.073660
0.835377 0.149233 -0.099548 -0.111088 0.048168
0.849780 0.150302 0.062165 -0.079735 0.019340
0.864183 0.153057 0.186155 -0.056190 -0.007600
0.878586 0.157521 0.354000 -0.033605 -0.033727
0.892989 0.163778 0.560405 -0.013955 -0.065967
0.907392 0.171627 0.690109 -0.004018 -0.085763
0.921795 0.181193 0.856546 0.002406 -0.116451
0.936198 0.192344 1.001979 0.002753 -0.139137
0.950601 0.205149 1.173899 -0.001977 -0.168408
0.965004 0.219516 1.323081 -0.012553 -0.192870
0.979407 0.235391 1.469025 -0.028519 -0.213857
0.993810 0.252814 1.631250 -0.050364 -0.238246
1.008213 0.271609 1.740403 -0.075683 -0.254219
1.022616 0.291833 1.865337 -0.106260 -0.276379
1.037019 0.313417 1.985835 -0.141215 -0.295676
1.051422 0.336234 2.062687 -0.177104 -0.308635
1.065825 0.360198 2.088488 -0.211420 -0.319180
1.080229 0.385347 2.170064 -0.253238 -0.335674
1.094632 0.411713 2.292754 -0.302742 -0.356672
1.109035 0.438947 2.260226 -0.336139 -0.355537
1.123438 0.467226 2.346355 -0.385671 -0.368779
1.137841 0.496858 2.619571 -0.465676 -0.408015
1.152244 0.527177 2.589486 -0.503698 -0.404134
1.166647 0.557830 2.405589 -0.514437 -0.380133
1.181050 0.589654 2.672207 -0.601832 -0.423827
1.195453 0.621907 2.695023 -0.648512 -0.417273
1.209856 0.654425 2.645021 -0.680327 -0.407505
1.224259 0.687397 2.772380 -0.746864 -0.426391
1.238662 0.720122 2.722424 -0.776514 -0.408832
1.253065 0.752356 2.734013 -0.817451 -0.401915
1.267468 0.781369 2.760167 -0.857004 -0.393447
1.281871 0.798852 2.663485 -0.853039 -0.354077
1.296274 0.808327 2.642369 -0.864498 -0.288011
1.310677 0.811774 2.616788 -0.873177 -0.234356
1.325080 0.809023 2.568893 -0.874547 -0.174326
1.339483 0.797725 2.506654 -0.870337 -0.094114
1.353886 0.782631 2.451527 -0.865958 -0.053992
1.368289 0.768773 2.524850 -0.893217 -0.071102
1.382693 0.755428 2.519904 -0.898720 -0.070202
1.397096 0.743807 2.592788 -0.923294 -0.092833
1.411499 0.737632 2.605729 -0.930474 -0.126284
1.425902 0.731877 2.615149 -0.935081 -0.125894
1.440305 0.724485 2.534790 -0.913969 -0.090967
1.454708 0.713787 2.418941 -0.881766 -0.036554
1.469111 0.697106 2.347859 -0.860122 0.018328
1.483514 0.676968 2.235218 -0.826185 0.061681
1.497917 0.665495 2.339218 -0.848122 -0.024034
1.512320 0.654017 2.234281 -0.813860 -0.019114
1.526723 0.628608 1.987491 -0.742614 0.134582
1.541126 0.600612 1.891323 -0.709975 0.155791
1.555529 0.578373 1.863457 -0.693939 0.117770
1.569932 0.569607 1.886691 -0.689463 -0.001734
1.584335 0.567752 1.832864 -0.665494 -0.043517
1.598738 0.555448 1.633660 -0.607811 0.066010
1.613141 0.538197 1.459560 -0.557496 0.115504
1.627544 0.529301 1.470577 -0.545711 0.013838
1.641947 0.522299 1.392598 -0.509522 -0.025375
1.656350 0.510366 1.198269 -0.447976 0.017538
1.670753 0.497853 1.060117 -0.398332 0.026932
1.685157 0.483290 0.981605 -0.360938 0.046014
1.699560 0.475613 0.879005 -0.319588 -0.010862
1.713963 0.479515 0.949430 -0.308060 -0.123158
1.728366 0.477995 0.692076 -0.244256 -0.056687
1.742769 0.467140 0.388812 -0.178531 0.044243
1.757172 0.459194 0.342571 -0.153240 0.018079
1.771575 0.450128 0.062932 -0.100884 0.061618
1.785978 0.428480 -0.198900 -0.057165 0.183582
1.800381 0.399082 -0.488130 -0.017283 0.265993
1.814784 0.368987 -0.682141 0.006786 0.280700
1.829187 0.343311 -0.644899 0.007657 0.223341
1.843590 0.320836 -0.737364 0.015887 0.206008
1.857993 0.303130 -0.745051 0.016075 0.159086
1.872396 0.288440 -0.982426 0.023237 0.157258
1.886799 0.276401 -1.180073 0.022010 0.149889
1.901202 0.263729 -1.231679 0.012242 0.150369
1.915605 0.247898 -1.327364 -0.000626 0.190040
