# time bound_circ lift drag moment
0.028671 -0.201199 -0.490452 -0.071978 -0.201764
0.043006 -0.221374 -1.825036 -0.049421 0.434322
0.057341 -0.257997 -2.032638 -0.037681 0.602227
0.071677 -0.288345 -2.002647 -0.030324 0.551810
0.086012 -0.314325 -1.926777 -0.024743 0.492207
0.100347 -0.336648 -1.863316 -0.019410 0.442144
0.114683 -0.356398 -1.820260 -0.013780 0.406684
0.129018 -0.374260 -1.791045 -0.007862 0.380906
0.143354 -0.390687 -1.770592 -0.001726 0.361409
0.157689 -0.405962 -1.754974 0.004525 0.345680
0.172024 -0.420274 -1.741873 0.010812 0.332223
0.186360 -0.433751 -1.730014 0.017082 0.320178
0.200695 -0.446483 -1.718730 0.023304 0.309061
0.215030 -0.458539 -1.707729 0.029464 0.298614
0.229366 -0.469974 -1.696932 0.035559 0.288714
0.243701 -0.480834 -1.686387 0.041598 0.279324
0.258036 -0.491162 -1.676210 0.047596 0.270451
0.272372 -0.500996 -1.666512 0.053570 0.262117
0.286707 -0.510372 -1.657336 0.059533 0.254318
0.301042 -0.519324 -1.648624 0.065485 0.247008
0.315378 -0.527879 -1.640247 0.071416 0.240105
0.329713 -0.536061 -1.632065 0.077314 0.233524
0.344048 -0.543890 -1.623984 0.083168 0.227202
0.358384 -0.551382 -1.615958 0.088974 0.221103
0.372719 -0.558554 -1.607968 0.094728 0.215209
0.387055 -0.565419 -1.599998 0.100428 0.209503
0.401390 -0.571990 -1.592016 0.106070 0.203963
0.415725 -0.578279 -1.583984 0.111646 0.198566
0.430061 -0.584295 -1.575870 0.117151 0.193288
0.444396 -0.590048 -1.567650 0.122577 0.188112
0.458731 -0.595546 -1.559313 0.127921 0.183028
0.473067 -0.600795 -1.550856 0.133181 0.178027
0.487402 -0.605804 -1.542278 0.138354 0.173104
0.501737 -0.610577 -1.533577 0.143438 0.168255
0.516073 -0.615122 -1.524754 0.148429 0.163475
0.530408 -0.619444 -1.515807 0.153326 0.158759
0.544743 -0.623547 -1.506736 0.158126 0.154103
0.559079 -0.627437 -1.497540 0.162826 0.149505
0.573414 -0.631118 -1.488219 0.167425 0.144962
0.587749 -0.634595 -1.478772 0.171919 0.140469
0.602085 -0.637872 -1.469197 0.176306 0.136024
0.616420 -0.640952 -1.459494 0.180583 0.131623
0.630756 -0.643839 -1.449661 0.184748 0.127265
0.645091 -0.646537 -1.439696 0.188798 0.122946
0.659426 -0.649048 -1.429598 0.192730 0.118664
0.673762 -0.651377 -1.419370 0.196543 0.114418
0.688097 -0.653526 -1.409010 0.200233 0.110205
