# time bound_circ lift drag moment
0.028690 0.175006 1.820533 0.038053 -0.336093
0.043036 0.197063 2.977775 0.107415 -0.864907
0.057381 0.235861 3.248743 0.160636 -1.043714
0.071726 0.270318 3.298540 0.205947 -1.019636
0.086071 0.302162 3.305381 0.248417 -0.986551
0.100416 0.331630 3.313804 0.290343 -0.955873
0.114761 0.359547 3.336419 0.333054 -0.935847
0.129107 0.386407 3.367702 0.376459 -0.922398
0.143452 0.412542 3.404486 0.420483 -0.913341
0.157797 0.438157 3.443755 0.464912 -0.906774
0.172142 0.463380 3.483585 0.509545 -0.901500
0.186487 0.488295 3.523018 0.554243 -0.896886
0.200832 0.512955 3.561539 0.598894 -0.892571
0.215178 0.537398 3.598933 0.643420 -0.888371
0.229523 0.561650 3.635121 0.687760 -0.884194
0.243868 0.585730 3.670091 0.731861 -0.879992
0.258213 0.609652 3.703914 0.775689 -0.875766
0.272558 0.633430 3.736696 0.819224 -0.871545
0.286903 0.657075 3.768504 0.862440 -0.867352
0.301249 0.680596 3.799330 0.905293 -0.863176
0.315594 0.704000 3.829075 0.947715 -0.858966
0.329939 0.727291 3.857596 0.989623 -0.854645
0.344284 0.750470 3.884788 1.030934 -0.850152
0.358629 0.773535 3.910620 1.071587 -0.845460
0.372974 0.796484 3.935111 1.111533 -0.840568
0.387320 0.819313 3.958271 1.150724 -0.835476
0.401665 0.842020 3.980086 1.189103 -0.830171
0.416010 0.862418 3.995252 1.228720 -0.825424
0.430355 0.872405 3.976568 1.272565 -0.814282
0.444700 0.874736 3.944539 1.310738 -0.751159
0.459046 0.869784 3.919403 1.350955 -0.690411
0.473391 0.858942 3.898430 1.392335 -0.637282
0.487736 0.843326 3.882665 1.435493 -0.589758
0.502081 0.823755 3.871970 1.480569 -0.546886
0.516426 0.800870 3.865434 1.527341 -0.508164
0.530771 0.775214 3.861915 1.575430 -0.473289
0.545117 0.747261 3.860821 1.624666 -0.441943
0.559462 0.717412 3.861829 1.674977 -0.413763
0.573807 0.685992 3.865601 1.726784 -0.388437
0.588152 0.653286 3.868382 1.778218 -0.365524
0.602497 0.619625 3.854284 1.820665 -0.343673
0.616842 0.584997 3.875219 1.882130 -0.326046
0.631188 0.549668 3.871454 1.930204 -0.309430
0.645533 0.513730 3.857552 1.972327 -0.291150
0.659878 0.477157 3.885135 2.038675 -0.281676
0.674223 0.440353 3.803062 2.039317 -0.258737
0.688568 0.402810 3.874119 2.132597 -0.254416
0.702913 0.364907 3.777647 2.121763 -0.224698
0.717259 0.326535 3.826010 2.201897 -0.223237
0.731604 0.287951 3.767316 2.212684 -0.204965
0.745949 0.249154 3.772552 2.264864 -0.198814
0.760294 0.210197 3.757932 2.303493 -0.189145
0.774639 0.171380 3.663288 2.285674 -0.165080
0.788984 0.131877 3.807205 2.435289 -0.174874
0.803330 0.092816 3.613047 2.343141 -0.141837
0.817675 0.053319 3.711624 2.462153 -0.144717
0.832020 0.014159 3.634493 2.451392 -0.139021
0.846365 -0.024930 3.622845 2.488578 -0.129034
0.860710 -0.063607 3.581606 2.502229 -0.125875
0.875055 -0.102033 3.605418 2.566119 -0.129678
0.889401 -0.139963 3.520729 2.543066 -0.113128
0.903746 -0.177502 3.543104 2.605149 -0.121533
0.918091 -0.214558 3.511441 2.622652 -0.119049
0.932436 -0.250816 3.436819 2.602814 -0.110226
0.946781 -0.286332 3.462752 2.666887 -0.126881
0.961127 -0.321063 3.427692 2.678286 -0.126168
0.975472 -0.354645 3.374304 2.672296 -0.124079
0.989817 -0.387022 3.406240 2.740883 -0.146648
1.004162 -0.418027 3.365623 2.744107 -0.150375
1.018507 -0.447241 3.308893 2.731115 -0.153538
1.032852 -0.474935 3.333210 2.791724 -0.179665
1.047198 -0.500764 3.308227 2.805980 -0.196479
1.061543 -0.523883 3.250067 2.787493 -0.212011
1.075888 -0.544626 3.256525 2.829533 -0.245832
1.090233 -0.561938 3.248444 2.856965 -0.291827
1.104578 -0.576499 3.207764 2.851421 -0.311228
1.118923 -0.592527 3.187258 2.864532 -0.289420
1.133269 -0.609218 3.163998 2.873788 -0.287119
1.147614 -0.623336 3.104443 2.844845 -0.308860
1.161959 -0.636890 3.086782 2.857183 -0.308402
1.176304 -0.651338 3.082242 2.882128 -0.303179
1.190649 -0.665691 3.043852 2.870675 -0.300205
1.204994 -0.680123 2.979076 2.829736 -0.284144
1.219340 -0.693763 2.963236 2.839183 -0.295467
1.233685 -0.708227 2.957418 2.858375 -0.289658
1.248030 -0.723838 2.904618 2.825532 -0.262108
1.262375 -0.738990 2.854554 2.793955 -0.255514
1.276720 -0.753457 2.836779 2.796387 -0.267903
1.291065 -0.768369 2.820244 2.799062 -0.268420
1.305411 -0.783002 2.780297 2.774380 -0.267125
1.319756 -0.795915 2.737962 2.745531 -0.280468
1.334101 -0.808369 2.743308 2.769289 -0.287208
1.348446 -0.821752 2.717283 2.756408 -0.272977
1.362791 -0.836262 2.685610 2.735789 -0.256451
1.377137 -0.851194 2.652663 2.712385 -0.254399
1.391482 -0.865908 2.630631 2.700313 -0.259441
1.405827 -0.880006 2.584496 2.659016 -0.258783
1.420172 -0.893672 2.566862 2.649612 -0.264261
1.434517 -0.906938 2.554061 2.644758 -0.270362
1.448862 -0.919459 2.520898 2.614882 -0.269598
1.463208 -0.931345 2.512035 2.612463 -0.278324
1.477553 -0.943388 2.496023 2.600557 -0.277823
1.491898 -0.955984 2.453174 2.555775 -0.264075
1.506243 -0.968756 2.435162 2.539312 -0.268234
1.520588 -0.981330 2.411945 2.515621 -0.272566
1.534933 -0.993197 2.379476 2.479882 -0.276940
1.549279 -1.003411 2.375018 2.476487 -0.304508
1.563624 -1.011349 2.364386 2.464773 -0.331850
1.577969 -1.017867 2.358829 2.458151 -0.345920
1.592314 -1.024946 2.367864 2.467964 -0.342180
1.606659 -1.033579 2.339783 2.432631 -0.312606
