# time bound_circ lift drag moment
0.028653 -0.118457 -4.391824 -0.490345 0.126571
0.042979 -0.141142 -5.045119 -0.603059 0.323868
0.057306 -0.179862 -5.312956 -0.718595 0.457591
0.071632 -0.217782 -5.423262 -0.836166 0.450610
0.085958 -0.256583 -5.519190 -0.958488 0.447871
0.100285 -0.295437 -5.590959 -1.084383 0.433194
0.114611 -0.334653 -5.664254 -1.214664 0.421318
0.128938 -0.374414 -5.739958 -1.349214 0.411842
0.143264 -0.414829 -5.816653 -1.487748 0.403875
0.157590 -0.455926 -5.892034 -1.629844 0.396216
0.171917 -0.497690 -5.964788 -1.775081 0.388205
0.186243 -0.540085 -6.034258 -1.923047 0.379510
0.200570 -0.583064 -6.100241 -2.073351 0.370022
0.214896 -0.626570 -6.162565 -2.225586 0.359660
0.229222 -0.670545 -6.221127 -2.379344 0.348386
0.243549 -0.714923 -6.275847 -2.534207 0.336180
0.257875 -0.759640 -6.326781 -2.689767 0.323089
0.272202 -0.804630 -6.374005 -2.845619 0.309174
0.286528 -0.849831 -6.417708 -3.001373 0.294552
0.300854 -0.895181 -6.457936 -3.156622 0.279292
0.315181 -0.940619 -6.494556 -3.310927 0.263401
0.329507 -0.986079 -6.527295 -3.463819 0.246834
0.343834 -1.031492 -6.555892 -3.614824 0.229550
0.358160 -1.076790 -6.580395 -3.763519 0.211624
0.372486 -1.121908 -6.600894 -3.909493 0.193159
0.386813 -1.166782 -6.617360 -4.052321 0.174221
0.401139 -1.211347 -6.629695 -4.191568 0.154852
0.415466 -1.255540 -6.637754 -4.326793 0.135079
0.429792 -1.299299 -6.641428 -4.457567 0.114938
0.444118 -1.342560 -6.640708 -4.583489 0.094502
0.458445 -1.385263 -6.635584 -4.704172 0.073843
0.472771 -1.427351 -6.625993 -4.819227 0.053018
0.487098 -1.468765 -6.611897 -4.928285 0.032085
0.501424 -1.509451 -6.593296 -5.031000 0.011118
0.515750 -1.549355 -6.570142 -5.127034 -0.009828
0.530077 -1.588426 -6.542344 -5.216052 -0.030713
0.544403 -1.626612 -6.509824 -5.297742 -0.051494
0.558729 -1.663865 -6.472514 -5.371811 -0.072130
0.573056 -1.700138 -6.430347 -5.437987 -0.092583
0.587382 -1.735386 -6.383262 -5.496022 -0.112816
