# time bound_circ lift drag moment
0.028690 0.197764 1.994566 0.045460 -0.295933
0.043036 0.224990 3.350000 0.113734 -0.927755
0.057381 0.269130 3.640705 0.163171 -1.114256
0.071726 0.308641 3.693327 0.204558 -1.088322
0.086071 0.344637 3.679694 0.241570 -1.040499
0.100416 0.377770 3.678687 0.278271 -1.002014
0.114761 0.409023 3.696469 0.315659 -0.977012
0.129107 0.439003 3.725787 0.353626 -0.960444
0.143452 0.468108 3.761865 0.392013 -0.949196
0.157797 0.496578 3.800793 0.430553 -0.940840
0.172142 0.524560 3.840372 0.469040 -0.933981
0.186487 0.552148 3.879429 0.507317 -0.927843
0.200832 0.579402 3.917404 0.545275 -0.922013
0.215178 0.606363 3.954076 0.582841 -0.916289
0.229523 0.633058 3.989380 0.619956 -0.910570
0.243868 0.659509 4.023404 0.656592 -0.904844
0.258213 0.685733 4.056329 0.692741 -0.899158
0.272558 0.711746 4.088349 0.728410 -0.893582
0.286903 0.737566 4.119591 0.763595 -0.888168
0.301249 0.763207 4.150015 0.798261 -0.882893
0.315594 0.788678 4.179414 0.832327 -0.877656
0.329939 0.805651 4.188147 0.875837 -0.875367
0.344284 0.814409 4.163202 0.916932 -0.834571
0.358629 0.814819 4.142877 0.958791 -0.766437
0.372974 0.808000 4.128933 1.002104 -0.706552
0.387320 0.795492 4.120250 1.046742 -0.654813
0.401665 0.778499 4.117719 1.093177 -0.609214
0.416010 0.757869 4.120782 1.141436 -0.568591
0.430355 0.734241 4.128402 1.191353 -0.532329
0.444700 0.708151 4.138873 1.242474 -0.500035
0.459046 0.680053 4.150894 1.294416 -0.471288
0.473391 0.650318 4.164832 1.347370 -0.445663
0.487736 0.619244 4.180107 1.401173 -0.422877
0.502081 0.587134 4.184304 1.450837 -0.401762
0.516426 0.553975 4.224556 1.515620 -0.384885
0.530771 0.520320 4.182789 1.546174 -0.364795
0.545117 0.485739 4.262536 1.629238 -0.355631
0.559462 0.450838 4.191979 1.646193 -0.334476
0.573807 0.415311 4.236215 1.714704 -0.325649
0.588152 0.379075 4.236498 1.763312 -0.307322
0.602497 0.342383 4.209023 1.798356 -0.289768
0.616842 0.305525 4.185419 1.834635 -0.280008
0.631188 0.268334 4.184950 1.882112 -0.268165
0.645533 0.230880 4.183102 1.928787 -0.258469
0.659878 0.193088 4.203122 1.987015 -0.250883
0.674223 0.155410 4.140192 2.000364 -0.236290
0.688568 0.117458 4.183021 2.071077 -0.230008
0.702913 0.079692 4.117497 2.081043 -0.217364
0.717259 0.041934 4.142702 2.142025 -0.215817
0.731604 0.004388 4.109965 2.169157 -0.209081
0.745949 -0.032842 4.083534 2.199193 -0.203637
0.760294 -0.069721 4.069726 2.236225 -0.201924
0.774639 -0.106155 4.052173 2.270420 -0.202081
0.788984 -0.141991 4.028050 2.299838 -0.202632
0.803330 -0.177189 4.016141 2.336433 -0.204950
0.817675 -0.211584 3.993620 2.365535 -0.207579
0.832020 -0.245027 3.973200 2.395307 -0.213934
0.846365 -0.277308 3.951832 2.423726 -0.223448
0.860710 -0.308273 3.922634 2.445971 -0.231160
0.875055 -0.338154 3.906029 2.476166 -0.238528
0.889401 -0.366609 3.896244 2.510580 -0.252412
0.903746 -0.393056 3.882207 2.541374 -0.272082
0.918091 -0.417856 3.862642 2.567449 -0.287547
0.932436 -0.440293 3.843006 2.592696 -0.314105
0.946781 -0.459069 3.835082 2.626040 -0.355284
0.961127 -0.476678 3.826117 2.658022 -0.361365
0.975472 -0.495878 3.785137 2.664433 -0.332106
0.989817 -0.516153 3.740791 2.666903 -0.316610
1.004162 -0.535032 3.673277 2.649473 -0.332188
1.018507 -0.549631 3.649073 2.665314 -0.387651
1.032852 -0.561053 3.636330 2.689591 -0.426491
1.047198 -0.574356 3.645636 2.731414 -0.398994
1.061543 -0.589079 3.597622 2.724757 -0.372463
1.075888 -0.603600 3.563176 2.728159 -0.370942
1.090233 -0.618769 3.519969 2.722830 -0.358271
1.104578 -0.633554 3.476742 2.716107 -0.359959
1.118923 -0.646387 3.445029 2.718098 -0.381187
1.133269 -0.658781 3.427818 2.731753 -0.384666
1.147614 -0.671321 3.402210 2.736969 -0.382313
1.161959 -0.684253 3.362912 2.728745 -0.373374
1.176304 -0.698255 3.310456 2.707225 -0.356063
1.190649 -0.712215 3.269020 2.694300 -0.358793
1.204994 -0.724390 3.234179 2.686139 -0.381955
1.219340 -0.733861 3.197265 2.674806 -0.412939
1.233685 -0.739795 3.184585 2.685011 -0.460001
1.248030 -0.744498 3.176217 2.698385 -0.475241
1.262375 -0.752010 3.155530 2.699126 -0.430957
1.276720 -0.762052 3.133124 2.697170 -0.395190
1.291065 -0.774013 3.067613 2.652437 -0.365134
1.305411 -0.786677 3.028843 2.632148 -0.357406
1.319756 -0.798838 2.988539 2.609110 -0.361962
1.334101 -0.810255 2.962336 2.598709 -0.368461
1.348446 -0.821612 2.935328 2.586427 -0.365960
1.362791 -0.833532 2.899093 2.563881 -0.355157
1.377137 -0.845961 2.859890 2.537209 -0.346151
1.391482 -0.858610 2.830998 2.519718 -0.342663
1.405827 -0.871264 2.796245 2.495260 -0.340519
