# time bound_circ lift drag moment
0.028711 1.068621 -12.752026 -0.705226 -4.906449
0.043067 1.126025 -22.344500 -1.484089 1.019373
0.057423 1.212472 -17.555704 -1.544045 1.217667
0.071779 1.318467 -15.212897 -1.653750 0.040995
0.086134 1.425461 -14.202191 -1.825439 -0.192111
0.100490 1.525091 -13.522169 -2.002587 -0.216849
0.114846 1.612720 -13.161125 -2.201995 -0.115394
0.129201 1.687560 -12.960307 -2.414775 0.031526
0.143557 1.752088 -12.819510 -2.631112 0.163669
0.157913 1.810827 -12.653248 -2.836726 0.231887
0.172269 1.868015 -12.386477 -3.013298 0.221008
0.186624 1.926210 -11.991627 -3.148472 0.149684
0.200980 1.986500 -11.484119 -3.239116 0.047397
0.215336 2.048923 -10.899612 -3.288935 -0.056734
0.229692 2.112408 -10.289400 -3.308978 -0.130059
0.244047 2.174376 -9.742004 -3.325895 -0.131980
0.258403 2.231501 -9.382775 -3.385194 -0.047121
0.272759 2.282499 -9.216586 -3.498921 0.068019
0.287114 2.329036 -9.056685 -3.608165 0.145186
0.301470 2.372917 -8.783396 -3.666560 0.186017
0.315826 2.414577 -8.432553 -3.682547 0.219339
0.330182 2.453683 -8.062226 -3.676667 0.259000
0.344537 2.489776 -7.704366 -3.662061 0.308693
0.358893 2.522556 -7.373950 -3.646319 0.367135
0.373249 2.552000 -7.066913 -3.628969 0.429048
0.387604 2.578233 -6.765503 -3.602472 0.490510
0.401960 2.601293 -6.458316 -3.561323 0.552559
0.416316 2.621033 -6.149038 -3.507243 0.618960
0.430672 2.637184 -5.850560 -3.447239 0.692789
0.445027 2.649478 -5.575272 -3.388895 0.773396
0.459383 2.657822 -5.322212 -3.332876 0.855262
0.473739 2.662317 -5.076308 -3.271404 0.933304
0.488094 2.663078 -4.828498 -3.199419 1.008340
0.502450 2.660115 -4.584033 -3.120239 1.083111
0.516806 2.653376 -4.348336 -3.037620 1.157562
0.531162 2.642823 -4.121153 -2.951943 1.230706
0.545517 2.628442 -3.901106 -2.862828 1.301936
0.559873 2.610220 -3.687278 -2.770140 1.370477
0.574229 2.588120 -3.478616 -2.673604 1.435403
0.588584 2.562068 -3.273901 -2.572787 1.496235
0.602940 2.531934 -3.072586 -2.467686 1.553063
0.617296 2.497501 -2.874879 -2.358830 1.605947
0.631652 2.463554 -2.677716 -2.233778 1.657587
0.646007 2.430725 -2.486763 -2.100606 1.683854
0.660363 2.398849 -2.303889 -1.964152 1.695556
0.674719 2.367739 -2.128668 -1.826130 1.700250
0.689075 2.337220 -1.959214 -1.686684 1.699864
0.703430 2.307009 -1.793593 -1.545679 1.695613
0.717786 2.276546 -1.631125 -1.403784 1.689543
0.732142 2.244939 -1.472093 -1.262324 1.684201
0.746497 2.210982 -1.318875 -1.124200 1.683594
0.760853 2.173752 -1.174011 -0.992400 1.689379
0.775209 2.133725 -1.035671 -0.866375 1.694902
0.789565 2.093059 -0.897639 -0.741998 1.688375
0.803920 2.055159 -0.747918 -0.610481 1.655761
0.818276 2.025531 -0.557886 -0.449833 1.569932
0.832632 2.014410 -0.252531 -0.201482 1.366691
0.846987 2.004675 0.009181 0.007004 1.259065
0.861343 1.972096 0.044299 0.030526 1.385893
0.875699 1.916844 0.040209 0.017890 1.530247
0.890055 1.831865 -0.052134 -0.068689 1.759950
0.904410 1.751017 -0.020554 -0.063415 1.770424
