# time bound_circ lift drag moment
0.028640 0.121880 2.165391 -0.035499 -0.588262
0.042960 0.137613 2.921787 0.043183 -0.907330
0.057280 0.168060 3.170813 0.113653 -1.061140
0.071600 0.195676 3.241603 0.177394 -1.048451
0.085919 0.222729 3.309185 0.241854 -1.046319
0.100239 0.248867 3.365208 0.306017 -1.037787
0.114559 0.274530 3.426074 0.371283 -1.033905
0.128879 0.299972 3.490443 0.437683 -1.033166
0.143199 0.325365 3.556706 0.505128 -1.034462
0.157519 0.350817 3.623894 0.573534 -1.037087
0.171839 0.376396 3.690924 0.642742 -1.040393
0.186159 0.402140 3.756986 0.712580 -1.043918
0.200479 0.428072 3.821733 0.782924 -1.047454
0.214799 0.454203 3.884946 0.853656 -1.050873
0.229118 0.480539 3.946493 0.924670 -1.054098
0.243438 0.507081 4.006335 0.995871 -1.057102
0.257758 0.533826 4.064430 1.067165 -1.059862
0.272078 0.560769 4.120736 1.138456 -1.062359
0.286398 0.587905 4.175260 1.209657 -1.064595
0.300718 0.615226 4.227994 1.280681 -1.066574
0.315038 0.642725 4.278894 1.351427 -1.068280
0.329358 0.670392 4.327892 1.421782 -1.069687
0.343678 0.698216 4.374918 1.491630 -1.070764
0.357998 0.726185 4.419911 1.560856 -1.071484
0.372317 0.754287 4.462845 1.629352 -1.071830
0.386637 0.782507 4.503727 1.697022 -1.071804
0.400957 0.810832 4.542574 1.763776 -1.071411
0.415277 0.839249 4.579385 1.829516 -1.070648
0.429597 0.867743 4.614142 1.894136 -1.069505
0.443917 0.896299 4.646827 1.957529 -1.067967
0.458237 0.923483 4.673895 2.020607 -1.066538
0.472557 0.936463 4.654575 2.087142 -1.064339
0.486877 0.939542 4.613229 2.142170 -0.986558
0.501197 0.933173 4.582858 2.202299 -0.911044
0.515516 0.919408 4.559894 2.266115 -0.846626
0.529836 0.899927 4.545366 2.334597 -0.790684
0.544156 0.875962 4.538469 2.407723 -0.741831
0.558476 0.848447 4.537105 2.484636 -0.699133
0.572796 0.818131 4.539043 2.564255 -0.661875
0.587116 0.785609 4.543543 2.646305 -0.629319
0.601436 0.751330 4.550766 2.731050 -0.600810
0.615756 0.715708 4.551049 2.812111 -0.575530
0.630076 0.679086 4.539378 2.885634 -0.552368
0.644396 0.641328 4.580674 2.997406 -0.535598
0.658715 0.603091 4.519274 3.036164 -0.513161
0.673035 0.564039 4.558367 3.149113 -0.502500
0.687355 0.524317 4.522028 3.206157 -0.481364
0.701675 0.484084 4.477349 3.256063 -0.460560
0.715995 0.443351 4.462924 3.329653 -0.446662
