# time bound_circ lift drag moment
0.028672 0.159021 0.571729 -0.224602 0.671440
0.043009 0.156007 2.506020 -0.212218 -0.283532
0.057345 0.167369 2.736810 -0.205565 -0.450622
0.071681 0.171455 2.673215 -0.200882 -0.376868
0.086017 0.168931 2.521940 -0.197475 -0.268717
0.100354 0.161824 2.419983 -0.193994 -0.194114
0.114690 0.151671 2.355348 -0.190339 -0.144188
0.129026 0.139484 2.310702 -0.186596 -0.109705
0.143362 0.125832 2.284282 -0.182685 -0.084433
0.157699 0.111171 2.255283 -0.178945 -0.065047
0.172035 0.095668 2.241504 -0.174978 -0.049358
0.186371 0.079476 2.218079 -0.171323 -0.033929
0.200707 0.062744 2.188228 -0.167947 -0.019066
0.215044 0.045570 2.160599 -0.164639 -0.005758
0.229380 0.027983 2.142640 -0.161158 0.005902
0.243716 0.010044 2.118881 -0.157954 0.017932
0.258052 -0.008155 2.090434 -0.155021 0.029122
0.272389 -0.026549 2.066755 -0.152044 0.038630
0.286725 -0.045074 2.043523 -0.149161 0.047130
0.301061 -0.063689 2.023484 -0.146260 0.054113
0.315397 -0.082400 2.009366 -0.143210 0.060082
0.329734 -0.101220 1.996138 -0.140199 0.065721
0.344070 -0.120117 1.979562 -0.137414 0.071285
0.358406 -0.138900 1.936447 -0.135966 0.077948
0.372742 -0.157399 1.881534 -0.135273 0.084581
0.387079 -0.175615 1.846006 -0.133822 0.089230
0.401415 -0.193709 1.848024 -0.130561 0.090444
0.415751 -0.211816 1.866067 -0.126458 0.090192
0.430087 -0.229816 1.840696 -0.124743 0.093961
0.444424 -0.247430 1.760317 -0.126297 0.102882
0.458760 -0.264641 1.714843 -0.126093 0.106984
0.473096 -0.281845 1.768455 -0.120064 0.101199
0.487432 -0.298701 1.708337 -0.120972 0.105587
0.501769 -0.315001 1.627184 -0.123448 0.112565
0.516105 -0.331169 1.674190 -0.117834 0.107076
0.530441 -0.346805 1.597034 -0.120419 0.111272
0.544777 -0.362039 1.570438 -0.119815 0.112173
0.559114 -0.377028 1.579546 -0.116826 0.109254
0.573450 -0.391321 1.476674 -0.121849 0.115522
0.587786 -0.405346 1.508051 -0.117416 0.110089
0.602122 -0.418907 1.467339 -0.118289 0.110423
0.616459 -0.431769 1.388780 -0.122183 0.114365
0.630795 -0.444331 1.427689 -0.117261 0.107411
0.645131 -0.456334 1.377590 -0.119261 0.108361
0.659467 -0.467517 1.284776 -0.124846 0.113376
0.673803 -0.478461 1.358618 -0.117169 0.101908
0.688140 -0.488703 1.263455 -0.123286 0.107524
0.702476 -0.498174 1.224431 -0.124974 0.104386
0.716812 -0.507075 1.207141 -0.124943 0.103612
0.731148 -0.515579 1.242783 -0.120419 0.094632
0.745485 -0.523086 1.102385 -0.131244 0.103960
0.759821 -0.529992 1.134973 -0.127095 0.094726
0.774157 -0.536188 1.080823 -0.130690 0.096701
0.788493 -0.541799 1.091195 -0.128573 0.089988
0.802830 -0.546383 0.978505 -0.137782 0.095909
0.817166 -0.550352 1.029577 -0.132026 0.083072
0.831502 -0.553257 0.936323 -0.139767 0.084390
0.845838 -0.555302 0.927248 -0.139723 0.080021
0.860175 -0.557543 0.890832 -0.140336 0.073072
0.874511 -0.560113 0.813488 -0.143478 0.074906
0.888847 -0.562785 0.885665 -0.132478 0.064720
0.903183 -0.565832 0.788902 -0.137100 0.076208
0.917520 -0.569202 0.709999 -0.139406 0.085509
0.931856 -0.572732 0.741643 -0.131006 0.080774
0.946192 -0.576654 0.630305 -0.136187 0.094544
0.960528 -0.580700 0.670561 -0.126441 0.088010
0.974865 -0.585024 0.627676 -0.124969 0.094140
0.989201 -0.589552 0.620302 -0.120015 0.096793
1.003537 -0.594384 0.536395 -0.122517 0.105651
1.017873 -0.599377 0.527006 -0.117353 0.102416
1.032210 -0.604548 0.531287 -0.110995 0.102827
1.046546 -0.610023 0.453192 -0.113001 0.114385
1.060882 -0.615616 0.463215 -0.105942 0.109086
1.075218 -0.621401 0.436805 -0.102726 0.108768
1.089555 -0.627516 0.338138 -0.106890 0.123274
1.103891 -0.633893 0.271823 -0.107516 0.132293
1.118227 -0.640343 0.304979 -0.097808 0.120830
1.132563 -0.646870 0.337834 -0.088427 0.109833
1.146900 -0.653720 0.238982 -0.093032 0.126029
1.161236 -0.660847 0.147721 -0.096641 0.139478
1.175572 -0.667960 0.206305 -0.084399 0.121735
1.189908 -0.675243 0.175669 -0.081922 0.121937
1.204245 -0.682777 0.098060 -0.084522 0.135344
1.218581 -0.690452 0.057334 -0.083152 0.136912
1.232917 -0.698120 0.090283 -0.074028 0.122491
1.247253 -0.705986 0.028616 -0.075274 0.130921
1.261590 -0.714017 -0.036782 -0.076928 0.138537
1.275926 -0.722021 -0.012606 -0.069060 0.125677
1.290262 -0.730127 -0.047506 -0.067794 0.126491
1.304598 -0.738389 -0.121556 -0.070842 0.136104
1.318934 -0.746546 -0.088050 -0.062423 0.118464
1.333271 -0.754813 -0.145067 -0.063995 0.123658
1.347607 -0.763155 -0.206902 -0.066164 0.129359
1.361943 -0.771374 -0.185511 -0.059533 0.114372
1.376279 -0.779530 -0.200164 -0.057023 0.107709
1.390616 -0.787601 -0.229612 -0.056280 0.104547
1.404952 -0.795520 -0.251521 -0.054902 0.099625
1.419288 -0.803227 -0.275090 -0.053883 0.094131
1.433624 -0.810625 -0.295745 -0.052734 0.086645
1.447961 -0.817607 -0.319209 -0.052068 0.079124
1.462297 -0.824011 -0.339254 -0.051230 0.069942
1.476633 -0.829627 -0.347131 -0.049316 0.056427
1.490969 -0.834294 -0.358376 -0.047976 0.043075
1.505306 -0.837925 -0.371932 -0.047094 0.029994
1.519642 -0.840566 -0.373231 -0.045157 0.014031
1.533978 -0.842514 -0.390908 -0.045141 0.004922
1.548314 -0.843934 -0.420412 -0.046538 -0.000089
1.562651 -0.844346 -0.428241 -0.045909 -0.015164
1.576987 -0.842722 -0.420773 -0.043948 -0.041672
1.591323 -0.838662 -0.420082 -0.042908 -0.068508
1.605659 -0.834177 -0.444404 -0.044593 -0.073946
1.619996 -0.832420 -0.500457 -0.049610 -0.048552
1.634332 -0.834611 -0.573962 -0.056480 -0.010407
1.648668 -0.839144 -0.634301 -0.062180 0.011836
1.663004 -0.843658 -0.662596 -0.064923 0.008469
1.677341 -0.847505 -0.663282 -0.065209 -0.006165
1.691677 -0.850351 -0.641060 -0.063542 -0.028834
1.706013 -0.851555 -0.626865 -0.062879 -0.054323
1.720349 -0.850709 -0.643615 -0.065335 -0.074570
1.734686 -0.848163 -0.670482 -0.068917 -0.089540
1.749022 -0.845240 -0.696485 -0.072591 -0.093939
1.763358 -0.842947 -0.725102 -0.076662 -0.088460
1.777694 -0.840875 -0.742031 -0.079848 -0.089619
1.792031 -0.838154 -0.759825 -0.083279 -0.096160
1.806367 -0.834010 -0.773285 -0.086501 -0.109323
1.820703 -0.828099 -0.787013 -0.089915 -0.124184
1.835039 -0.820708 -0.804564 -0.093815 -0.135626
1.849376 -0.812837 -0.836127 -0.099029 -0.135582
1.863712 -0.805697 -0.883339 -0.105647 -0.122210
1.878048 -0.800133 -0.941468 -0.113241 -0.099411
1.892384 -0.796308 -1.002307 -0.121130 -0.074588
1.906721 -0.793866 -1.068903 -0.129547 -0.050331
1.921057 -0.791988 -1.136514 -0.138125 -0.031969
1.935393 -0.789561 -1.189927 -0.145723 -0.025579
1.949729 -0.785292 -1.200787 -0.150270 -0.040046
1.964066 -0.777632 -1.164623 -0.151531 -0.077965
1.978402 -0.765374 -1.137542 -0.153620 -0.121187
1.992738 -0.750623 -1.183415 -0.160975 -0.129748
2.007074 -0.737424 -1.255972 -0.170225 -0.103993
2.021410 -0.727530 -1.284796 -0.176557 -0.078723
2.035747 -0.722469 -1.352241 -0.185443 -0.031774
2.050083 -0.719723 -1.458420 -0.196849 0.008943
2.064419 -0.716869 -1.489103 -0.203574 0.010970
2.078755 -0.713741 -1.469043 -0.207270 -0.002948
2.093092 -0.710518 -1.519513 -0.215235 0.005761
2.107428 -0.706817 -1.556942 -0.222501 0.007635
2.121764 -0.702120 -1.537944 -0.226651 -0.010904
2.136100 -0.696391 -1.564425 -0.233340 -0.014853
2.150437 -0.689659 -1.587720 -0.239899 -0.019287
2.164773 -0.682370 -1.598050 -0.245817 -0.024460
2.179109 -0.675549 -1.642378 -0.253421 -0.011855
2.193445 -0.670032 -1.684761 -0.260914 0.005520
2.207782 -0.666164 -1.735443 -0.268757 0.028138
2.222118 -0.663601 -1.786799 -0.276593 0.049367
2.236454 -0.661705 -1.830124 -0.284052 0.063997
2.250790 -0.660097 -1.865592 -0.291157 0.073513
2.265127 -0.656352 -1.893811 -0.293881 0.082905
2.279463 -0.648283 -1.904561 -0.290728 0.079216
2.293799 -0.636548 -1.906064 -0.287224 0.053741
2.308135 -0.621458 -1.908959 -0.283737 0.030298
2.322472 -0.603639 -1.911134 -0.280203 0.009484
2.336808 -0.583652 -1.915239 -0.276695 -0.008020
2.351144 -0.561741 -1.921415 -0.273207 -0.023709
2.365480 -0.537726 -1.921401 -0.269544 -0.043136
2.379817 -0.510806 -1.909229 -0.265622 -0.072025
2.394153 -0.479044 -1.868554 -0.261211 -0.123176
2.408489 -0.439710 -1.792527 -0.256365 -0.203280
2.422825 -0.395457 -1.746935 -0.252245 -0.255854
2.437162 -0.354319 -1.799701 -0.249534 -0.224062
2.451498 -0.319715 -1.894968 -0.247066 -0.156120
2.465834 -0.289758 -1.966709 -0.244019 -0.108130
2.480170 -0.259715 -1.982727 -0.240311 -0.108718
2.494507 -0.227361 -1.974943 -0.236421 -0.131807
2.508843 -0.193452 -1.974326 -0.232581 -0.147718
2.523179 -0.162388 -2.006575 -0.228774 -0.122086
2.537515 -0.136265 -2.077051 -0.224804 -0.074225
2.551852 -0.113912 -2.140837 -0.220582 -0.037711
2.566188 -0.092183 -2.105236 -0.216597 -0.042215
2.580524 -0.070646 -2.184318 -0.211975 -0.031549
2.594860 -0.049485 -2.117998 -0.208322 -0.041303
2.609197 -0.028300 -2.185495 -0.203504 -0.034573
2.623533 -0.007198 -2.155995 -0.199656 -0.039789
2.637869 0.013779 -2.125508 -0.195945 -0.046567
2.652205 0.034859 -2.176609 -0.191019 -0.041563
2.666541 0.055970 -2.157642 -0.187197 -0.047352
2.680878 0.077026 -2.109252 -0.184058 -0.059715
2.695214 0.098208 -2.186210 -0.178334 -0.047335
2.709550 0.119279 -2.074275 -0.176886 -0.068914
2.723886 0.140488 -2.174206 -0.170371 -0.052491
2.738223 0.161556 -2.064231 -0.169350 -0.071531
2.752559 0.182656 -2.116043 -0.163946 -0.065384
2.766895 0.203551 -2.021017 -0.163013 -0.082253
2.781231 0.224430 -2.100691 -0.156604 -0.069697
2.795568 0.245038 -1.958665 -0.157757 -0.098222
2.809904 0.265589 -2.108140 -0.148619 -0.064094
2.824240 0.286150 -1.984952 -0.149591 -0.094783
2.838576 0.306486 -2.036670 -0.143899 -0.073441
2.852913 0.326683 -1.966116 -0.143256 -0.087402
2.867249 0.346694 -1.920947 -0.141766 -0.097280
2.881585 0.366439 -1.981847 -0.135567 -0.074134
2.895921 0.385986 -1.807977 -0.140433 -0.119940
2.910258 0.405191 -1.951722 -0.130160 -0.077974
2.924594 0.424320 -1.845290 -0.132277 -0.107850
2.938930 0.443238 -1.868685 -0.127895 -0.099875
2.953266 0.461975 -1.887078 -0.123739 -0.089652
2.967603 0.480405 -1.745514 -0.128589 -0.118836
2.981939 0.498325 -1.771255 -0.124214 -0.099780
2.996275 0.516071 -1.787670 -0.120345 -0.096755
3.010611 0.533693 -1.766159 -0.118785 -0.104374
3.024948 0.550790 -1.760383 -0.116336 -0.086674
3.039284 0.567311 -1.591260 -0.124495 -0.115731
3.053620 0.583565 -1.650442 -0.118111 -0.106393
3.067956 0.599207 -1.652967 -0.115415 -0.085481
3.082293 0.614408 -1.517314 -0.122313 -0.114336
3.096629 0.629195 -1.590198 -0.114903 -0.095162
3.110965 0.643614 -1.637155 -0.109183 -0.076211
3.125301 0.657552 -1.502939 -0.116710 -0.102687
3.139638 0.670648 -1.449630 -0.118584 -0.099542
3.153974 0.683036 -1.509936 -0.111950 -0.075298
3.168310 0.694919 -1.501435 -0.110543 -0.079068
3.182646 0.705295 -1.388602 -0.117467 -0.078809
3.196983 0.714138 -1.361987 -0.117781 -0.065639
3.211319 0.721777 -1.469464 -0.107215 -0.037565
3.225655 0.728073 -1.355032 -0.114871 -0.047398
3.239991 0.734080 -1.337379 -0.114679 -0.045643
3.254328 0.738703 -1.292653 -0.116887 -0.038774
3.268664 0.742146 -1.368764 -0.108739 -0.013596
3.283000 0.746017 -1.175335 -0.124186 -0.048413
3.297336 0.748293 -1.239825 -0.117103 -0.019215
3.311672 0.748270 -1.232727 -0.116375 0.001955
3.326009 0.749067 -1.067153 -0.130190 -0.029519
3.340345 0.749638 -1.136391 -0.122671 -0.014737
3.354681 0.746070 -1.162745 -0.119051 0.027781
3.369017 0.743508 -1.139667 -0.120085 0.015833
3.383354 0.743998 -0.936424 -0.137233 -0.036499
3.397690 0.742605 -0.988740 -0.128882 -0.000654
3.412026 0.737702 -0.997254 -0.123801 0.040013
3.426362 0.735291 -1.015318 -0.117667 0.027165
