# time bound_circ lift drag moment
0.028736 0.219297 -17.496322 0.235934 -1.413706
0.043103 -0.115016 -38.176093 1.286622 10.553090
0.057471 -0.251029 -33.472003 1.540367 9.606377
0.071839 -0.288242 -25.618632 1.461254 5.551536
0.086207 -0.284431 -23.301238 1.612202 4.517658
0.100575 -0.258982 -21.315869 1.731572 3.826370
0.114943 -0.231170 -20.008072 1.868689 3.566581
0.129310 -0.217512 -19.152176 2.023285 3.629624
0.143678 -0.223357 -18.389695 2.166006 3.779318
0.158046 -0.236487 -17.499271 2.268823 3.726469
0.172414 -0.238112 -16.426370 2.318588 3.363052
0.186782 -0.222061 -15.208457 2.315046 2.848775
0.201149 -0.193410 -13.890940 2.261409 2.346162
0.215517 -0.157559 -12.516607 2.162767 1.902621
0.229885 -0.117728 -11.150285 2.030865 1.529377
0.244253 -0.076832 -9.887945 1.887243 1.246927
0.258621 -0.038174 -8.837150 1.760422 1.068739
0.272989 -0.003594 -8.025891 1.664744 0.957715
0.287356 0.028528 -7.321655 1.575819 0.831779
0.301724 0.060797 -6.555514 1.454031 0.655660
0.316092 0.093204 -5.700369 1.290758 0.466956
0.330460 0.123868 -4.836028 1.106138 0.301051
0.344828 0.151993 -4.025346 0.918690 0.147323
0.359195 0.179441 -3.253805 0.726396 -0.032356
0.373563 0.208875 -2.470916 0.515709 -0.248870
0.387931 0.241098 -1.663756 0.283123 -0.471690
0.402299 0.275052 -0.859272 0.037588 -0.668337
0.416667 0.308841 -0.096895 -0.206917 -0.822746
0.431034 0.340212 0.580504 -0.434098 -0.931180
0.445402 0.367595 1.151425 -0.633893 -1.010369
0.459770 0.400199 1.649499 -0.795491 -1.106431
0.474138 0.438152 2.095607 -0.938652 -1.275813
0.488506 0.481410 2.553285 -1.091498 -1.478712
0.502874 0.529984 3.020024 -1.251404 -1.670607
0.517241 0.583905 3.472509 -1.407044 -1.842059
0.531609 0.643218 3.899419 -1.553529 -2.004370
0.545977 0.707984 4.304060 -1.693112 -2.169366
0.560345 0.778281 4.694191 -1.829699 -2.339702
0.574713 0.854183 5.074411 -1.965096 -2.509833
