# time bound_circ lift drag moment
0.028785 0.783453 -6.050674 -0.429345 -4.382619
0.043178 0.862709 -11.944624 -0.826380 -0.608043
0.057570 0.953172 -8.730116 -0.811257 -0.570789
0.071963 1.044599 -7.862711 -0.884901 -0.870816
0.086355 1.128940 -7.258870 -0.955992 -0.900320
0.100748 1.200262 -6.903175 -1.035932 -0.787971
0.115141 1.256496 -6.692680 -1.123381 -0.620401
0.129533 1.300216 -6.534597 -1.211645 -0.473775
0.143926 1.337695 -6.381850 -1.295473 -0.404698
0.158318 1.374982 -6.198624 -1.368544 -0.418669
0.172711 1.414938 -5.968289 -1.426001 -0.478809
0.187104 1.457877 -5.688830 -1.465055 -0.550407
0.201496 1.503155 -5.365181 -1.484419 -0.615883
0.215889 1.549807 -5.010879 -1.485288 -0.665014
0.230281 1.596478 -4.646589 -1.471664 -0.686465
0.244674 1.641071 -4.325487 -1.458103 -0.663175
0.259066 1.681391 -4.124575 -1.469771 -0.595958
0.273459 1.717082 -4.030226 -1.508267 -0.525625
0.287852 1.749726 -3.921395 -1.538666 -0.485619
0.302244 1.780655 -3.740867 -1.540366 -0.466285
0.316637 1.810102 -3.515867 -1.519806 -0.448746
0.331029 1.837655 -3.285220 -1.489608 -0.423348
0.345422 1.862847 -3.075652 -1.460103 -0.389449
0.359815 1.885595 -2.887285 -1.432376 -0.353849
0.374207 1.906131 -2.700872 -1.399245 -0.321236
0.388600 1.924613 -2.507882 -1.357068 -0.288849
0.402992 1.940922 -2.318798 -1.310384 -0.251795
0.417385 1.954770 -2.146498 -1.265513 -0.209647
0.431777 1.965928 -1.989915 -1.222751 -0.165998
0.446170 1.974306 -1.839284 -1.177952 -0.123507
0.460563 1.979902 -1.687390 -1.127707 -0.082116
0.474955 1.982687 -1.533862 -1.071830 -0.039396
0.489348 1.982512 -1.385802 -1.014203 0.007906
0.503740 1.979120 -1.252279 -0.960209 0.061146
0.518133 1.972212 -1.136640 -0.912450 0.119092
0.532526 1.961493 -1.036409 -0.870275 0.179728
0.546918 1.951044 -0.943597 -0.821112 0.243690
0.561311 1.941020 -0.859966 -0.770119 0.288908
0.575703 1.931370 -0.783952 -0.718680 0.325744
0.590096 1.922044 -0.713571 -0.666824 0.359068
0.604488 1.912990 -0.647068 -0.614310 0.390127
0.618881 1.904148 -0.582904 -0.560804 0.419679
0.633274 1.895456 -0.521039 -0.506812 0.449044
0.647666 1.886851 -0.463319 -0.454059 0.479606
0.662059 1.878284 -0.411738 -0.404414 0.511742
0.676451 1.869705 -0.366493 -0.358551 0.544825
0.690844 1.861067 -0.326511 -0.316225 0.578403
0.705236 1.852329 -0.291420 -0.277618 0.612790
0.719629 1.843468 -0.261874 -0.243594 0.648267
0.734022 1.834490 -0.237833 -0.214494 0.684113
0.748414 1.825428 -0.217383 -0.189236 0.718792
0.762807 1.816329 -0.197566 -0.165878 0.751020
0.777199 1.807243 -0.176293 -0.143031 0.780669
0.791592 1.798222 -0.153714 -0.120920 0.808726
0.805985 1.789330 -0.131618 -0.101002 0.836096
0.820377 1.780641 -0.111301 -0.084381 0.862516
0.834770 1.772207 -0.092481 -0.070966 0.886915
0.849162 1.764008 -0.073975 -0.059961 0.908438
0.863555 1.755927 -0.054422 -0.050409 0.926748
0.877947 1.747788 -0.032039 -0.041007 0.941540
0.892340 1.739385 -0.004482 -0.030012 0.952507
0.906733 1.730439 0.029880 -0.016233 0.960304
0.921125 1.720615 0.070651 -0.000049 0.966743
0.935518 1.709676 0.115904 0.016969 0.973324
0.949910 1.697523 0.162944 0.032647 0.980719
0.964303 1.683903 0.207103 0.043348 0.990908
0.978696 1.668172 0.242047 0.044278 1.007415
0.993088 1.649610 0.264537 0.033122 1.031086
1.007481 1.628071 0.279037 0.013382 1.056472
1.021873 1.604543 0.298191 -0.005526 1.071948
1.036266 1.580393 0.328997 -0.018605 1.072917
1.050658 1.550269 0.349394 -0.028334 1.068264
1.065051 1.508419 0.340807 -0.036132 1.073718
1.079444 1.457800 0.343757 -0.035815 1.135348
1.093836 1.396656 0.344462 -0.037228 1.211351
1.108229 1.328364 0.345408 -0.038609 1.272736
1.122621 1.268892 0.449948 0.029676 1.209287
1.137014 1.223821 0.645024 0.155748 1.073339
1.151407 1.179473 0.757076 0.223253 1.044250
1.165799 1.132472 0.845118 0.272597 1.043759
1.180192 1.083731 0.929380 0.317231 1.041291
1.194584 1.035747 1.036248 0.373497 1.015676
1.208977 0.991790 1.157594 0.435554 0.966151
1.223369 0.953711 1.289279 0.500298 0.899694
1.237762 0.919692 1.415605 0.558122 0.842835
1.252155 0.886254 1.579554 0.633467 0.785550
1.266547 0.850500 1.646226 0.650187 0.786336
1.280940 0.811974 1.747403 0.683194 0.774773
1.295332 0.771195 1.861695 0.719780 0.755025
1.309725 0.728863 1.923438 0.725856 0.752660
1.324118 0.686390 1.981691 0.727974 0.743495
1.338510 0.645949 2.052380 0.733926 0.718609
1.352903 0.610628 2.154366 0.751916 0.667609
1.367295 0.585095 2.369597 0.817371 0.548213
1.381688 0.572398 2.552086 0.861605 0.419153
1.396080 0.569028 2.792296 0.923980 0.272437
1.410473 0.563635 3.040485 0.981672 0.168437
1.424866 0.547995 3.272753 1.024982 0.124853
1.439258 0.526344 3.499777 1.058584 0.074273
1.453651 0.504149 3.725081 1.083941 0.003459
1.468043 0.480299 3.881209 1.078200 -0.031814
1.482436 0.450914 3.950631 1.039026 -0.010377
1.496828 0.415307 4.054572 1.007865 0.008954
1.511221 0.377982 4.058641 0.943963 0.048305
1.525614 0.337845 4.072877 0.882432 0.098586
1.540006 0.294141 4.048607 0.810234 0.174481
1.554399 0.254388 4.092981 0.755174 0.181036
1.568791 0.218011 3.967777 0.660272 0.235427
1.583184 0.178216 3.805526 0.561588 0.375474
1.597577 0.133402 3.804062 0.498955 0.454193
1.611969 0.084672 3.282803 0.345102 0.697780
1.626362 0.034754 3.292501 0.292669 0.791525
1.640754 -0.016553 2.635920 0.145180 1.064036
1.655147 -0.067524 2.567112 0.093123 1.211080
