# time bound_circ lift drag moment
0.028822 -0.348103 0.582203 -0.241750 -0.959585
0.043233 -0.427678 -3.893522 -0.078058 1.493228
0.057644 -0.492312 -4.007201 -0.022866 1.476561
0.072055 -0.537374 -3.169112 -0.025520 1.027521
0.086466 -0.567015 -2.610384 -0.028241 0.726569
0.100877 -0.587578 -2.225468 -0.029766 0.534898
0.115288 -0.603302 -1.954768 -0.029532 0.415998
0.129699 -0.616945 -1.750695 -0.028632 0.341715
0.144110 -0.630108 -1.589121 -0.027593 0.291906
0.158521 -0.643772 -1.436754 -0.029431 0.253754
0.172932 -0.655795 -1.281765 -0.031259 0.221588
0.187343 -0.665058 -1.131218 -0.032295 0.180102
0.201754 -0.671630 -0.968603 -0.037195 0.128486
0.216165 -0.675566 -0.798921 -0.046230 0.072628
0.230576 -0.677000 -0.659934 -0.052708 0.020175
0.244987 -0.676040 -0.502662 -0.065902 -0.032346
0.259398 -0.672873 -0.349828 -0.081467 -0.079756
0.273809 -0.667795 -0.258092 -0.086523 -0.118229
0.288220 -0.660896 -0.091260 -0.111883 -0.159936
0.302630 -0.652462 -0.015612 -0.118026 -0.190011
0.317041 -0.642488 0.122211 -0.142655 -0.226322
0.331452 -0.631096 0.224835 -0.160828 -0.255878
0.345863 -0.618280 0.347350 -0.187337 -0.290186
0.360274 -0.604183 0.414128 -0.200298 -0.313769
0.374685 -0.588666 0.589207 -0.248483 -0.353270
0.389096 -0.571977 0.644647 -0.262515 -0.373507
0.403507 -0.554083 0.743104 -0.292404 -0.399313
0.417918 -0.534950 0.889910 -0.341070 -0.432501
0.432329 -0.514768 0.946808 -0.361716 -0.449910
0.446740 -0.493507 1.043420 -0.398224 -0.472668
0.461151 -0.471077 1.202414 -0.459879 -0.508547
0.475562 -0.447831 1.199660 -0.464068 -0.510012
0.489973 -0.423387 1.400955 -0.547197 -0.554445
0.504384 -0.398148 1.421643 -0.563207 -0.559467
0.518795 -0.371918 1.550463 -0.623365 -0.586849
0.533206 -0.344755 1.663385 -0.679457 -0.612147
0.547617 -0.316870 1.700600 -0.706197 -0.615883
0.562028 -0.287920 1.891876 -0.798905 -0.660804
0.576439 -0.258436 1.881714 -0.808184 -0.649569
0.590850 -0.227913 2.078410 -0.907593 -0.696906
0.605261 -0.196828 2.108104 -0.936090 -0.694755
0.619672 -0.164956 2.232805 -1.007499 -0.720200
0.634083 -0.132336 2.354742 -1.079185 -0.745158
0.648494 -0.099224 2.399047 -1.116842 -0.744743
0.662905 -0.065321 2.567443 -1.211991 -0.782796
0.677316 -0.030971 2.621423 -1.255587 -0.784994
0.691727 0.003856 2.722894 -1.321666 -0.799033
0.706138 0.039320 2.876627 -1.412877 -0.833986
0.720549 0.074876 2.910069 -1.448116 -0.822080
0.734960 0.110688 3.033827 -1.526011 -0.842589
0.749371 0.146505 3.155533 -1.603212 -0.861217
0.763782 0.181501 3.212553 -1.649691 -0.848721
0.778193 0.214577 3.286891 -1.704107 -0.835578
0.792604 0.244075 3.358934 -1.757064 -0.811909
0.807015 0.272735 3.456833 -1.821824 -0.816320
0.821426 0.304134 3.570313 -1.893373 -0.846325
0.835837 0.328433 3.579111 -1.914524 -0.774919
0.850248 0.348429 3.639085 -1.958982 -0.743315
0.864659 0.358728 3.747599 -2.001713 -0.796367
0.879070 0.344717 3.622560 -1.933343 -0.580326
0.893480 0.321257 3.742665 -1.977232 -0.559569
0.907891 0.308326 4.005714 -2.084157 -0.704392
0.922302 0.283077 4.016753 -2.072961 -0.601325
0.936713 0.249049 4.078718 -2.082875 -0.536456
0.951124 0.216539 4.257271 -2.142404 -0.578168
0.965535 0.187074 4.438804 -2.199740 -0.627647
0.979946 0.167110 4.672092 -2.275839 -0.733143
0.994357 0.144861 4.786098 -2.296368 -0.718364
1.008768 0.121246 4.910051 -2.317898 -0.712628
1.023179 0.096261 5.030559 -2.334593 -0.704173
1.037590 0.070183 5.133338 -2.340616 -0.695065
1.052001 0.043249 5.224092 -2.338579 -0.685926
1.066412 0.015661 5.311188 -2.332004 -0.679180
1.080823 -0.012639 5.413926 -2.328386 -0.674385
1.095234 -0.041090 5.412776 -2.282271 -0.662874
1.109645 -0.070452 5.580655 -2.296815 -0.663882
1.124056 -0.100558 5.629979 -2.264230 -0.649102
1.138467 -0.130349 5.533472 -2.178148 -0.630578
1.152878 -0.160485 5.667429 -2.170954 -0.633812
1.167289 -0.190863 5.693077 -2.123930 -0.622044
1.181700 -0.221452 5.727963 -2.078020 -0.609430
1.196111 -0.252884 5.895681 -2.071437 -0.612605
1.210522 -0.283550 5.647330 -1.935040 -0.574116
1.224933 -0.314340 5.711286 -1.893307 -0.560988
1.239344 -0.345514 5.884496 -1.879641 -0.577760
1.253755 -0.375502 5.623529 -1.744592 -0.550463
1.268166 -0.405877 5.821349 -1.732413 -0.553704
1.282577 -0.435530 5.637492 -1.620948 -0.530886
1.296988 -0.464690 5.555975 -1.536828 -0.512729
1.311399 -0.493782 5.670693 -1.497588 -0.526576
1.325810 -0.521862 5.469149 -1.388080 -0.507355
1.340221 -0.550034 5.423205 -1.313709 -0.465995
1.354632 -0.576974 5.307670 -1.226767 -0.484280
1.369043 -0.603344 5.316497 -1.163892 -0.487421
1.383454 -0.629263 5.083389 -1.060757 -0.425782
1.397865 -0.654543 5.110200 -1.002180 -0.446905
1.412276 -0.678840 4.989262 -0.922027 -0.438066
1.426687 -0.701941 4.681184 -0.820843 -0.381791
1.441098 -0.724678 4.814303 -0.777350 -0.408316
1.455509 -0.747093 4.663061 -0.701404 -0.377149
1.469919 -0.767992 4.384702 -0.617732 -0.354876
1.484330 -0.788191 4.375827 -0.561475 -0.349092
1.498741 -0.807188 4.105526 -0.488661 -0.311223
1.513152 -0.825315 3.985320 -0.430253 -0.306603
1.527563 -0.842706 3.978280 -0.379162 -0.323400
1.541974 -0.858466 3.655180 -0.320146 -0.277243
1.556385 -0.872771 3.644742 -0.273344 -0.278443
1.570796 -0.885083 3.497460 -0.226823 -0.281872
1.585207 -0.896489 3.273576 -0.185074 -0.244093
1.599618 -0.907890 3.124241 -0.147193 -0.219563
1.614029 -0.918581 2.969652 -0.113397 -0.201869
1.628440 -0.927247 2.857492 -0.081468 -0.204667
1.642851 -0.934006 2.717939 -0.054244 -0.201406
1.657262 -0.939847 2.630616 -0.026697 -0.184116
1.671673 -0.942918 2.374514 -0.016509 -0.167231
1.686084 -0.940629 2.388281 0.014480 -0.208238
1.700495 -0.933743 2.284623 0.032261 -0.231890
1.714906 -0.928018 2.058802 0.031826 -0.191272
1.729317 -0.928735 1.912189 0.038726 -0.118415
1.743728 -0.934153 1.765965 0.047000 -0.074265
1.758139 -0.939892 1.623815 0.052412 -0.045240
1.772550 -0.946079 1.474946 0.053125 -0.022197
1.786961 -0.951223 1.388388 0.063682 -0.029854
