# time bound_circ lift drag moment
0.014316 0.016294 -2.203560 -0.005139 0.300609
0.021474 0.009938 -2.176172 -0.008013 0.295837
0.028632 0.005846 -2.154664 -0.011152 0.251988
0.035789 0.002547 -2.167426 -0.014699 0.235076
0.042947 -0.001226 -2.208629 -0.018720 0.240882
0.050105 -0.005558 -2.251421 -0.023128 0.248106
0.057263 -0.010292 -2.290530 -0.027894 0.252450
0.064421 -0.015367 -2.328184 -0.033028 0.255669
0.071579 -0.020760 -2.365316 -0.038535 0.258507
0.078737 -0.026455 -2.401964 -0.044418 0.260996
0.085895 -0.032431 -2.438132 -0.050676 0.263139
0.093052 -0.038673 -2.473885 -0.057310 0.264984
0.100210 -0.045166 -2.509279 -0.064323 0.266579
0.107368 -0.051898 -2.544355 -0.071714 0.267956
0.114526 -0.058860 -2.579144 -0.079484 0.269140
0.121684 -0.066041 -2.613669 -0.087634 0.270152
0.128842 -0.073432 -2.647950 -0.096165 0.271009
0.136000 -0.081026 -2.682004 -0.105077 0.271725
0.143158 -0.088816 -2.715843 -0.114369 0.272311
0.150315 -0.096795 -2.749477 -0.124042 0.272778
0.157473 -0.104956 -2.782916 -0.134096 0.273135
0.164631 -0.113294 -2.816165 -0.144530 0.273389
0.171789 -0.121804 -2.849231 -0.155344 0.273546
0.178947 -0.130480 -2.882119 -0.166538 0.273611
0.186105 -0.139318 -2.914830 -0.178110 0.273590
0.193263 -0.148313 -2.947370 -0.190059 0.273486
0.200421 -0.157460 -2.979738 -0.202385 0.273304
0.207578 -0.166757 -3.011937 -0.215086 0.273045
0.214736 -0.176198 -3.043967 -0.228161 0.272714
0.221894 -0.185780 -3.075829 -0.241608 0.272313
0.229052 -0.195500 -3.107524 -0.255425 0.271844
0.236210 -0.205353 -3.139049 -0.269611 0.271308
0.243368 -0.215336 -3.170406 -0.284164 0.270708
0.250526 -0.225447 -3.201592 -0.299081 0.270045
0.257684 -0.235682 -3.232607 -0.314360 0.269320
0.264841 -0.246037 -3.263449 -0.329998 0.268534
0.271999 -0.250430 -3.281359 -0.333406 0.271236
0.279157 -0.252964 -3.281361 -0.336074 0.233910
0.286315 -0.252924 -3.286034 -0.338890 0.179725
0.293473 -0.250648 -3.293290 -0.341792 0.131822
0.300631 -0.246413 -3.302741 -0.344774 0.088872
0.307789 -0.240417 -3.314695 -0.347850 0.049378
0.314947 -0.232829 -3.329323 -0.351033 0.012842
0.322105 -0.223794 -3.346728 -0.354332 -0.021039
0.329262 -0.213451 -3.366942 -0.357756 -0.052425
0.336420 -0.201930 -3.389941 -0.361308 -0.081431
0.343578 -0.189353 -3.415651 -0.364993 -0.108168
0.350736 -0.175836 -3.443956 -0.368811 -0.132748
0.357894 -0.161486 -3.474704 -0.372761 -0.155297
0.365052 -0.146403 -3.507709 -0.376841 -0.175948
0.372210 -0.130677 -3.542763 -0.381045 -0.194843
0.379368 -0.114389 -3.579636 -0.385368 -0.212128
0.386525 -0.097610 -3.618084 -0.389801 -0.227948
0.393683 -0.080404 -3.657853 -0.394337 -0.242444
0.400841 -0.062826 -3.698684 -0.398965 -0.255748
0.407999 -0.044921 -3.740350 -0.403676 -0.267982
0.415157 -0.026728 -3.782489 -0.408453 -0.279250
0.422315 -0.008280 -3.824886 -0.413287 -0.289659
0.429473 0.010400 -3.867229 -0.418161 -0.299312
0.436631 0.029292 -3.909030 -0.423051 -0.308345
0.443788 0.048385 -3.949901 -0.427934 -0.316954
0.450946 0.067676 -3.989290 -0.432778 -0.325449
0.458104 0.087168 -4.026886 -0.437565 -0.334205
0.465262 0.106862 -4.062817 -0.442295 -0.343434
0.472420 0.126747 -4.098629 -0.447047 -0.352778
0.479578 0.146787 -4.136213 -0.451923 -0.361230
0.486736 0.166934 -4.175871 -0.456943 -0.368017
