% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=42, Mon Jun 30 09:34:19 2025, <python>{}</python>
1 24 0.638603242560756 0 0 0.30000000000000004 0.7539783911280439 0.3333333333333333 0.6040566007086507
2 48 0.6903850870359453 0 0 0.3 0.6393970274653448 0.33333333333333337 0.6347207981665125
3 72 1.0326947615642053 0 0 0.3 0.8144869842640203 0.3333333333333333 0.9046170379691445
4 96 1.21562792754458 0 0 0.3 0.8060768904048721 0.33333333333333337 1.0024891002328182
5 120 1.4374450140016022 0 0 0.30000000000000004 0.8144869842640203 0.3333333333333333 1.095906447197593
6 144 1.3650246853519117 0 0 0.23623984792674013 0.8144869842640202 0.2741874814030684 1.0188235116947155
7 168 1.2270382093614278 0 0 0.19637478616968324 0.7444142708922019 0.19829277572661658 0.9394367212250944
8 192 1.0185803522193506 0 0 0.1467652330449856 0.559097257609283 0.13936305513925248 0.6948832644596784
9 216 0.889211147150105 0 0 0.11321775614906972 0.45009309176787443 0.1040560576152121 0.48619092600008706
10 240 0.789312326757262 0 0 0.0827499660267034 0.3559411976682888 0.08180716748405199 0.3979806456447924
11 264 0.8651033125334296 0 0 0.08559873708594826 0.3318908712259458 0.08168024761381684 0.3922430937990918
12 288 0.75113331072893 0 0 0.06693666855679953 0.2514020295893808 0.06446440799772095 0.2834370380308309
13 312 0.568687795476159 0 0 0.042475684199095545 0.1744638394959259 0.04055607570637334 0.19589355803770617
14 336 0.5094440661055272 0 0 0.036284829574325786 0.13325958531666587 0.03205464292725058 0.1553213155936828
15 360 0.4486756094697252 0 0 0.027629657468083005 0.10403296174874867 0.02573843354213879 0.12297088059378371
16 384 0.4007403392452649 0 0 0.023147798816045784 0.07167490085965884 0.022313095980170894 0.10574451187358277
17 408 0.3322496124593824 0 0 0.01902299330641913 0.05140677242403984 0.015582641551022283 0.07898424619876407
18 432 0.2498852901227033 0 0 0.012445074464413274 0.03366131232588949 0.01078860006567113 0.05613598947115575
19 456 0.2385849249966434 0 0 0.010846145547121641 0.030426801118947473 0.010005331105058968 0.05683701704679875
20 480 0.21553552041409582 0 0 0.008625841069392716 0.02479548989786872 0.008142865099843808 0.04908400595397462
21 504 0.19653162911153887 0 0 0.007059079859805596 0.01907572793067977 0.007069607703006877 0.04266875480375034
22 528 0.17301583964155193 0 0 0.0062880252092739584 0.014904672245799735 0.00712229543585242 0.038557945741110905
23 552 0.15233045665114836 0 0 0.005164661230084228 0.0119873781365738 0.006263170136421751 0.03040339105108965
24 576 0.12411271946812111 0 0 0.004893218552752557 0.008942476874985207 0.004905714008454529 0.025171373608019423
25 600 0.09890892600122324 0 0 0.0034203113448168167 0.0067684628907909525 0.003388142424769335 0.01937340031094843
26 624 0.09889063243263285 0 0 0.003438014918963318 0.006221274423318736 0.003266889662287979 0.02007210917626686
27 648 0.10822371854904915 0 0 0.0037814454903989793 0.006984829094879584 0.0032600723153487525 0.021650177325538863
