% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=42, Mon Jun 30 09:34:19 2025
1 24 -0.08374465849095292 -0.04394729421740339 0.12277119450468564 0.1304836760908918 0.8796457394056796 0.98608567965464 1.0473841353442197 1.0755672357201687
2 48 -0.12917442687322206 -0.11588987557136259 0.18594337327067223 0.2185272338309531 0.8796457394056796 0.98608567965464 1.0473841353442197 1.0755672357201687
3 72 -0.30310746923885157 -0.16113081976218083 0.2689409398533515 0.30745412271984524 0.8796457394056796 0.98608567965464 1.0473841353442197 1.0755672357201687
4 96 -0.34717210049343517 -0.3223054169286736 0.1944772025964232 0.3388623395230047 0.8796457394056796 0.98608567965464 1.0473841353442197 1.0755672357201687
5 120 -0.37457757700519817 -0.37398165519420423 0.11916091337176464 0.30510262037229413 0.7659783567286381 0.8335600910802943 1.0012087818065891 1.3099754603865188
6 144 -0.40803364324291536 -0.328015262780842 0.23069759561690123 0.33435334245268483 0.7659783567286381 0.8335600910802943 1.0012087818065891 1.3099754603865188
7 168 -0.4813933126352628 -0.39169992720066593 0.29034142151731024 0.3403445678178364 0.7659783567286381 0.8335600910802943 1.0012087818065891 1.3099754603865188
8 192 -0.4450086541373172 -0.4123653703680482 0.27380324526901334 0.40319273745614215 0.7659783567286381 0.8335600910802943 1.0012087818065891 1.3099754603865188
9 216 -0.43631816741441065 -0.29834529507499347 0.3235382016550115 0.3616415017121698 0.7205180671095035 0.7958178638004251 0.9891136992514409 1.3671802121805465
10 240 -0.40405014057466687 -0.2424796849836247 0.32965241826614666 0.3383315699752707 0.7205180671095035 0.7958178638004251 0.9891136992514409 1.3671802121805465
11 264 -0.23973859252353866 -0.23290056745718307 0.15550708915266964 0.1881722524004815 0.7205180671095035 0.7958178638004251 0.9891136992514409 1.3671802121805465
12 288 -0.22686429751550657 -0.21670596884334628 0.16319612952451926 0.25804950053188125 0.7205180671095035 0.7958178638004251 0.9891136992514409 1.3671802121805465
13 312 -0.1757477047164313 -0.1669938357726471 0.06617458870289177 0.37904896880726197 0.7547115426496367 0.8998088081816583 1.094848063892611 1.1925025421778823
14 336 -0.26333418482686677 -0.19633096441749207 0.10406017624502979 0.32167021827040654 0.7547115426496367 0.8998088081816583 1.094848063892611 1.1925025421778823
15 360 -0.17830600849914272 -0.13890554207126007 0.0037529904741525942 0.22460485309888323 0.7547115426496367 0.8998088081816583 1.094848063892611 1.1925025421778823
16 384 -0.15850011080427084 -0.12650055040052274 0.019107969069117478 0.23830119970299604 0.7547115426496367 0.8998088081816583 1.094848063892611 1.1925025421778823
17 408 -0.12551333564932993 -0.07981062274326284 0.05122208196107767 0.1530124674882541 0.8961454098325823 0.9349713122093397 1.0729518297476677 1.0823707409306071
18 432 -0.1274245313699908 -0.027970671337540855 0.09234122727538042 0.20000854790665853 0.8961454098325823 0.9349713122093397 1.0729518297476677 1.0823707409306071
19 456 -0.13875345532034314 -0.07813531286470936 -0.018738819683767137 0.14046399001878102 0.8961454098325823 0.9349713122093397 1.0729518297476677 1.0823707409306071
20 480 -0.10626852450862244 -0.09384533678832091 -0.010234549441562843 0.16998335449352867 0.8961454098325823 0.9349713122093397 1.0729518297476677 1.0823707409306071
21 504 -0.17771008740932437 -0.15080975603162272 -0.01851180250393594 0.1936562900871655 0.8645777241986168 0.891566651806073 1.059535762712582 1.1554212356279063
22 528 -0.2891257088385663 -0.21583726845096216 0.23609997085855905 0.2525805168974868 0.8645777241986168 0.891566651806073 1.059535762712582 1.1554212356279063
23 552 -0.19059036479564426 -0.18750402974662095 0.15923758588749834 0.20480340965129015 0.8645777241986168 0.891566651806073 1.059535762712582 1.1554212356279063
24 576 -0.3183763899126255 -0.20579626922910613 0.0929019718182396 0.4081952012961004 0.8645777241986168 0.891566651806073 1.059535762712582 1.1554212356279063
25 600 -0.3519047956040593 -0.24788928565456153 0.2774048244207247 0.31162610154623405 0.7461099205218017 0.8759847228971263 0.9792255080816011 1.310377104528359
26 624 -0.5046007305934457 -0.4141351701469288 0.308314632488094 0.3768916830030041 0.7461099205218017 0.8759847228971263 0.9792255080816011 1.310377104528359
27 648 -0.4655671548240347 -0.3603240054733108 0.2581911974570286 0.2705935477125142 0.7461099205218017 0.8759847228971263 0.9792255080816011 1.310377104528359
28 672 -0.4317944572466104 -0.40417477535898266 0.2680153983712436 0.315325827441862 0.7461099205218017 0.8759847228971263 0.9792255080816011 1.310377104528359
29 696 -0.44912241160052374 -0.34086530340390453 0.08184075701711975 0.42295466446144536 0.7259752038181296 0.7930788758037599 1.0123394467025322 1.3487604475388064
30 720 -0.4049046378060271 -0.3845753155697034 -0.025718468701542586 0.28383751831243226 0.7259752038181296 0.7930788758037599 1.0123394467025322 1.3487604475388064
31 744 -0.2355370253945728 -0.20272572154622276 0.04840118904742592 0.10014583014044988 0.7259752038181296 0.7930788758037599 1.0123394467025322 1.3487604475388064
32 768 -0.30326032639211387 -0.1944432579543891 0.1387104415784769 0.21453790520584257 0.7259752038181296 0.7930788758037599 1.0123394467025322 1.3487604475388064
33 792 -0.32284769487209447 -0.13125907594032413 0.10146889250039004 0.16675632068647506 0.8021041507252231 0.9409582537264879 1.0097917380565786 1.2048017023087412
34 816 -0.2333282336056603 -0.23232537120873414 0.0645316387400183 0.2084629305776905 0.8021041507252231 0.9409582537264879 1.0097917380565786 1.2048017023087412
35 840 -0.3271354507812275 -0.16036645391716398 0.07631977567040668 0.26405392801818417 0.8021041507252231 0.9409582537264879 1.0097917380565786 1.2048017023087412
36 864 -0.43609316268492265 -0.43283649490236925 0.1035826152370948 0.18831619132185293 0.8021041507252231 0.9409582537264879 1.0097917380565786 1.2048017023087412
37 888 -0.49686573158595004 -0.4152279382151926 0.06670361076624148 0.13313212180554743 0.608687696020083 0.8033442812291534 1.090719407071122 1.3395777056851157
38 912 -0.41946629663610296 -0.4173569822058038 -0.040885565211652354 0.13189917366004417 0.608687696020083 0.8033442812291534 1.090719407071122 1.3395777056851157
39 936 -0.463098689002355 -0.4316785445598928 -0.026075625859478105 0.15822314924942404 0.608687696020083 0.8033442812291534 1.090719407071122 1.3395777056851157
40 960 -0.6103107607100513 -0.4644598366846817 0.04419642927932258 0.2634812838034424 0.608687696020083 0.8033442812291534 1.090719407071122 1.3395777056851157
41 984 -0.6779132079092077 -0.5163491972379376 0.16789362745109507 0.30182205559738773 0.4644491599196312 0.8544206773603183 0.9407507190376263 1.4728341279924473
42 1008 -0.6091033936168934 -0.3804036188650523 0.08827107715014021 0.27359398649958555 0.4644491599196312 0.8544206773603183 0.9407507190376263 1.4728341279924473
43 1032 -0.6422633236006506 -0.42603505866307506 0.12718280212094485 0.328275246730314 0.4644491599196312 0.8544206773603183 0.9407507190376263 1.4728341279924473
44 1056 -0.642017477115231 -0.49109660871290406 0.11152919258957623 0.3760770729699102 0.4644491599196312 0.8544206773603183 0.9407507190376263 1.4728341279924473
45 1080 -0.5955640766102189 -0.5933563304241735 0.2068914686281224 0.41590205117029294 0.5005488543068956 0.8317673589605238 0.9187023805380067 1.4878171396423987
46 1104 -0.6251240517019977 -0.5455054383437021 0.30826246042142064 0.4009202766086822 0.5005488543068956 0.8317673589605238 0.9187023805380067 1.4878171396423987
47 1128 -0.4741525362938406 -0.4563737464364006 0.3108251195037786 0.45190258826478197 0.5005488543068956 0.8317673589605238 0.9187023805380067 1.4878171396423987
48 1152 -0.5605662409874593 -0.4671736421786058 0.35478627180416994 0.545117032961586 0.5005488543068956 0.8317673589605238 0.9187023805380067 1.4878171396423987
49 1176 -0.5742426988270706 -0.5151818831901289 0.3862246380141374 0.5367563204971046 0.5401758041982275 0.7861432647316399 0.9102453875791229 1.5038757270023375
50 1200 -0.572663004848156 -0.46772361660273515 0.4244280348806358 0.430677384505937 0.5401758041982275 0.7861432647316399 0.9102453875791229 1.5038757270023375
51 1224 -0.6126930195050773 -0.4518037646427093 0.33196631567806134 0.580603597319337 0.5401758041982275 0.7861432647316399 0.9102453875791229 1.5038757270023375
52 1248 -0.6701562581492907 -0.44887242059222776 0.38777587079084536 0.5827369312097131 0.5401758041982275 0.7861432647316399 0.9102453875791229 1.5038757270023375
53 1272 -0.6923618895793026 -0.4975200351691739 0.37014206717236064 0.591735766025279 0.5064782183804752 0.6192045121739516 0.9994770062685295 1.5365908044596834
54 1296 -0.6526132569392785 -0.469792763000215 0.331140522397147 0.5703139119385896 0.5064782183804752 0.6192045121739516 0.9994770062685295 1.5365908044596834
