   0.0000000e+00	   1.5000000e-02
   3.0000000e-04	   1.4999900e-02
   6.0000000e-04	   1.4999602e-02
   9.0000000e-04	   1.4999105e-02
   1.2000000e-03	   1.4998411e-02
   1.5000000e-03	   1.4997519e-02
   1.8000000e-03	   1.4996431e-02
   2.1000000e-03	   1.4995148e-02
   2.4000000e-03	   1.4993668e-02
   2.7000000e-03	   1.4991994e-02
   3.0000000e-03	   1.4990126e-02
   3.3000000e-03	   1.4988065e-02
   3.6000000e-03	   1.4985810e-02
   3.9000000e-03	   1.4983363e-02
   4.2000000e-03	   1.4980724e-02
   4.5000000e-03	   1.4977894e-02
   4.8000000e-03	   1.4974873e-02
   5.1000000e-03	   1.4971662e-02
   5.4000000e-03	   1.4968261e-02
   5.7000000e-03	   1.4964671e-02
   6.0000000e-03	   1.4960893e-02
   6.3000000e-03	   1.4956927e-02
   6.6000000e-03	   1.4952773e-02
   6.9000000e-03	   1.4948433e-02
   7.2000000e-03	   1.4943906e-02
   7.5000000e-03	   1.4939194e-02
   7.8000000e-03	   1.4934296e-02
   8.1000000e-03	   1.4929214e-02
   8.4000000e-03	   1.4923948e-02
   8.7000000e-03	   1.4918498e-02
   9.0000000e-03	   1.4912866e-02
   9.3000000e-03	   1.4907051e-02
   9.6000000e-03	   1.4901054e-02
   9.9000000e-03	   1.4894875e-02
   1.0200000e-02	   1.4888516e-02
   1.0500000e-02	   1.4881977e-02
   1.0800000e-02	   1.4875258e-02
   1.1100000e-02	   1.4868360e-02
   1.1400000e-02	   1.4861283e-02
   1.1700000e-02	   1.4854028e-02
   1.2000000e-02	   1.4846595e-02
   1.2300000e-02	   1.4838986e-02
   1.2600000e-02	   1.4831199e-02
   1.2900000e-02	   1.4823237e-02
   1.3200000e-02	   1.4815100e-02
   1.3500000e-02	   1.4806788e-02
   1.3800000e-02	   1.4798301e-02
   1.4100000e-02	   1.4789640e-02
   1.4400000e-02	   1.4780806e-02
   1.4700000e-02	   1.4771800e-02
   1.5000000e-02	   1.4762621e-02
   1.5300000e-02	   1.4753271e-02
   1.5600000e-02	   1.4743749e-02
   1.5900000e-02	   1.4734057e-02
   1.6200000e-02	   1.4724194e-02
   1.6500000e-02	   1.4714162e-02
   1.6800000e-02	   1.4703961e-02
   1.7100000e-02	   1.4693592e-02
   1.7400000e-02	   1.4683054e-02
   1.7700000e-02	   1.4672349e-02
   1.8000000e-02	   1.4661477e-02
   1.8300000e-02	   1.4650439e-02
   1.8600000e-02	   1.4639235e-02
   1.8900000e-02	   1.4627865e-02
   1.9200000e-02	   1.4616331e-02
   1.9500000e-02	   1.4604632e-02
   1.9800000e-02	   1.4592770e-02
   2.0100000e-02	   1.4580744e-02
   2.0400000e-02	   1.4568556e-02
   2.0700000e-02	   1.4556206e-02
   2.1000000e-02	   1.4543694e-02
   2.1300000e-02	   1.4531020e-02
   2.1600000e-02	   1.4518187e-02
   2.1900000e-02	   1.4505193e-02
   2.2200000e-02	   1.4492040e-02
   2.2500000e-02	   1.4478728e-02
   2.2800000e-02	   1.4465257e-02
   2.3100000e-02	   1.4451628e-02
   2.3400000e-02	   1.4437842e-02
   2.3700000e-02	   1.4423900e-02
   2.4000000e-02	   1.4409801e-02
   2.4300000e-02	   1.4395546e-02
   2.4600000e-02	   1.4381136e-02
   2.4900000e-02	   1.4366571e-02
   2.5200000e-02	   1.4351852e-02
   2.5500000e-02	   1.4336979e-02
