   0.0000000e+00	   1.5000000e-02
   3.0000000e-04	   1.4999887e-02
   6.0000000e-04	   1.4999550e-02
   9.0000000e-04	   1.4998989e-02
   1.2000000e-03	   1.4998205e-02
   1.5000000e-03	   1.4997201e-02
   1.8000000e-03	   1.4995976e-02
   2.1000000e-03	   1.4994533e-02
   2.4000000e-03	   1.4992872e-02
   2.7000000e-03	   1.4990994e-02
   3.0000000e-03	   1.4988900e-02
   3.3000000e-03	   1.4986592e-02
   3.6000000e-03	   1.4984070e-02
   3.9000000e-03	   1.4981336e-02
   4.2000000e-03	   1.4978391e-02
   4.5000000e-03	   1.4975235e-02
   4.8000000e-03	   1.4971869e-02
   5.1000000e-03	   1.4968296e-02
   5.4000000e-03	   1.4964514e-02
   5.7000000e-03	   1.4960527e-02
   6.0000000e-03	   1.4956333e-02
   6.3000000e-03	   1.4951936e-02
   6.6000000e-03	   1.4947334e-02
   6.9000000e-03	   1.4942530e-02
   7.2000000e-03	   1.4937524e-02
   7.5000000e-03	   1.4932317e-02
   7.8000000e-03	   1.4926910e-02
   8.1000000e-03	   1.4921303e-02
   8.4000000e-03	   1.4915499e-02
   8.7000000e-03	   1.4909497e-02
   9.0000000e-03	   1.4903298e-02
   9.3000000e-03	   1.4896903e-02
   9.6000000e-03	   1.4890313e-02
   9.9000000e-03	   1.4883530e-02
   1.0200000e-02	   1.4876552e-02
   1.0500000e-02	   1.4869383e-02
   1.0800000e-02	   1.4862021e-02
   1.1100000e-02	   1.4854468e-02
   1.1400000e-02	   1.4846725e-02
   1.1700000e-02	   1.4838793e-02
   1.2000000e-02	   1.4830671e-02
   1.2300000e-02	   1.4822362e-02
   1.2600000e-02	   1.4813865e-02
   1.2900000e-02	   1.4805182e-02
   1.3200000e-02	   1.4796313e-02
   1.3500000e-02	   1.4787259e-02
   1.3800000e-02	   1.4778020e-02
   1.4100000e-02	   1.4768598e-02
   1.4400000e-02	   1.4758992e-02
   1.4700000e-02	   1.4749204e-02
   1.5000000e-02	   1.4739234e-02
   1.5300000e-02	   1.4729083e-02
   1.5600000e-02	   1.4718752e-02
   1.5900000e-02	   1.4708241e-02
   1.6200000e-02	   1.4697551e-02
   1.6500000e-02	   1.4686683e-02
   1.6800000e-02	   1.4675636e-02
   1.7100000e-02	   1.4664413e-02
   1.7400000e-02	   1.4653013e-02
   1.7700000e-02	   1.4641437e-02
   1.8000000e-02	   1.4629685e-02
   1.8300000e-02	   1.4617759e-02
   1.8600000e-02	   1.4605659e-02
   1.8900000e-02	   1.4593385e-02
   1.9200000e-02	   1.4580938e-02
   1.9500000e-02	   1.4568319e-02
   1.9800000e-02	   1.4555527e-02
   2.0100000e-02	   1.4542565e-02
   2.0400000e-02	   1.4529432e-02
   2.0700000e-02	   1.4516129e-02
   2.1000000e-02	   1.4502656e-02
   2.1300000e-02	   1.4489014e-02
   2.1600000e-02	   1.4475204e-02
   2.1900000e-02	   1.4461226e-02
   2.2200000e-02	   1.4447081e-02
   2.2500000e-02	   1.4432769e-02
   2.2800000e-02	   1.4418290e-02
   2.3100000e-02	   1.4403646e-02
   2.3400000e-02	   1.4388836e-02
   2.3700000e-02	   1.4373862e-02
   2.4000000e-02	   1.4358724e-02
   2.4300000e-02	   1.4343421e-02
   2.4600000e-02	   1.4327956e-02
   2.4900000e-02	   1.4312328e-02
   2.5200000e-02	   1.4296538e-02
   2.5500000e-02	   1.4280586e-02
   2.5800000e-02	   1.4264473e-02
   2.6100000e-02	   1.4248199e-02
   2.6400000e-02	   1.4231765e-02
   2.6700000e-02	   1.4215172e-02
   2.7000000e-02	   1.4198419e-02
   2.7300000e-02	   1.4181507e-02
   2.7600000e-02	   1.4164437e-02
   2.7900000e-02	   1.4147210e-02
   2.8200000e-02	   1.4129825e-02
   2.8500000e-02	   1.4112283e-02
   2.8800000e-02	   1.4094584e-02
   2.9100000e-02	   1.4076730e-02
   2.9400000e-02	   1.4058721e-02
   2.9700000e-02	   1.4040556e-02
   3.0000000e-02	   1.4022237e-02
   3.0300000e-02	   1.4003763e-02
   3.0600000e-02	   1.3985136e-02
   3.0900000e-02	   1.3966356e-02
   3.1200000e-02	   1.3947423e-02
   3.1500000e-02	   1.3928338e-02
   3.1800000e-02	   1.3909100e-02
   3.2100000e-02	   1.3889712e-02
   3.2400000e-02	   1.3870172e-02
   3.2700000e-02	   1.3850482e-02
   3.3000000e-02	   1.3830641e-02
   3.3300000e-02	   1.3810651e-02
   3.3600000e-02	   1.3790512e-02
   3.3900000e-02	   1.3770223e-02
   3.4200000e-02	   1.3749787e-02
   3.4500000e-02	   1.3729202e-02
   3.4800000e-02	   1.3708470e-02
   3.5100000e-02	   1.3687590e-02
   3.5400000e-02	   1.3666564e-02
   3.5700000e-02	   1.3645391e-02
   3.6000000e-02	   1.3624073e-02
   3.6300000e-02	   1.3602609e-02
   3.6600000e-02	   1.3581000e-02
   3.6900000e-02	   1.3559246e-02
   3.7200000e-02	   1.3537348e-02
   3.7500000e-02	   1.3515306e-02
   3.7800000e-02	   1.3493121e-02
   3.8100000e-02	   1.3470792e-02
   3.8400000e-02	   1.3448321e-02
   3.8700000e-02	   1.3425708e-02
   3.9000000e-02	   1.3402953e-02
   3.9300000e-02	   1.3380056e-02
   3.9600000e-02	   1.3357018e-02
   3.9900000e-02	   1.3333840e-02
   4.0200000e-02	   1.3310521e-02
   4.0500000e-02	   1.3287063e-02
   4.0800000e-02	   1.3263465e-02
   4.1100000e-02	   1.3239728e-02
   4.1400000e-02	   1.3215852e-02
   4.1700000e-02	   1.3191838e-02
   4.2000000e-02	   1.3167686e-02
   4.2300000e-02	   1.3143396e-02
   4.2600000e-02	   1.3118969e-02
   4.2900000e-02	   1.3094406e-02
   4.3200000e-02	   1.3069706e-02
   4.3500000e-02	   1.3044870e-02
   4.3800000e-02	   1.3019899e-02
   4.4100000e-02	   1.2994793e-02
   4.4400000e-02	   1.2969551e-02
   4.4700000e-02	   1.2944175e-02
   4.5000000e-02	   1.2918665e-02
   4.5300000e-02	   1.2893022e-02
   4.5600000e-02	   1.2867245e-02
   4.5900000e-02	   1.2841335e-02
   4.6200000e-02	   1.2815292e-02
   4.6500000e-02	   1.2789118e-02
   4.6800000e-02	   1.2762812e-02
   4.7100000e-02	   1.2736374e-02
   4.7400000e-02	   1.2709805e-02
   4.7700000e-02	   1.2683105e-02
   4.8000000e-02	   1.2656276e-02
