   0.0000000e+00	   0.0000000e+00
   3.0000000e-04	   1.1397310e-06
   6.0000000e-04	   4.5537341e-06
   9.0000000e-04	   1.0234188e-05
   1.2000000e-03	   1.8173223e-05
   1.5000000e-03	   2.8362920e-05
   1.8000000e-03	   4.0795308e-05
   2.1000000e-03	   5.5462369e-05
   2.4000000e-03	   7.2356031e-05
   2.7000000e-03	   9.1468172e-05
   3.0000000e-03	   1.1279062e-04
   3.3000000e-03	   1.3631514e-04
   3.6000000e-03	   1.6203346e-04
   3.9000000e-03	   1.8993725e-04
   4.2000000e-03	   2.2001812e-04
   4.5000000e-03	   2.5226762e-04
   4.8000000e-03	   2.8667728e-04
   5.1000000e-03	   3.2323852e-04
   5.4000000e-03	   3.6194276e-04
   5.7000000e-03	   4.0278132e-04
   6.0000000e-03	   4.4574550e-04
   6.3000000e-03	   4.9082653e-04
   6.6000000e-03	   5.3801557e-04
   6.9000000e-03	   5.8730374e-04
   7.2000000e-03	   6.3868209e-04
   7.5000000e-03	   6.9214164e-04
   7.8000000e-03	   7.4767333e-04
   8.1000000e-03	   8.0526803e-04
   8.4000000e-03	   8.6491658e-04
   8.7000000e-03	   9.2660975e-04
   9.0000000e-03	   9.9033826e-04
   9.3000000e-03	   1.0560928e-03
   9.6000000e-03	   1.1238638e-03
   9.9000000e-03	   1.1936420e-03
   1.0200000e-02	   1.2654178e-03
   1.0500000e-02	   1.3391816e-03
   1.0800000e-02	   1.4149238e-03
   1.1100000e-02	   1.4926347e-03
   1.1400000e-02	   1.5723045e-03
   1.1700000e-02	   1.6539234e-03
   1.2000000e-02	   1.7374816e-03
   1.2300000e-02	   1.8229690e-03
   1.2600000e-02	   1.9103758e-03
   1.2900000e-02	   1.9996918e-03
   1.3200000e-02	   2.0909069e-03
   1.3500000e-02	   2.1840110e-03
   1.3800000e-02	   2.2789938e-03
   1.4100000e-02	   2.3758451e-03
   1.4400000e-02	   2.4745544e-03
   1.4700000e-02	   2.5751114e-03
   1.5000000e-02	   2.6775057e-03
   1.5300000e-02	   2.7817266e-03
   1.5600000e-02	   2.8877636e-03
   1.5900000e-02	   2.9956061e-03
   1.6200000e-02	   3.1052433e-03
   1.6500000e-02	   3.2166645e-03
   1.6800000e-02	   3.3298588e-03
   1.7100000e-02	   3.4448154e-03
